unique_id,ds,NBEATS,NLinear,KAN,MLP,DLinear,y
T000004,2004-12-31,107881.68,95401.46,92726.85,84117.48,100570.16,122930.0
T000004,2005-03-31,128275.16,96674.164,102681.39,87171.08,96840.86,114837.0
T000005,2003-06-30,99679.14,92135.06,94223.75,89529.56,96817.99,18613.0
T000005,2003-09-30,28932.645,42471.312,75822.336,87000.98,86086.14,64353.0
T000005,2003-12-31,76801.45,76488.6,77105.28,87017.96,80250.56,99663.0
T000005,2004-03-31,103451.36,95085.94,74608.73,86861.17,75888.03,103716.0
T000005,2004-06-30,103076.32,81636.34,69700.23,87053.586,84614.88,91466.0
T000005,2004-09-30,99417.55,73120.5,87959.94,93499.305,81505.38,91010.0
T000005,2004-12-31,103717.766,93001.34,96349.195,92471.32,110313.125,125095.0
T000005,2005-03-31,130448.375,103723.17,104279.87,92604.58,103447.93,120415.0
T000006,2003-06-30,40632.94,40338.562,42853.145,41710.215,45510.9,6654.0
T000006,2003-09-30,11575.641,21217.473,33091.28,41543.88,38353.03,28464.0
T000006,2003-12-31,34622.73,34658.844,33181.824,39694.18,37351.14,43623.0
T000006,2004-03-31,45040.133,42333.08,30747.344,39654.016,34126.312,36860.0
T000006,2004-06-30,38321.832,34194.9,27683.67,38933.938,38362.535,39977.0
T000006,2004-09-30,44355.707,35648.723,36715.836,39194.676,31361.262,39061.0
T000006,2004-12-31,45911.707,41962.863,40381.4,39401.164,47193.22,53763.0
T000006,2005-03-31,55547.56,44325.31,42832.83,39520.723,42919.184,44596.0
T000007,2003-06-30,336360.53,312682.62,344066.06,335098.4,339504.9,47552.0
T000007,2003-09-30,91868.61,143553.3,276715.06,337049.22,357157.56,232277.0
T000007,2003-12-31,255772.12,268643.06,252586.75,336323.38,290178.78,261900.0
T000007,2004-03-31,279578.72,274944.44,231118.17,333752.34,271976.6,220047.0
T000007,2004-06-30,230075.19,215187.22,181695.25,329203.78,267267.03,256814.0
T000007,2004-09-30,292381.44,240705.98,241872.77,299614.03,270786.25,317836.0
T000007,2004-12-31,341550.2,317635.9,266852.22,297212.3,324953.75,331553.0
T000007,2005-03-31,347940.53,267414.16,279691.44,321727.94,348608.0,316826.0
T000008,2003-06-30,127346.39,98322.55,114228.336,104931.44,118469.08,27600.0
T000008,2003-09-30,42084.13,45277.383,95151.76,105366.53,118742.6,104663.0
T000008,2003-12-31,113464.25,100625.36,95952.484,105389.13,100239.445,115118.0
T000008,2004-03-31,120993.36,99925.445,95753.94,109353.3,99818.2,112141.0
T000008,2004-06-30,112959.19,85509.97,86883.2,113055.76,104863.65,124267.0
T000008,2004-09-30,135376.5,95962.96,114162.18,114208.78,107650.6,147036.0
T000008,2004-12-31,156150.6,130692.31,125326.86,113860.586,127842.85,155746.0
T000008,2005-03-31,162433.2,119531.07,134261.78,116507.07,130670.56,142300.0
T000009,2003-06-30,77339.484,67064.09,82853.54,72737.625,83961.086,15467.0
T000009,2003-09-30,20739.137,42520.938,61861.477,69058.2,70842.09,71250.0
T000009,2003-12-31,76166.34,74733.49,62843.41,72029.414,58142.812,79287.0
T000009,2004-03-31,82971.984,69067.92,59911.562,72478.3,51576.39,64129.0
T000009,2004-06-30,69370.81,52161.285,54790.203,72625.664,78657.5,92507.0
T000009,2004-09-30,98542.95,74652.625,77207.91,73157.51,71134.484,83106.0
T000009,2004-12-31,89726.68,85909.68,79376.49,79334.86,93418.27,96931.0
T000009,2005-03-31,100084.19,70954.62,83647.21,79606.33,71459.94,86979.0
T000010,2003-06-30,83474.39,76064.06,101977.45,108261.26,115068.914,15060.0
T000010,2003-09-30,27648.078,46902.668,77022.52,96932.62,90622.47,75450.0
T000010,2003-12-31,88698.64,87966.21,81269.41,96320.73,90588.16,103391.0
T000010,2004-03-31,103725.45,94515.63,68170.555,95937.914,68745.31,74919.0
T000010,2004-06-30,81821.55,62626.082,63629.73,96360.61,89016.64,118625.0
T000010,2004-09-30,129608.15,95337.07,93222.53,96924.21,79212.14,109970.0
T000010,2004-12-31,123466.086,108064.91,101566.52,97143.99,130571.55,160406.0
T000010,2005-03-31,163795.78,119460.266,116469.8,97485.55,110348.016,122959.0
T000011,2003-06-30,59805.508,47843.324,65507.36,62112.527,69883.75,8639.0
T000011,2003-09-30,14080.781,26860.787,48782.125,58373.02,61185.613,49963.0
T000011,2003-12-31,56312.46,52299.38,51944.523,58370.793,48263.406,73215.0
T000011,2004-03-31,75404.02,62088.46,48063.38,58338.617,43759.773,61108.0
T000011,2004-06-30,64278.918,45972.59,46029.426,58512.168,58788.785,78788.0
T000011,2004-09-30,84623.03,61928.6,65519.33,59269.867,55414.324,77397.0
T000011,2004-12-31,85312.84,72311.8,72632.49,61998.996,78433.016,99617.0
T000011,2005-03-31,102644.625,70128.58,79498.97,62372.5,72082.69,84415.0
T000012,2003-06-30,584997.75,527599.9,599371.4,602446.75,625025.4,156247.0
T000012,2003-09-30,215248.9,319439.7,499968.22,598601.25,617431.2,598359.0
T000012,2003-12-31,622986.1,594004.94,494214.94,597110.25,512600.56,543072.0
T000012,2004-03-31,563271.3,500888.8,471903.03,585968.56,483414.22,481812.0
T000012,2004-06-30,505517.2,425489.53,425495.75,587577.56,551010.75,500956.0
T000012,2004-09-30,557720.3,473932.4,538306.8,578093.2,540531.7,562476.0
T000012,2004-12-31,590204.06,612618.8,526271.1,567065.2,625752.06,529551.0
T000012,2005-03-31,547220.56,465588.62,515733.66,559713.5,540650.0,502032.0
T000013,2003-06-30,2286087.2,1544676.0,1876022.0,1205333.4,1498887.0,1104599.0
T000013,2003-09-30,1327019.1,1091693.8,1761587.4,1204970.9,1569989.1,2401131.0
T000013,2003-12-31,2616628.0,1934418.6,1963607.9,1289503.9,1310241.8,2830720.0
T000013,2004-03-31,3042220.5,2035333.5,2137060.2,1430033.9,1410831.2,2919108.0
T000013,2004-06-30,3104924.2,1916208.8,2267726.2,1544980.2,1745479.9,2749023.0
T000013,2004-09-30,3106212.8,1957408.0,2701552.2,1890984.0,1937695.0,3311344.0
T000013,2004-12-31,3648517.0,2648252.5,2966786.5,2176404.5,2254041.0,3266387.0
T000013,2005-03-31,3533438.0,2346772.5,3049876.5,2190619.2,2297871.0,3038791.0
T000014,2003-06-30,21898.025,20774.297,22384.809,21943.072,24812.959,6062.72
T000014,2003-09-30,7834.8926,11820.158,18299.268,21761.729,21217.328,21503.71
T000014,2003-12-31,23133.654,21857.07,18989.904,21702.72,18587.924,24250.88
T000014,2004-03-31,25095.475,22267.969,18714.662,21696.125,18415.965,23208.85
T000014,2004-06-30,23558.445,19939.861,18133.973,21750.377,21604.75,22829.93
T000014,2004-09-30,24710.182,20539.979,22821.186,22003.5,20606.473,24061.42
T000014,2004-12-31,25934.865,24549.78,23683.943,22015.88,25619.793,25766.56
T000014,2005-03-31,26646.709,21743.428,24015.635,22269.896,24241.494,24836.45
T000015,2003-06-30,40754.156,37354.594,40770.652,36191.746,38601.246,12632.0
T000015,2003-09-30,16105.57,22148.133,33837.35,36265.797,37129.37,38527.6
T000015,2003-12-31,40868.574,38565.387,34053.77,36640.848,31331.613,42306.48
T000015,2004-03-31,43911.39,38090.812,34070.785,38771.78,30982.182,40589.02
T000015,2004-06-30,41107.074,33254.184,32473.03,39357.668,36147.14,41456.37
T000015,2004-09-30,44812.25,34701.668,40594.348,40107.094,37334.633,43929.66
T000015,2004-12-31,46634.027,42507.4,42197.363,40720.492,44710.273,44795.07
T000015,2005-03-31,46222.195,36700.383,42641.83,40921.184,43926.25,43856.12
T000016,2003-06-30,29257.916,26229.822,29144.4,24867.387,27640.244,8248.32
T000016,2003-09-30,10852.994,14662.294,23975.338,24933.576,26631.121,28410.88
T000016,2003-12-31,30174.715,27600.14,24404.938,25628.617,22367.854,30816.64
T000016,2004-03-31,32099.191,27231.559,24469.166,28375.475,22252.127,27856.2
T000016,2004-06-30,28315.988,22843.453,22951.496,28400.68,25661.44,28882.24
T000016,2004-09-30,31437.66,24391.883,28874.545,28851.033,25674.205,30120.3
T000016,2004-12-31,32033.654,29672.645,29616.059,28731.61,31490.645,30458.72
T000016,2005-03-31,31453.348,24957.164,29286.424,29100.996,31529.543,25997.68
T000017,2003-06-30,11672.337,8701.471,11008.126,4517.123,7941.35,3763.35
T000017,2003-09-30,5171.9844,4308.8438,9248.714,4390.7393,6617.967,10273.13
T000017,2003-12-31,11699.215,9120.715,9427.153,4619.341,4935.199,11874.81
T000017,2004-03-31,13270.805,9575.512,9332.177,10440.817,4639.6787,11434.31
T000017,2004-06-30,12368.23,8077.8975,9072.445,10477.304,6088.6167,11921.31
T000017,2004-09-30,13549.754,8479.309,11335.307,10780.167,6361.154,13012.75
T000017,2004-12-31,14450.735,9903.332,12103.072,10858.233,8496.685,13669.53
T000017,2005-03-31,14981.828,8679.936,12495.804,11021.829,15118.367,11328.34
T000018,2002-12-31,638.0835,637.0519,568.96014,671.7837,660.7544,598.0
T000018,2003-03-31,611.6689,569.40094,581.31647,645.0731,583.84125,531.0
T000018,2003-06-30,580.77545,567.97894,584.4125,635.2047,651.8281,585.0
T000018,2003-09-30,620.0671,603.0312,593.5536,604.44385,671.20166,584.0
T000018,2003-12-31,592.88104,608.8057,577.3737,589.75525,636.5567,578.0
T000018,2004-03-31,597.20465,576.9973,567.208,588.75024,572.8428,482.0
T000018,2004-06-30,537.94073,518.6199,557.57385,590.19135,597.0004,486.0
T000018,2004-09-30,535.3364,581.63416,535.3047,582.7905,595.5424,453.0
T000019,2002-12-31,587.64874,504.91318,506.89825,492.67978,517.17554,512.0
T000019,2003-03-31,521.3987,452.92545,510.96075,514.0064,510.53348,429.0
T000019,2003-06-30,467.95325,441.01157,513.0127,514.552,513.10944,513.0
T000019,2003-09-30,537.8791,510.98648,517.68024,513.1167,505.3399,559.0
T000019,2003-12-31,559.68744,523.2996,506.11838,513.3328,507.98416,512.0
T000019,2004-03-31,518.5785,465.83292,497.97787,516.5043,479.69873,474.0
T000019,2004-06-30,509.11243,449.79636,511.5482,517.72565,506.5625,568.0
T000019,2004-09-30,592.7995,541.45325,533.2548,515.9221,556.4958,590.0
T000020,2002-12-31,2880.204,2370.1387,2284.5537,2147.8435,2091.5505,2260.0
T000020,2003-03-31,2418.4753,1915.8165,2381.112,2163.3162,2221.9612,2408.0
T000020,2003-06-30,2574.6594,2194.4236,2451.2913,2180.0024,2387.6968,2559.0
T000020,2003-09-30,2716.638,2373.4414,2571.518,2277.276,2571.2952,3023.0
T000020,2003-12-31,3048.2305,2619.1128,2573.5842,2279.9075,2356.0242,2245.0
T000020,2004-03-31,2423.8154,2050.5325,2526.2773,2286.7344,2356.3774,2421.0
T000020,2004-06-30,2620.885,2284.7908,2537.8435,2388.5222,2365.0833,2853.0
T000020,2004-09-30,3042.8604,2653.6208,2691.078,2427.2395,2598.6343,3290.0
T000021,2002-12-31,2417.1453,2064.0505,1845.7402,1552.8842,1695.5044,1693.0
T000021,2003-03-31,1824.7756,1425.766,1864.0859,1727.2941,1597.6339,1671.0
T000021,2003-06-30,1932.0974,1559.2915,1932.7041,1730.5686,1760.7173,2358.0
T000021,2003-09-30,2578.9512,2095.5288,2109.7534,1720.7351,2161.3184,2916.0
T000021,2003-12-31,2889.7085,2362.5554,2164.9058,1721.132,1975.2466,1969.0
T000021,2004-03-31,2117.2322,1689.8317,2165.1533,1976.1306,1929.2617,1817.0
T000021,2004-06-30,2130.2322,1707.168,2235.2332,1968.8602,1956.478,2535.0
T000021,2004-09-30,2786.2007,2347.169,2392.88,2005.4825,2354.5889,3173.0
T000022,2002-12-31,2081.6746,1892.1649,1905.8033,1797.7358,1914.8899,1961.0
T000022,2003-03-31,1997.7715,1799.3945,1938.8348,1831.5873,1851.732,1848.0
T000022,2003-06-30,1934.9963,1780.5494,1961.678,1834.7462,1922.4681,1928.0
T000022,2003-09-30,1987.1469,1871.4244,1962.9738,1854.8534,1934.2803,2047.0
T000022,2003-12-31,2065.169,1946.9801,1952.5096,1855.3871,1911.5314,1958.0
T000022,2004-03-31,1990.6868,1856.6248,1937.5991,1937.0431,1851.6768,1795.0
T000022,2004-06-30,1874.0042,1762.1156,1923.372,1938.5912,1890.407,2043.0
T000022,2004-09-30,2104.6257,1958.0472,1972.1622,1936.6318,1939.6488,2112.0
T000023,2002-12-31,1020.36505,905.26117,948.5863,939.94543,922.27924,899.0
T000023,2003-03-31,990.9744,870.0548,1023.0777,942.25024,978.3668,1285.0
T000023,2003-06-30,1293.3274,1111.8865,1027.1808,939.7722,966.65826,924.0
T000023,2003-09-30,980.27185,845.4927,1010.68115,932.2495,1036.8093,981.0
T000023,2003-12-31,1027.713,940.99817,1003.70447,931.90344,936.23486,917.0
T000023,2004-03-31,1016.606,948.0739,1061.3422,933.5977,1004.4913,1236.0
T000023,2004-06-30,1236.6373,1134.9736,1023.1685,931.1363,938.85254,985.0
T000023,2004-09-30,1035.352,923.2728,1019.3916,957.0764,980.9,991.0
T000024,2002-12-31,4829.696,4595.631,4029.376,4412.19,4696.536,4132.0
T000024,2003-03-31,4230.346,3747.8389,4151.42,4408.5386,4074.0752,3386.0
T000024,2003-06-30,3876.3975,3450.2383,4178.3813,4415.826,4418.1147,4201.0
T000024,2003-09-30,4532.5576,4198.6187,4244.869,4247.611,4841.6587,4797.0
T000024,2003-12-31,4760.523,4742.9307,4157.429,4236.896,4585.4365,4203.0
T000024,2004-03-31,4294.082,4159.826,4089.542,4244.0884,3847.089,3697.0
T000024,2004-06-30,4157.7446,3681.9985,4186.008,4265.865,4022.1,4806.0
T000024,2004-09-30,5174.2817,4667.046,4439.193,4253.425,4762.176,5183.0
T000025,2002-12-31,1014.7511,967.88855,739.68854,633.2699,702.75604,570.0
T000025,2003-03-31,632.3375,528.41516,710.38806,630.0737,508.1341,521.0
T000025,2003-06-30,704.97595,526.8578,728.08264,637.595,519.7109,736.0
T000025,2003-09-30,884.1615,753.2119,768.3697,628.3516,812.37524,1036.0
T000025,2003-12-31,995.58374,954.87555,723.987,624.7645,666.25867,602.0
T000025,2004-03-31,660.15985,598.9323,698.44366,616.838,499.3969,532.0
T000025,2004-06-30,700.7696,508.1513,709.87524,623.85266,482.0187,893.0
T000025,2004-09-30,1037.781,826.75714,803.4899,615.857,831.39087,1230.0
T000026,2002-12-31,1008.9646,846.99005,676.0358,583.5281,722.94604,560.0
T000026,2003-03-31,607.8583,401.23694,633.231,587.8877,555.6996,300.0
T000026,2003-06-30,514.1477,328.2899,657.22107,599.6357,611.0969,772.0
T000026,2003-09-30,917.5868,750.6479,717.2008,587.59503,804.24615,1117.0
T000026,2003-12-31,1084.0813,907.3082,696.1246,583.2072,714.7023,601.0
T000026,2004-03-31,642.51996,456.67624,658.655,623.7029,565.89886,287.0
T000026,2004-06-30,507.37323,293.83102,674.7333,634.46857,622.8279,823.0
T000026,2004-09-30,977.9535,790.99176,759.54254,625.0157,851.44354,1079.0
T000027,2002-12-31,7976.8657,6534.8794,5155.49,3754.5515,4920.1377,4133.0
T000027,2003-03-31,4577.148,3067.1914,4973.9844,4311.3755,4188.6094,3070.0
T000027,2003-06-30,4582.633,2980.8,5268.7554,4358.1455,4622.245,7110.0
T000027,2003-09-30,8161.4976,6285.2485,5996.0522,4296.1313,6094.3994,9187.0
T000027,2003-12-31,8960.033,7209.6865,5877.484,4280.753,5598.2725,4788.0
T000027,2004-03-31,5308.222,3751.1892,5709.6553,4991.8467,5067.9297,3656.0
T000027,2004-06-30,5290.6943,3525.419,6092.01,5016.5557,5303.1265,7358.0
T000027,2004-09-30,8485.184,6678.1777,6647.881,4966.2295,7046.0728,9519.0
T000028,2002-12-31,2386.5405,2203.036,2089.9333,2139.7173,2145.6565,2224.0
T000028,2003-03-31,2269.2224,1977.0436,2153.5488,2189.6633,2080.8264,2081.0
T000028,2003-06-30,2222.2295,1949.4021,2205.1648,2183.1492,2187.6182,2383.0
T000028,2003-09-30,2492.3105,2215.2754,2293.2297,2187.1099,2409.5442,3023.0
T000028,2003-12-31,3053.4814,2619.5044,2448.9404,2187.588,2344.7004,2438.0
T000028,2004-03-31,2501.287,2209.1257,2441.3823,2217.4482,2322.811,2187.0
T000028,2004-06-30,2369.0957,2095.4055,2469.9348,2218.3174,2350.2573,2579.0
T000028,2004-09-30,2751.037,2513.8616,2616.9893,2243.2976,2483.6533,2875.0
T000029,2002-12-31,2775.5417,2579.1992,2438.998,2250.9368,2457.3494,2417.0
T000029,2003-03-31,2463.5254,2193.804,2427.7463,2325.055,2256.8945,2201.0
T000029,2003-06-30,2376.9448,2090.1338,2431.9001,2329.0188,2311.0286,2505.0
T000029,2003-09-30,2661.0767,2448.1536,2518.6501,2322.3118,2625.8381,2875.0
T000029,2003-12-31,2864.6416,2742.9248,2512.8699,2322.0479,2503.8584,2583.0
T000029,2004-03-31,2624.0093,2394.7239,2514.9812,2432.8857,2297.498,2424.0
T000029,2004-06-30,2605.1387,2218.432,2574.5413,2441.5854,2424.1992,2715.0
T000029,2004-09-30,2890.2744,2524.42,2678.5137,2439.5676,2798.5728,2992.0
T000030,2002-12-31,1275.0582,1073.8563,871.7105,666.7103,826.63745,704.0
T000030,2003-03-31,769.4269,569.7268,845.1495,731.5019,704.6997,513.0
T000030,2003-06-30,740.15906,534.5515,880.81085,738.9257,762.8176,1062.0
T000030,2003-09-30,1207.7178,1001.41156,954.2385,727.5994,982.73254,1298.0
T000030,2003-12-31,1254.6614,1105.1062,893.7716,724.06805,881.0442,711.0
T000030,2004-03-31,779.694,627.45886,851.767,737.24005,671.1088,547.0
T000030,2004-06-30,782.85767,566.5407,896.02844,748.8758,712.5608,1140.0
T000030,2004-09-30,1290.2756,1041.5992,976.76465,734.9935,994.6277,1384.0
T000031,2002-12-31,347.81403,323.68658,277.04813,313.33133,316.22827,294.0
T000031,2003-03-31,309.5998,281.54852,298.65125,305.26108,316.21417,246.0
T000031,2003-06-30,275.2547,268.5314,294.98547,305.6164,302.05313,195.0
T000031,2003-09-30,231.02274,241.06705,278.89676,297.61972,332.6355,306.0
T000031,2003-12-31,310.1458,314.99796,265.69138,297.00793,274.3086,301.0
T000031,2004-03-31,311.90036,296.92978,260.56827,295.71884,255.44891,271.0
T000031,2004-06-30,293.9616,260.01242,262.8114,297.11542,255.81903,291.0
T000031,2004-09-30,323.68402,296.47913,293.25452,293.90506,314.35593,333.0
T000032,2002-12-31,3247.3352,2491.5098,1596.0139,875.4207,1240.0898,801.0
T000032,2003-03-31,1042.7511,297.6869,1396.7251,897.04333,733.3323,192.0
T000032,2003-06-30,1004.5834,329.25256,1482.721,938.3339,928.0573,1859.0
T000032,2003-09-30,2460.9302,1884.1807,1803.626,887.01337,1642.6891,3397.0
T000032,2003-12-31,3231.8984,2590.4385,1597.9476,876.7914,1215.8225,762.0
T000032,2004-03-31,1007.3911,410.66602,1386.7903,893.3515,586.53467,197.0
T000032,2004-06-30,1052.2178,289.85022,1472.1919,937.7064,728.05115,1725.0
T000032,2004-09-30,2380.272,1768.7069,1771.623,885.68024,1715.4812,3148.0
T000033,2002-12-31,164.7798,165.1604,170.83858,178.14264,186.4536,221.0
T000033,2003-03-31,218.44467,190.46024,167.16176,178.07329,156.3932,120.0
T000033,2003-06-30,135.31282,110.41623,154.3631,178.40714,171.73328,136.0
T000033,2003-09-30,152.20833,133.27235,153.29207,171.035,173.38638,163.0
T000033,2003-12-31,179.5629,171.99664,168.32288,165.25264,189.21289,284.0
T000033,2004-03-31,284.87238,230.7648,179.25311,165.15814,157.35838,159.0
T000033,2004-06-30,175.17484,129.1814,178.91405,162.08652,172.98709,170.0
T000033,2004-09-30,191.53363,161.5807,187.83975,162.23114,186.00266,180.0
T000034,2002-12-31,353.40344,323.8915,253.93471,226.81966,253.74623,236.0
T000034,2003-03-31,245.83505,204.32796,247.61545,241.07063,223.17386,180.0
T000034,2003-06-30,228.48007,184.08984,252.65128,242.746,236.75325,273.0
T000034,2003-09-30,313.53687,275.6171,275.2437,240.5513,292.45233,378.0
T000034,2003-12-31,370.78217,332.23,270.2412,239.8518,266.76776,223.0
T000034,2004-03-31,235.2113,205.58905,253.81473,241.01083,227.9914,179.0
T000034,2004-06-30,228.34015,180.91345,257.40268,243.00883,224.30998,289.0
T000034,2004-09-30,330.98877,280.87933,282.02567,241.63892,291.86136,392.0
T000035,2002-12-31,360.3567,355.89886,307.58978,335.0815,353.20523,312.0
T000035,2003-03-31,324.65234,313.26044,315.2637,334.09933,329.8804,283.0
T000035,2003-06-30,312.9783,305.99918,319.76163,317.40988,335.63577,336.0
T000035,2003-09-30,362.7767,345.2852,326.55746,316.3557,346.67252,371.0
T000035,2003-12-31,375.7189,366.9739,326.32797,315.98422,336.75415,362.0
T000035,2004-03-31,371.03726,353.84952,335.39352,317.10483,319.18903,349.0
T000035,2004-06-30,374.4646,337.93933,352.6094,335.112,324.787,400.0
T000035,2004-09-30,424.3581,382.6571,372.31436,338.37698,374.2279,437.0
T000036,2002-12-31,529.14343,505.12155,483.21326,502.57578,537.7655,488.0
T000036,2003-03-31,492.4197,452.47446,489.07742,503.24188,473.3942,416.0
T000036,2003-06-30,449.59705,434.12885,489.11423,503.92932,517.56213,500.0
T000036,2003-09-30,518.5446,492.69357,488.7858,503.2268,508.86966,525.0
T000036,2003-12-31,525.2826,507.7701,483.86658,502.07092,514.17267,551.0
T000036,2004-03-31,553.95245,504.2625,495.85757,503.1438,474.42642,485.0
T000036,2004-06-30,514.7112,458.77356,511.9993,504.44772,507.4253,585.0
T000036,2004-09-30,608.1405,545.5395,537.51044,502.9351,545.6945,596.0
T000037,2002-12-31,1068.8796,917.8522,563.64594,382.8241,592.22595,367.0
T000037,2003-03-31,434.58887,328.16113,511.361,394.30585,325.03754,146.0
T000037,2003-06-30,407.8905,202.28873,529.71826,404.05862,295.60297,542.0
T000037,2003-09-30,755.3391,573.4188,615.32666,391.6019,667.8257,1108.0
T000037,2003-12-31,1067.3508,891.1151,559.65875,388.20898,547.9955,380.0
T000037,2004-03-31,440.1953,279.29852,499.037,407.9686,324.92953,158.0
T000037,2004-06-30,404.7769,179.01733,514.4916,418.35974,339.06186,756.0
T000037,2004-09-30,960.5776,691.29004,668.6547,406.3854,661.7449,1402.0
T000038,2002-12-31,2125.7173,1991.5804,1961.1768,1858.7064,1952.7222,2019.0
T000038,2003-03-31,2047.2158,1841.108,1961.6797,1882.6768,1896.0721,1959.0
T000038,2003-06-30,2027.2705,1808.0869,1970.368,1912.9889,1918.4595,1951.0
T000038,2003-09-30,2057.546,1869.9863,2018.993,1960.0647,2029.8317,2139.0
T000038,2003-12-31,2155.3215,2053.3718,2024.7896,1957.7776,2033.2928,2031.0
T000038,2004-03-31,2056.9626,1963.7803,2012.6277,1959.6321,1990.0121,1971.0
T000038,2004-06-30,2028.8334,1847.734,2012.6876,1967.3782,1910.9678,1815.0
T000038,2004-09-30,1921.0543,1788.412,2003.0193,1967.8994,2086.688,1981.0
T000039,2002-06-30,11794.133,10009.084,12212.41,10440.847,11350.166,14800.0
T000039,2002-09-30,15124.214,12084.689,11893.48,10735.899,10171.396,8400.0
T000039,2002-12-31,9618.396,7585.2715,11114.588,10774.044,10980.826,11500.0
T000039,2003-03-31,12511.533,10051.475,11039.456,10731.297,10107.467,10500.0
T000039,2003-06-30,11952.186,10100.657,11767.018,10733.858,11818.372,11000.0
T000039,2003-09-30,10951.309,10202.057,10248.347,10685.559,11043.547,11100.0
T000039,2003-12-31,11952.413,9154.378,11087.757,11087.278,10755.628,13100.0
T000039,2004-03-31,13858.111,10964.158,11481.138,11172.613,10874.485,13300.0
T000040,2002-06-30,8530.43,8207.556,7911.392,8918.373,9347.296,8100.0
T000040,2002-09-30,8261.435,8410.337,7472.3877,8686.736,8292.741,6400.0
T000040,2002-12-31,7136.137,6690.416,7330.793,8184.603,8664.918,6500.0
T000040,2003-03-31,6955.4814,6468.0483,7138.7407,7691.667,7370.684,5500.0
T000040,2003-06-30,6454.945,6397.8594,6807.8457,7481.8247,9286.3545,7200.0
T000040,2003-09-30,7488.032,7720.8667,6433.185,7264.869,6838.5513,6300.0
T000040,2003-12-31,6956.3027,7407.746,6363.893,7154.4507,7301.232,8000.0
T000040,2004-03-31,8544.023,7797.5513,6749.544,7154.1357,5911.462,7200.0
T000041,1999-06-30,2891.8896,2383.5542,2940.6863,2946.4414,3252.803,2937.0
T000041,1999-09-30,2993.8652,2519.3618,2798.516,2957.776,2875.7078,2606.0
T000041,1999-12-31,2845.561,2247.4146,2852.3474,2955.3328,3043.8828,2972.0
T000041,2000-03-31,3103.8389,2505.761,2763.7617,2954.7527,2862.1619,2012.0
