unique_id,ds,NBEATS,NLinear,KAN,MLP,DLinear,y
T000016,1987-04-30,592915.4,656162.1,561649.9,547756.7,526356.3,592558.0
T000016,1987-07-31,619233.3,709998.6,583454.06,548344.1,475184.25,561684.0
T000016,1987-10-31,596415.2,692603.2,578099.1,561814.56,441128.94,615553.0
T000017,1986-07-31,132874.52,140240.64,130974.234,119163.87,126934.484,117287.0
T000017,1986-10-31,121384.53,121826.81,124330.17,117265.875,120914.41,131388.0
T000017,1987-01-31,135910.23,151375.4,124933.11,123217.27,113437.27,130712.0
T000017,1987-04-30,133851.88,143023.17,131071.414,130486.516,116099.71,130036.0
T000017,1987-07-31,133710.56,141058.17,130395.414,130504.43,122683.695,135511.0
T000017,1987-10-31,140792.81,155452.8,133004.75,130511.06,117169.45,132519.0
T000018,1986-07-31,41379.055,47269.242,37856.223,32680.498,34289.617,23457.0
T000018,1986-10-31,25154.559,21711.25,31261.004,32690.203,26263.578,16380.0
T000018,1987-01-31,18763.475,10896.689,20142.701,32756.953,28864.219,20976.0
T000018,1987-04-30,24827.25,18001.39,18872.129,23685.94,25383.057,28459.0
T000018,1987-07-31,32132.986,25854.416,25033.572,23483.062,30878.104,31185.0
T000018,1987-10-31,34233.31,29026.1,29937.143,23523.963,35603.47,33170.0
T000019,1986-07-31,682875.6,623688.25,586362.56,407290.7,781605.5,564309.0
T000019,1986-10-31,594391.0,568266.3,604767.2,425471.0,655600.0,521386.0
T000019,1987-01-31,551508.9,595844.6,544207.3,521552.84,558055.3,581109.0
T000019,1987-04-30,621934.7,756290.75,553770.1,522294.47,448597.7,619826.0
T000019,1987-07-31,666602.2,801340.25,602102.9,564875.44,437197.22,564637.0
T000019,1987-10-31,607890.06,692907.1,593979.9,564621.44,445524.3,656687.0
T000020,1979-07-31,115999.19,110760.84,120308.08,125119.836,118554.29,115452.0
T000020,1979-10-31,116652.695,109155.38,115066.11,125136.125,121079.36,119101.0
T000020,1980-01-31,121155.9,114648.16,117430.63,119264.695,125383.67,116187.0
T000020,1980-04-30,118239.32,107015.61,117736.32,116143.305,125058.24,120615.0
T000020,1980-07-31,122661.42,116794.805,118588.03,116184.875,129653.2,122262.0
T000020,1980-10-31,123906.0,119058.625,121508.07,116170.336,128227.7,122630.0
T000021,1988-07-31,153208.3,144022.0,144540.25,138755.38,153968.72,140471.0
T000021,1988-10-31,144094.08,129451.79,145277.92,138669.7,155537.77,144997.0
T000021,1989-01-31,149865.62,148586.72,142925.17,138650.42,153373.23,152431.0
T000021,1989-04-30,155966.73,160349.08,149028.0,140420.23,146064.73,154517.0
T000021,1989-07-31,156920.48,167516.88,153562.11,145000.58,146565.83,153713.0
T000021,1989-10-31,157761.98,172470.25,154140.47,149601.17,137724.11,152062.0
T000022,2003-10-31,407.4616,542.3467,369.63608,308.92004,218.98117,365.74
T000022,2004-01-31,406.02112,529.6764,366.9097,349.99982,225.26881,334.23
T000022,2004-04-30,369.93243,447.56195,350.98325,350.059,227.65547,322.87
T000022,2004-07-31,353.08456,395.50836,328.90988,350.4984,249.57388,340.42
T000022,2004-10-31,366.43906,393.1577,332.38632,341.03867,277.93628,339.82
T000022,2005-01-31,357.13617,352.0479,340.139,339.7818,315.60394,337.02
T000023,1988-04-30,1234.3634,681.1628,1119.8997,1173.8082,1675.7395,894.0
T000023,1988-07-31,1000.43115,274.71094,1042.3389,1057.8295,1769.8961,1185.0
T000023,1988-10-31,1317.959,940.93713,1051.7915,1060.3782,1568.002,1427.0
T000023,1989-01-31,1520.8275,1325.2596,1316.2218,1057.0691,1716.5364,1276.0
T000023,1989-04-30,1323.6266,1135.6823,1356.2837,1173.5681,1553.8983,871.0
T000023,1989-07-31,919.79565,645.17993,1086.3306,1173.6635,1342.2504,931.0
T000024,1988-04-30,1047.6641,426.07343,1059.1818,1182.5435,1658.8865,832.0
T000024,1988-07-31,966.53284,207.88745,915.4738,1125.7963,1658.4773,1401.0
T000024,1988-10-31,1539.4772,1284.4302,1140.5338,1122.5831,1651.1467,1537.0
T000024,1989-01-31,1621.9917,1450.728,1474.7445,1121.334,1711.7977,1369.0
T000024,1989-04-30,1436.5642,1320.1187,1458.3223,1125.4604,1677.8417,1082.0
T000024,1989-07-31,1175.2687,1107.0559,1234.5923,1084.374,1362.4868,1376.0
T000025,1988-04-30,1047.6641,426.07343,1059.1818,1182.5435,1658.8865,832.0
T000025,1988-07-31,966.53284,207.88745,915.4738,1125.7963,1658.4773,1401.0
T000025,1988-10-31,1539.4772,1284.4302,1140.5338,1122.5831,1651.1467,1537.0
T000025,1989-01-31,1621.9917,1450.728,1474.7445,1121.334,1711.7977,1369.0
T000025,1989-04-30,1436.5642,1320.1187,1458.3223,1125.4604,1677.8417,1082.0
T000025,1989-07-31,1175.2687,1107.0559,1234.5923,1084.374,1362.4868,1376.0
T000026,1984-07-31,216.2974,123.22119,217.64696,217.87178,288.77454,263.79
T000026,1984-10-31,277.95572,244.07616,237.31308,218.04428,304.3339,298.49
T000026,1985-01-31,313.23938,310.9792,282.60568,217.86528,308.9208,305.65
T000026,1985-04-30,319.3288,344.9147,302.37244,227.73381,295.8625,224.5
T000026,1985-07-31,236.54547,224.21506,267.64587,227.70786,259.15295,268.3
T000026,1985-10-31,282.99158,307.35196,248.25005,264.33432,255.60919,297.9
T000027,1982-01-31,8.360742,6.2981286,9.017906,6.997591,8.919429,6.6
T000027,1982-04-30,7.4205513,5.9506416,6.416895,6.9880114,5.7419395,12.0
T000027,1982-07-31,12.789244,14.338322,9.52809,6.9729643,12.364894,5.3
T000027,1982-10-31,6.418372,2.892332,8.862258,6.565627,8.015462,3.9
T000027,1983-01-31,5.0837917,2.8061118,4.644353,6.1943016,6.9013405,6.4
T000027,1983-04-30,7.415475,4.4629865,5.2555966,6.1958942,8.2600155,12.7
T000028,1985-01-31,47280.625,7551.7344,66077.59,74621.23,56653.08,76930.0
T000028,1985-04-30,85421.76,89028.64,59907.688,77230.266,89438.016,74714.0
T000028,1985-07-31,83461.19,58052.71,75892.2,74875.34,74478.3,80396.0
T000028,1985-10-31,86819.07,71517.29,77795.0,76834.875,109494.68,58518.0
T000028,1986-01-31,63862.016,44414.266,70150.1,74805.875,74235.875,84043.0
T000028,1986-04-30,90693.55,77056.82,72358.64,74673.79,105761.32,75393.0
T000029,1985-01-31,1125.1227,1205.7969,1075.5895,884.26263,1069.6044,724.0
T000029,1985-04-30,830.3867,648.96906,852.13495,853.0191,632.85223,595.0
T000029,1985-07-31,642.9586,275.24927,663.5868,855.59503,1172.1277,1088.0
T000029,1985-10-31,1136.7146,1146.2505,862.32367,888.0351,964.2678,836.0
T000029,1986-01-31,891.69055,751.44324,969.98346,838.7349,1032.1665,975.0
T000029,1986-04-30,1056.4456,1061.1346,911.37115,838.15375,936.1223,791.0
T000030,1994-01-31,275.2777,251.58762,311.99173,366.96753,303.42273,344.0
T000030,1994-04-30,378.07605,401.87915,298.68164,359.15872,244.82794,250.0
T000030,1994-07-31,274.49982,164.27072,299.97797,344.8338,347.59964,333.0
T000030,1994-10-31,353.60742,300.3338,295.0058,333.7651,346.57498,207.0
T000030,1995-01-31,233.77231,73.318146,273.99173,250.85777,383.59454,393.0
T000030,1995-04-30,419.00558,388.98932,307.8564,249.47672,398.5754,389.0
T000031,1984-07-31,380.44742,227.63133,384.77444,351.32742,561.29236,452.03
T000031,1984-10-31,481.43668,445.30753,406.1898,350.91614,510.9195,492.06
T000031,1985-01-31,516.27893,546.9031,473.7358,351.7538,506.94122,493.8
T000031,1985-04-30,511.20212,575.5038,493.00348,414.77567,433.64032,394.42
T000031,1985-07-31,421.50732,461.57626,447.2584,413.9909,410.76794,457.29
T000031,1985-10-31,497.04874,577.53735,428.51056,452.34378,347.69147,467.76
T000032,1985-01-31,121433.69,118560.586,98428.2,101951.37,148662.03,159561.0
T000032,1985-04-30,172002.56,198488.34,136444.52,101595.44,85372.68,119795.0
T000032,1985-07-31,129084.16,121931.875,140937.8,108424.69,157809.6,71246.0
T000032,1985-10-31,80234.516,56019.285,97058.55,95104.195,89134.01,93746.0
T000032,1986-01-31,102432.375,89791.734,83446.37,93759.445,116800.555,70472.0
T000032,1986-04-30,76662.36,31802.578,82846.33,94557.68,96251.39,124193.0
T000033,1986-04-30,902.2138,901.25244,904.4187,918.0634,864.59924,870.0
T000033,1986-07-31,881.3136,865.6232,880.1019,918.4618,887.0296,922.0
T000033,1986-10-31,942.1411,936.8753,898.1964,918.15546,909.5672,890.0
T000033,1987-01-31,909.29346,872.5789,907.0138,890.516,928.67737,896.0
T000033,1987-04-30,906.3445,867.05383,893.2534,889.9384,925.40186,873.0
T000033,1987-07-31,882.5058,821.77936,885.22864,889.1354,965.9509,882.0
T000034,1986-04-30,799.48474,-486.0719,447.92715,631.4886,1784.317,310.0
T000034,1986-07-31,667.01447,-939.9503,423.24792,527.7597,1957.1066,312.0
T000034,1986-10-31,574.8428,-983.1216,311.08447,357.22208,1967.3323,244.0
T000034,1987-01-31,382.7176,-975.33203,280.15427,312.45602,1878.3396,233.0
T000034,1987-04-30,333.02496,-787.57166,238.84848,310.7472,1654.0653,456.0
T000034,1987-07-31,526.39795,195.90906,353.91922,310.83447,1099.6224,839.0
T000035,1922-10-31,22141.82,24690.156,21251.172,19683.76,18875.889,21843.0
T000035,1923-01-31,22547.973,24925.385,21726.729,19855.266,18825.922,20843.0
T000035,1923-04-30,21712.172,23839.137,21374.68,20854.43,19199.031,22523.0
T000035,1923-07-31,23444.666,26145.695,21753.96,20849.975,18711.705,23357.0
T000035,1923-10-31,24082.697,27068.377,22975.227,21593.742,20103.79,24115.0
T000035,1924-01-31,24959.71,28034.537,23768.018,21842.395,20136.0,23087.0
T000036,1921-10-31,264.07852,270.86765,268.86224,237.68791,280.32565,235.0
T000036,1922-01-31,247.49695,255.59048,240.84848,234.83415,182.64261,321.0
T000036,1922-04-30,340.15857,397.18036,281.63254,234.67487,300.8947,278.0
T000036,1922-07-31,300.62317,346.1275,300.86224,245.60393,189.5203,291.0
T000036,1922-10-31,304.5949,357.89462,285.0491,278.0977,229.32938,305.0
T000036,1923-01-31,328.6831,386.61768,298.59134,278.54117,259.9868,285.0
T000037,1986-07-31,21225.824,28541.7,14899.188,16650.807,5298.36,13260.0
T000037,1986-10-31,16614.52,18270.547,15080.474,16761.47,9017.129,19634.0
T000037,1987-01-31,22706.34,23015.06,16716.23,16675.457,12950.495,10334.0
T000037,1987-04-30,14366.707,6759.4043,15278.627,13292.725,20230.75,34632.0
T000037,1987-07-31,39146.1,46770.375,23509.316,13171.416,22120.547,35165.0
T000037,1987-10-31,38933.742,48835.492,34921.01,16599.361,29316.133,42445.0
T000038,1986-07-31,9221.496,7307.775,8180.8125,7908.904,10835.01,10736.0
T000038,1986-10-31,12097.203,10720.815,9726.637,7905.247,12419.091,11081.0
T000038,1987-01-31,12105.047,12387.484,10923.072,8521.98,11028.243,7666.0
T000038,1987-04-30,7939.9375,5494.098,9481.688,8527.741,10153.877,5639.0
T000038,1987-07-31,6309.3066,2531.3003,6716.716,7760.6045,11490.348,6030.0
T000038,1987-10-31,6694.8164,4282.8477,5851.015,7725.528,7839.233,5339.0
T000039,1986-07-31,181569.95,235058.08,162415.88,170135.31,79165.02,165671.0
T000039,1986-10-31,189698.83,234816.7,160256.14,170387.16,95594.69,178926.0
T000039,1987-01-31,203621.97,229357.53,172858.38,169957.97,117557.95,160058.0
T000039,1987-04-30,180685.33,174441.62,170089.75,165711.75,147535.4,182222.0
T000039,1987-07-31,195549.81,194873.22,172076.17,165710.12,170778.92,194522.0
T000039,1987-10-31,200207.17,199050.3,188891.53,165695.69,199565.69,209704.0
T000040,1986-07-31,30939.191,40334.78,22604.236,11216.177,21140.52,16464.0
T000040,1986-10-31,18818.412,18746.23,23144.031,11195.887,15305.963,11759.0
T000040,1987-01-31,14360.482,15674.72,14260.556,11713.175,14201.262,13664.0
T000040,1987-04-30,15976.778,17366.084,12791.965,13645.692,9966.826,15708.0
T000040,1987-07-31,17301.023,16163.148,14772.336,14953.612,13961.282,20386.0
T000040,1987-10-31,22300.385,27542.352,18244.592,15699.235,14215.428,17003.0
T000041,1912-10-31,17231.123,16077.779,13990.893,14357.059,9450.14,10687.0
T000041,1913-01-31,12521.154,10175.793,12185.807,14391.714,10602.051,8095.0
T000041,1913-04-30,11214.26,-606.6299,9473.115,13550.136,16156.63,7817.0
T000041,1913-07-31,13142.079,753.49805,7964.807,10807.757,22648.324,10219.0
T000041,1913-10-31,13991.111,2765.4697,9119.457,10287.502,15208.403,12726.0
T000041,1914-01-31,14201.366,1886.8242,11578.393,10293.887,27671.246,10673.0
T000042,1989-07-31,1907.5391,1861.6244,1982.1267,2071.7256,1958.1404,2259.0
T000042,1989-10-31,2370.9158,2569.2603,2042.9366,2153.2988,1821.5486,2390.0
T000042,1990-01-31,2454.023,2719.802,2330.0332,2162.7742,2127.6074,2205.0
T000042,1990-04-30,2260.301,2325.7734,2303.3608,2204.151,1989.4075,2047.0
T000042,1990-07-31,2164.454,2232.178,2131.0054,2154.8132,2153.6143,2364.0
T000042,1990-10-31,2480.9883,2688.7517,2218.8896,2206.3347,1915.67,2038.0
T000043,1989-07-31,127.3323,139.54848,125.84848,120.09203,113.96879,137.0
T000043,1989-10-31,144.59018,164.64471,129.21806,127.9716,106.33093,139.0
T000043,1990-01-31,143.64247,162.14319,138.08447,130.99121,119.19833,135.0
T000043,1990-04-30,139.86563,150.74588,137.12672,131.99367,117.519684,122.0
T000043,1990-07-31,128.68898,132.21494,128.91185,131.11076,122.3753,123.0
T000043,1990-10-31,128.37897,125.25097,122.54224,122.91928,114.97763,117.0
T000044,1979-07-31,70.8587,51.260593,71.3168,71.20309,93.58484,77.0
T000044,1979-10-31,79.437584,67.520035,71.96462,71.12414,81.174324,67.0
T000044,1980-01-31,69.84348,54.762146,72.3168,67.00562,93.873856,76.0
T000044,1980-04-30,77.41185,73.254684,71.88015,66.93906,74.84419,76.0
T000044,1980-07-31,77.70469,80.64041,76.02506,76.0485,80.71579,91.0
T000044,1980-10-31,94.06436,105.84233,84.13358,75.94458,70.01221,76.0
T000045,1979-07-31,1.835556,1.9368055,1.7854223,1.6995481,1.6925026,1.78
T000045,1979-10-31,1.8096209,1.8877813,1.7853167,1.7601104,1.6654335,1.86
T000045,1980-01-31,1.8827119,1.9931988,1.823379,1.7797842,1.7469059,2.04
T000045,1980-04-30,2.0910983,2.3528466,1.957603,1.778895,1.7564716,2.02
T000045,1980-07-31,2.0872502,2.3278136,2.0306334,1.7885807,1.7476218,2.16
T000045,1980-10-31,2.2489963,2.6181428,2.0959136,1.859458,1.7898483,2.25
T000046,1989-07-31,88.778656,74.21037,93.50688,92.21221,115.39164,94.0
T000046,1989-10-31,96.79473,84.19557,89.88015,91.97333,95.516655,98.0
T000046,1990-01-31,100.957245,98.37212,96.16895,94.09979,114.44959,108.0
T000046,1990-04-30,110.37073,111.60351,103.422386,93.97299,95.4349,88.0
T000046,1990-07-31,91.8691,83.55221,98.633606,94.139114,111.38725,101.0
T000046,1990-10-31,104.63765,107.65037,95.0491,94.03521,90.474525,93.0
T000047,1972-07-31,94.66644,86.4012,99.69697,110.10022,108.21744,113.0
T000047,1972-10-31,118.9917,124.44137,101.55597,110.04689,88.55184,114.0
T000047,1973-01-31,116.76426,123.52816,113.54224,110.086174,109.51968,124.0
T000047,1973-04-30,127.09325,138.18199,119.422386,109.95569,100.815025,93.0
T000047,1973-07-31,100.41641,93.71576,109.48209,110.00828,109.99053,127.0
T000047,1973-10-31,134.84128,151.62051,111.43612,113.13479,94.22021,128.0
T000048,1972-07-31,113.649864,120.348595,114.72176,108.03198,107.74664,117.0
T000048,1972-10-31,120.45056,129.62804,114.25343,107.976395,102.76161,90.0
T000048,1973-01-31,94.72516,83.19572,104.35537,108.15112,106.38154,137.0
T000048,1973-04-30,142.60098,163.00667,115.48522,110.96985,107.37141,126.0
T000048,1973-07-31,131.35878,143.66609,131.84848,116.99804,115.10684,130.0
T000048,1973-10-31,135.80078,148.81445,128.16896,117.02174,109.37362,126.0
T000049,1972-07-31,16.179167,12.336193,17.358402,18.605581,21.23558,22.1
T000049,1972-10-31,23.359379,25.331682,18.712566,19.2888,17.94784,22.6
T000049,1973-01-31,23.319855,25.908167,22.37112,19.676523,20.174212,21.8
T000049,1973-04-30,22.53233,24.35416,22.225346,20.01549,18.540602,16.3
T000049,1973-07-31,18.16968,17.782984,19.224241,19.742887,19.628984,23.9
T000049,1973-10-31,25.765406,29.668457,20.421013,21.785818,16.573803,24.4
T000050,1972-07-31,197.74414,223.49179,187.7112,179.97499,152.98718,197.0
T000050,1972-10-31,207.91982,239.95581,193.79567,182.9668,162.4674,196.0
T000050,1973-01-31,208.52797,235.89998,196.53168,185.00168,150.28113,193.0
T000050,1973-04-30,200.20753,217.5955,194.59505,190.0656,169.75037,185.0
T000050,1973-07-31,189.59758,195.15909,189.25345,190.08226,174.36034,158.0
T000050,1973-10-31,161.89767,138.85431,172.35536,190.07481,177.27373,197.0
T000051,1977-07-31,30.78991,37.20419,30.12672,26.984304,20.6937,26.0
T000051,1977-10-31,27.839132,30.545599,27.06336,26.981432,19.12647,21.0
T000051,1978-01-31,22.671478,20.41187,23.658401,27.021732,23.861618,23.0
T000051,1978-04-30,24.90458,20.798307,22.084476,26.042221,23.510015,22.0
T000051,1978-07-31,23.703627,17.703442,22.531681,23.01498,27.770391,23.0
T000051,1978-10-31,24.27424,16.223724,22.542238,22.998777,28.853546,17.0
T000052,1977-07-31,42.3155,54.454155,38.084476,29.982204,26.51618,45.0
T000052,1977-10-31,48.530228,63.308666,42.253433,32.9771,25.397457,40.0
T000052,1978-01-31,43.79685,55.197277,42.6584,37.02577,30.71411,42.0
T000052,1978-04-30,46.612473,58.14457,41.084476,38.99423,26.84302,42.0
T000052,1978-07-31,45.69318,56.11737,42.025063,40.018295,29.803684,40.0
T000052,1978-10-31,42.586357,46.475807,41.063362,39.982586,29.855217,32.0
T000053,1977-07-31,79.99855,97.588486,74.53168,63.95453,57.031105,88.0
T000053,1977-10-31,93.87187,113.44945,81.59134,73.96759,57.05738,70.0
T000053,1978-01-31,75.10491,84.500725,79.570244,74.01116,67.6818,76.0
T000053,1978-04-30,81.76066,89.169586,73.25343,73.978004,58.334267,69.0
T000053,1978-07-31,73.00652,76.54601,72.72176,74.031746,70.5243,72.0
T000053,1978-10-31,74.373634,70.43131,70.62672,71.9446,61.796196,61.0
T000054,1977-07-31,118.56445,141.27678,110.16895,96.951065,93.78772,128.0
T000054,1977-10-31,134.89954,160.51994,120.67582,107.969475,87.61029,102.0
T000054,1978-01-31,108.91673,118.81065,115.823685,108.072075,100.59662,117.0
T000054,1978-04-30,125.917984,141.99512,110.13358,107.97578,89.58109,111.0
T000054,1978-07-31,117.05762,127.506424,114.19008,111.01686,101.31126,135.0
T000054,1978-10-31,140.23862,157.87012,124.013725,111.89541,100.04162,107.0
T000055,1986-07-31,585.0442,384.7092,740.6969,872.91064,737.4205,769.0
T000055,1986-10-31,826.35315,762.5338,662.3416,807.40826,794.3615,949.0
T000055,1987-01-31,996.18225,1040.1519,866.60297,890.19696,854.08746,958.0
T000055,1987-04-30,992.0725,971.31195,953.8801,890.73456,885.6996,894.0
T000055,1987-07-31,949.2031,1021.0631,928.0275,894.1985,936.3598,932.0
T000055,1987-10-31,996.8951,1053.0815,914.60504,893.637,788.6696,880.0
T000056,1992-01-31,106.12076,97.0061,99.81394,95.41063,106.37235,98.9
T000056,1992-04-30,100.6764,91.609505,101.77108,95.472015,115.38219,98.4
T000056,1992-07-31,99.98965,93.256615,98.66584,95.46598,105.263084,103.5
