unique_id,ds,NBEATS,NLinear,KAN,MLP,DLinear,SeasonalNaive
T000009,1987-06-30,4962.988,4614.115,4599.2686,4509.735,4999.6006,3955.0
T000009,1987-07-31,4833.517,4042.1006,4838.3633,4485.3687,5135.6943,4638.0
T000009,1987-08-31,5030.4634,3747.0571,4771.726,4566.555,4966.509,8562.0
T000009,1987-09-30,5409.1074,4960.047,5464.0015,4540.456,4109.939,5507.0
T000009,1987-10-31,5280.5327,4461.334,4431.6953,4572.827,5000.3257,4898.0
T000010,1987-10-31,3536.1128,2920.725,4302.7036,4460.89,4432.7363,4942.0
T000010,1987-11-30,3839.8467,3876.4663,4315.69,4364.2944,4098.8545,5021.0
T000010,1987-12-31,3629.5986,2252.754,4344.724,4302.85,3532.7727,5748.0
T000010,1988-01-31,3659.131,3179.7605,4306.256,4491.306,4890.649,4897.0
T000010,1988-02-29,3878.8682,4247.595,4474.4575,4447.534,3013.2976,4873.0
T000010,1988-03-31,3881.196,3673.5872,4394.092,4530.305,4770.6797,5869.0
T000011,1985-09-30,30.775808,29.833582,29.678055,27.395075,29.655842,25.3
T000011,1985-10-31,32.180614,30.66705,29.447325,27.14329,25.587612,36.8
T000011,1985-11-30,30.99401,32.264023,29.074877,27.066408,28.414162,33.6
T000011,1985-12-31,31.404364,27.629639,28.335352,27.423574,27.407808,30.4
T000011,1986-01-31,33.006718,29.758728,29.54819,27.379545,30.942028,37.9
T000011,1986-02-28,32.1205,33.235813,29.17863,27.475657,27.774656,27.2
T000012,1985-09-30,20.132383,18.950813,21.555666,21.997316,23.910217,23.6
T000012,1985-10-31,21.173456,21.249111,21.172367,21.8034,19.194128,22.8
T000012,1985-11-30,20.33384,21.631231,20.981972,21.687588,21.572693,21.8
T000012,1985-12-31,20.555992,19.956196,20.78218,22.07273,20.760815,20.2
T000012,1986-01-31,21.883577,21.878435,21.481878,21.975864,21.928263,26.2
T000012,1986-02-28,21.050396,19.724882,21.192106,22.117609,24.491074,16.0
T000013,1983-01-31,1187.1294,1409.5226,1363.8345,1586.4196,1439.3494,1686.0
T000013,1983-02-28,1300.0554,1284.6361,1395.5784,1540.5527,1262.6722,1751.0
T000013,1983-03-31,1155.6102,1444.0994,1385.0049,1502.2849,1099.5555,1015.0
T000013,1983-04-30,1225.3766,1384.4429,1395.329,1595.5985,1701.1929,788.0
T000013,1983-05-31,1348.6111,1169.321,1414.7527,1584.6312,747.043,1524.0
T000013,1983-06-30,1350.5323,1064.8816,1457.7109,1617.7056,1610.2793,1872.0
T000014,1986-02-28,10433.505,10046.451,7920.2324,9689.898,9312.208,9222.5
T000014,1986-03-31,11559.731,13800.971,8135.588,9353.486,9049.606,15527.5
T000014,1986-04-30,11001.371,12566.443,8161.4727,9141.844,9333.023,8742.5
T000014,1986-05-31,11006.411,11195.605,7511.7876,9804.479,8875.7295,9315.0
T000014,1986-06-30,12582.421,12200.682,7818.95,9654.722,11372.502,8247.5
T000014,1986-07-31,12314.591,9653.185,8225.968,9966.112,11058.926,4735.0
T000015,1978-06-30,93.22371,114.452354,96.53696,105.42119,132.4979,111.0
T000015,1978-07-31,98.93739,96.18797,96.082726,102.39238,109.68003,103.0
T000015,1978-08-31,98.39485,106.76306,95.153046,99.26207,105.24411,101.0
T000015,1978-09-30,97.230286,105.72366,95.64706,105.7977,105.5904,97.0
T000015,1978-10-31,103.37956,99.71799,95.779396,105.42507,115.922035,90.0
T000015,1978-11-30,102.89416,104.525055,95.65534,107.38312,102.11469,93.0
T000016,1978-05-31,34.005787,35.456486,32.89188,33.8418,38.379406,39.5
T000016,1978-06-30,35.933006,34.681885,32.266506,33.379414,33.01251,34.2
T000016,1978-07-31,34.374874,34.300915,32.115826,33.124832,24.848995,36.9
T000016,1978-08-31,35.38086,39.95386,32.308563,33.980877,31.791498,33.6
T000016,1978-09-30,36.55848,31.64771,32.483833,33.794624,27.74736,30.9
T000016,1978-10-31,35.96626,31.620615,32.111717,34.131237,34.565025,26.6
T000017,1985-04-30,3400.4385,3406.009,3267.6755,3065.8716,3444.6582,3514.32
T000017,1985-05-31,3699.8237,2171.2651,3182.9468,2999.7485,3467.7883,2279.72
T000017,1985-06-30,3479.0366,2876.926,3393.1536,3000.7937,2572.4155,1840.93
T000017,1985-07-31,3608.9973,2668.8599,3276.8523,3070.086,3210.5754,4539.49
T000017,1985-08-31,3957.7666,3151.3574,3456.4028,3065.4202,3309.205,2120.16
T000017,1985-09-30,3849.21,2398.4846,3188.5461,3088.4998,2631.7415,3626.01
T000018,1982-02-28,6350.1855,4082.514,6758.516,6884.7515,6505.178,6538.1
T000018,1982-03-31,6899.2344,7058.327,6680.3623,6794.0107,2690.9805,8883.89
T000018,1982-04-30,6486.0425,5878.5947,6637.4478,6751.924,11354.947,9371.54
T000018,1982-05-31,6618.969,5081.7544,6388.2847,6916.39,7948.374,8139.19
T000018,1982-06-30,7431.4487,5937.51,6831.722,6872.315,8351.538,7537.95
T000018,1982-07-31,7183.674,7241.0537,6445.2925,6931.666,8710.76,5355.45
T000019,1982-02-28,6505.2646,5150.457,6763.658,7412.2354,6300.21,8638.1
T000019,1982-03-31,7108.374,7590.982,6688.6245,7251.3657,3173.267,9839.43
T000019,1982-04-30,6846.023,6170.234,6553.4385,7198.7744,13695.008,9447.45
T000019,1982-05-31,6782.429,6217.034,6345.8223,7481.042,7644.673,7067.82
T000019,1982-06-30,7623.563,6064.9277,6684.862,7396.0957,10753.637,7878.69
T000019,1982-07-31,7496.5684,7268.9585,6589.499,7506.0205,8131.876,6494.98
T000020,1982-02-28,10772.295,8589.327,9414.66,9953.686,7350.0254,10395.2
T000020,1982-03-31,11359.486,11091.126,9382.825,9880.599,4485.4644,11084.3
T000020,1982-04-30,10806.052,10450.359,9253.795,9821.795,16139.326,10260.1
T000020,1982-05-31,11034.575,10224.403,9166.372,9986.382,10295.171,9426.45
T000020,1982-06-30,12007.201,7890.8013,9444.557,9950.67,13161.054,11081.8
T000020,1982-07-31,11754.397,10833.734,9335.731,9976.899,10376.444,9477.98
T000021,1981-02-28,1881.6355,1187.0464,2481.2642,2681.2446,2405.7725,3032.52
T000021,1981-03-31,2130.9436,2749.711,2461.9915,2597.1665,2001.585,3326.0
T000021,1981-04-30,2052.5293,1767.8623,2477.795,2538.0615,4346.3574,3066.12
T000021,1981-05-31,2070.651,2027.8973,2406.7424,2712.3752,1939.7307,3138.41
T000021,1981-06-30,2334.465,1760.666,2526.3723,2675.978,4106.174,2808.51
T000021,1981-07-31,2209.3079,2067.0676,2413.893,2738.7073,2363.2026,2352.03
T000022,1981-06-30,47.93635,51.50298,38.287395,39.3055,37.6776,41.92
T000022,1981-07-31,48.676727,49.25408,37.69767,38.98767,32.29332,26.91
T000022,1981-08-31,47.889328,49.000504,36.85172,38.864845,40.009018,41.6
T000022,1981-09-30,48.623337,50.160576,37.39089,39.39509,33.767387,38.31
T000022,1981-10-31,50.620495,39.337017,37.726585,39.281384,41.56154,41.02
T000022,1981-11-30,49.83348,49.477562,36.866005,39.47263,39.086853,35.6
T000023,1983-07-31,666.9261,677.58215,682.3168,679.94257,705.92236,676.0
T000023,1983-08-31,670.60565,660.6783,683.7472,679.1339,699.9831,680.0
T000023,1983-09-30,668.37463,678.6296,682.13666,678.9478,684.0359,688.0
T000023,1983-10-31,670.23035,672.0626,681.83154,680.0304,682.88477,686.0
T000023,1983-11-30,675.11926,674.2361,682.8962,679.81195,673.74054,677.0
T000023,1983-12-31,673.16455,682.2803,682.44574,680.33484,682.89,694.0
T000024,1983-03-31,1480.2007,1017.69635,1214.4879,985.8538,427.5489,722.0
T000024,1983-04-30,1587.7594,1634.2151,1177.388,958.5063,1175.5359,677.0
T000024,1983-05-31,1515.1984,931.0059,1205.6005,951.24414,1236.1846,957.0
T000024,1983-06-30,1610.2357,1114.5043,1201.6854,991.47473,1584.548,1734.0
T000024,1983-07-31,1800.5739,1400.825,1350.8187,982.7574,564.62744,2323.0
T000024,1983-08-31,1753.4758,1463.23,1156.5754,1001.15436,1479.8551,1763.0
T000025,1981-06-30,2443.5603,1938.4458,3878.3354,4303.3677,5743.4033,3966.0
T000025,1981-07-31,2882.2153,795.25586,4031.7568,4165.7935,3358.5283,4225.0
T000025,1981-08-31,2577.411,2013.5546,3842.8938,4175.995,3213.7988,4634.0
T000025,1981-09-30,2668.8945,1883.3821,3525.6548,4318.9204,3523.4285,3475.0
T000025,1981-10-31,3046.1526,2954.1406,3705.9807,4296.9688,4161.3306,1548.0
T000025,1981-11-30,2881.341,1702.604,3762.7275,4347.5957,2393.8823,856.0
T000026,1982-06-30,3575.437,3331.2734,3622.0557,3837.1316,3921.0588,4109.0
T000026,1982-07-31,3823.6348,3109.7769,3578.0327,3791.872,1981.5533,3511.0
T000026,1982-08-31,3613.8018,3874.2644,3478.354,3767.4177,3917.0332,3667.0
T000026,1982-09-30,3678.297,3703.5068,3470.149,3856.2795,3371.1333,4416.0
T000026,1982-10-31,3927.0889,2838.439,3654.8047,3833.826,3703.7102,4065.0
T000026,1982-11-30,3837.6611,2894.1594,3333.8428,3860.3132,4424.794,1732.0
T000027,1982-06-30,1908.7534,1430.2118,1915.8146,1839.897,1980.7831,2402.0
T000027,1982-07-31,1982.2778,1770.0885,1910.6577,1804.3506,1716.9241,2138.0
T000027,1982-08-31,1926.3206,1485.5956,1906.9598,1787.646,1771.6383,2532.0
T000027,1982-09-30,1936.3704,1492.458,1924.634,1851.5902,2392.947,1966.0
T000027,1982-10-31,2108.0698,2184.8887,1958.8972,1833.2947,1506.6014,1479.0
T000027,1982-11-30,2090.2546,1562.311,1958.5369,1866.1282,2082.7817,2509.0
T000028,1982-06-30,156.6726,175.40424,152.42444,179.1284,230.75266,182.0
T000028,1982-07-31,170.0878,182.54453,152.4979,173.87195,193.27264,105.0
T000028,1982-08-31,164.24336,164.42735,153.26134,169.26581,207.27802,181.0
T000028,1982-09-30,164.82043,184.80449,151.71587,179.76756,156.3416,152.0
T000028,1982-10-31,186.4249,179.67155,156.00049,178.87314,186.68835,120.0
T000028,1982-11-30,181.97581,233.36987,154.34354,182.34117,146.17865,184.0
T000029,1981-10-31,51.86934,44.630386,50.74416,51.241276,53.8485,47.0
T000029,1981-11-30,55.168724,42.921955,50.334293,50.842396,42.633682,63.0
T000029,1981-12-31,52.50847,53.91323,48.92967,50.69274,45.28118,70.0
T000029,1982-01-31,52.593197,44.95361,47.451275,51.38568,43.197865,41.0
T000029,1982-02-28,56.16031,49.53109,49.368286,51.244972,57.463665,52.0
T000029,1982-03-31,54.58037,45.64335,48.884426,51.364178,46.899483,15.0
T000030,1981-12-31,980.0834,1328.2292,1200.0315,1461.467,1743.431,1523.0
T000030,1982-01-31,1109.1521,880.9749,1215.6819,1406.3215,1423.5045,1597.0
T000030,1982-02-28,1062.6125,1180.3492,1213.4443,1366.3896,1409.4512,1392.0
T000030,1982-03-31,1063.2144,1220.3944,1196.6758,1473.6399,1345.7562,1654.0
T000030,1982-04-30,1155.0737,973.907,1264.1759,1456.1385,1437.8193,190.0
T000030,1982-05-31,1174.5222,997.2571,1192.7893,1495.9608,982.42035,1525.0
T000031,1981-12-31,1385.0453,1614.3606,1866.145,2399.4783,2539.574,2366.0
T000031,1982-01-31,1546.5879,1295.8514,1902.9437,2333.4468,2014.4486,2821.0
T000031,1982-02-28,1483.189,1565.5106,1873.8453,2310.75,2489.4932,2522.0
T000031,1982-03-31,1473.0193,1579.3081,1815.304,2422.9282,2073.0237,2453.0
T000031,1982-04-30,1615.6158,1427.2795,1923.2555,2391.9558,2245.295,765.0
T000031,1982-05-31,1643.9624,1377.0308,1851.5575,2443.888,1639.2434,2233.0
T000032,1980-06-30,2813.8926,2832.27,2778.26,2852.525,2792.742,2602.0
T000032,1980-07-31,2913.275,2991.7393,2762.0984,2821.7551,2737.647,1453.0
T000032,1980-08-31,2877.8591,2723.9358,2760.7131,2817.8035,3078.9778,2750.0
T000032,1980-09-30,2978.9,3145.023,2700.4087,2854.783,2162.7417,3031.0
T000032,1980-10-31,3090.9307,2735.6772,2778.4182,2849.9268,3117.527,2908.0
T000032,1980-11-30,3033.5857,2889.8389,2689.4443,2860.9426,2371.0837,2222.0
T000033,1981-12-31,193.38947,202.91339,290.2838,337.81668,372.85696,343.0
T000033,1982-01-31,215.6745,233.47803,287.75925,326.40457,284.51242,283.0
T000033,1982-02-28,207.16635,179.14896,285.95844,316.8116,345.53815,344.0
T000033,1982-03-31,205.6743,237.46152,284.93484,339.83444,342.9829,327.0
T000033,1982-04-30,219.51755,246.83043,289.97797,337.46747,303.70123,212.0
T000033,1982-05-31,221.62436,226.94681,280.21817,344.07385,341.1018,282.0
T000034,1981-10-31,578.3722,624.5563,615.97534,654.8876,723.7437,692.0
T000034,1981-11-30,604.017,582.85657,603.03827,649.54065,639.58514,672.0
T000034,1981-12-31,592.3201,600.45435,609.90186,648.11194,652.41675,660.0
T000034,1982-01-31,593.3463,592.1656,603.7614,656.5966,584.8668,708.0
T000034,1982-02-28,614.71924,661.8697,625.72626,654.64294,735.70355,650.0
T000034,1982-03-31,607.3813,603.0897,597.2687,657.43524,667.12225,466.0
T000035,1981-12-31,184.61353,211.96678,234.59189,230.67468,279.33408,214.0
T000035,1982-01-31,195.39494,181.247,231.87662,227.50845,262.16373,208.0
T000035,1982-02-28,190.17711,193.06374,233.21664,226.08496,143.43288,282.0
T000035,1982-03-31,195.16656,181.80179,227.04655,231.43484,273.5986,200.0
T000035,1982-04-30,200.6142,220.85515,233.81425,230.05522,115.17314,171.0
T000035,1982-05-31,201.00682,197.10849,228.15878,232.5867,218.93533,261.0
T000036,1981-10-31,822.7729,861.3501,908.0793,946.4886,983.09357,884.0
T000036,1981-11-30,856.65625,895.8058,902.276,938.72205,856.2441,1002.0
T000036,1981-12-31,843.5373,884.57166,895.263,936.081,963.035,1023.0
T000036,1982-01-31,850.3105,809.75653,880.57056,949.38873,849.55695,926.0
T000036,1982-02-28,879.6829,886.8916,908.6056,945.8442,998.5864,943.0
T000036,1982-03-31,867.33887,827.65894,887.94696,950.42993,947.19293,735.0
T000037,1981-06-30,866.05084,806.2158,982.104,985.4258,1029.4308,1108.0
T000037,1981-07-31,908.2479,977.93713,968.4501,967.0965,894.45215,1119.0
T000037,1981-08-31,877.45886,721.97363,958.4216,958.9609,1114.6143,1064.0
T000037,1981-09-30,884.9363,899.3638,944.65466,990.9161,946.1374,1147.0
T000037,1981-10-31,927.74207,1010.0883,990.7939,982.2346,1003.36096,1189.0
T000037,1981-11-30,934.3381,924.4062,937.2165,997.2401,879.4241,943.0
T000038,1981-12-31,468.70047,611.4667,513.5639,617.78076,712.55176,620.0
T000038,1982-01-31,512.89703,446.87006,512.08405,600.3738,518.323,659.0
T000038,1982-02-28,509.1414,555.3882,509.34796,588.7537,625.7438,616.0
T000038,1982-03-31,500.84744,565.9147,500.7272,620.99915,563.1313,602.0
T000038,1982-04-30,519.4995,486.9108,515.00824,617.1144,654.07104,277.0
T000038,1982-05-31,518.27673,476.75555,502.59598,628.21515,486.51492,457.0
T000039,1981-12-31,304.9682,296.79373,466.2753,466.6492,595.1899,592.0
T000039,1982-01-31,373.45096,234.0467,471.14264,446.26517,486.07355,760.0
T000039,1982-02-28,323.25604,205.71576,493.83878,434.79535,353.80103,690.0
T000039,1982-03-31,343.70026,307.70798,463.40625,472.19437,494.23624,795.0
T000039,1982-04-30,364.70624,393.98007,518.8999,463.91348,391.4269,124.0
T000039,1982-05-31,367.1186,240.80585,466.95038,479.84293,467.46155,588.0
T000040,1981-12-31,212.54361,258.7503,268.42807,300.1061,311.45792,214.0
T000040,1982-01-31,238.24742,186.67622,270.92468,296.174,283.63846,322.0
T000040,1982-02-28,220.55264,283.1685,272.98425,294.9324,196.7474,261.0
T000040,1982-03-31,228.93704,221.51497,265.73184,301.15353,284.9585,228.0
T000040,1982-04-30,242.56088,197.42157,266.00424,299.55502,214.57114,171.0
T000040,1982-05-31,239.77936,172.17694,269.78708,302.07895,242.8332,247.0
T000041,1985-06-30,26527.918,30303.832,26097.922,26067.49,27705.562,22063.0
T000041,1985-07-31,27638.79,24981.566,25959.3,25888.17,26340.705,24783.0
T000041,1985-08-31,27122.951,30477.2,26186.82,25837.691,21282.475,25923.0
T000041,1985-09-30,27282.02,26059.275,25415.049,26123.572,23662.994,20796.0
T000041,1985-10-31,28186.498,24113.959,25853.285,26044.674,26159.014,21257.0
T000041,1985-11-30,27943.295,28326.69,25706.854,26141.297,22649.312,23026.0
T000042,1985-06-30,26536.205,30286.293,26109.375,26067.746,27702.268,22063.0
T000042,1985-07-31,27640.402,25028.45,25970.164,25888.404,26368.568,24783.0
T000042,1985-08-31,27124.688,30473.484,26198.002,25837.752,21270.375,25923.0
T000042,1985-09-30,27284.736,26068.58,25428.15,26123.664,23686.607,20796.0
T000042,1985-10-31,28191.295,24156.27,25866.793,26044.973,26135.814,21408.8
T000042,1985-11-30,27945.084,28346.33,25718.266,26141.725,22701.424,23026.0
T000043,1985-06-30,18424.639,20746.512,17881.121,17831.049,18669.5,16916.0
T000043,1985-07-31,19042.348,17377.82,17754.283,17718.725,17775.756,16351.0
T000043,1985-08-31,18704.846,20514.963,17914.902,17701.623,15203.568,17362.0
T000043,1985-09-30,18827.457,18432.012,17556.305,17859.117,16716.584,14497.0
T000043,1985-10-31,19350.814,17030.514,17782.367,17822.389,18010.324,14803.0
T000043,1985-11-30,19208.547,19340.42,17677.541,17878.803,16172.008,16345.0
T000044,1982-03-31,17475.506,16352.525,15665.805,15566.491,14665.334,18300.0
T000044,1982-04-30,17992.95,15747.659,15675.45,15419.4,14713.734,17275.0
T000044,1982-05-31,17270.908,14972.933,15668.048,15420.846,13357.898,15844.0
T000044,1982-06-30,17554.29,16402.527,15575.562,15586.004,15925.762,15455.0
T000044,1982-07-31,18084.285,16590.617,15535.232,15566.251,16062.342,14161.0
T000044,1982-08-31,18003.652,16403.64,15781.465,15621.447,14540.668,14964.0
T000045,1983-03-31,140.0727,151.82495,142.23193,145.45152,149.80495,141.46
T000045,1983-04-30,143.2965,149.42986,142.33192,144.34,145.02231,138.16
T000045,1983-05-31,142.83278,148.19138,142.45149,142.99704,151.41743,134.26
T000045,1983-06-30,142.46994,148.3464,141.81383,145.61868,146.32608,142.14
T000045,1983-07-31,145.96442,142.99698,142.58125,145.44453,150.45433,144.31
T000045,1983-08-31,144.9673,152.02338,142.31671,146.18973,145.59373,142.78
T000046,1979-12-31,8513.812,8177.7383,7058.9556,7432.002,6110.055,7898.0
T000046,1980-01-31,9338.495,8570.631,7172.2007,7237.581,5234.1846,7819.0
T000046,1980-02-29,8562.16,6333.1807,7149.5127,7088.494,6003.3945,8591.0
T000046,1980-03-31,8863.68,8085.6875,7238.994,7476.1035,8409.039,6602.0
T000046,1980-04-30,9573.366,6996.2354,7113.385,7408.907,6588.3745,5937.0
T000046,1980-05-31,9446.203,7560.2065,7303.1934,7558.478,6329.347,9308.0
T000047,1979-12-31,7992.6616,6826.7446,7599.0654,7281.6533,5495.8335,7169.0
T000047,1980-01-31,8946.099,6794.837,7828.694,7171.484,4388.7207,7632.0
T000047,1980-02-29,7925.3477,5971.8213,7720.412,7156.2476,6618.6064,8164.0
T000047,1980-03-31,8580.281,6539.4307,7778.0884,7298.681,7407.16,6796.0
T000047,1980-04-30,9451.637,5603.9277,7686.0864,7273.5474,5601.234,5910.0
T000047,1980-05-31,9405.09,5441.0054,7926.1123,7327.1426,5713.619,10239.0
T000048,1979-12-31,8.679922,8.279426,8.510654,8.385237,7.503699,8.16
T000048,1980-01-31,9.0972805,8.317877,8.537216,8.361088,7.3035936,8.53
T000048,1980-02-29,8.656944,8.015083,8.533378,8.357776,8.009259,8.62
T000048,1980-03-31,8.965033,7.9229584,8.540824,8.390829,8.49172,8.46
T000048,1980-04-30,9.300586,8.154253,8.524828,8.385544,7.9034915,8.43
T000048,1980-05-31,9.2267475,7.6915593,8.551445,8.3934765,7.7331862,8.85
T000049,1987-08-31,19110.035,16853.64,32678.27,35405.926,36347.855,27518.0
T000049,1987-09-30,20874.922,19353.893,33009.6,35106.016,29100.527,36765.0
T000049,1987-10-31,19287.502,18390.654,33061.805,34936.0,34043.69,32517.0
T000049,1987-11-30,20674.875,9922.662,32502.795,35507.43,39071.83,37962.0
T000049,1987-12-31,23523.422,31660.57,33464.766,35335.91,21121.146,36341.0
T000049,1988-01-31,22622.037,17044.32,32536.412,35621.83,35866.33,35300.0
T000050,1984-06-30,1941.6506,1837.53,1886.2899,1851.079,1774.631,2225.0
T000050,1984-07-31,2000.469,1804.663,1890.312,1835.4631,1813.1356,2226.0
T000050,1984-08-31,1936.5892,1662.7086,1885.686,1833.2334,1796.785,1991.0
T000050,1984-09-30,1950.4117,1814.3236,1860.0681,1856.5739,1875.7064,1783.0
T000050,1984-10-31,2003.7789,1993.8506,1869.6317,1849.7634,2056.2988,1750.0
T000050,1984-11-30,2001.6392,1880.5862,1904.9114,1861.0149,1748.575,1836.0
T000051,1987-05-31,3724.7888,3656.4028,3728.0269,3715.6914,3584.982,3759.0
T000051,1987-06-30,3783.6777,3683.8323,3730.2236,3711.0518,3484.8906,3745.0
T000051,1987-07-31,3713.164,3668.7327,3724.5388,3710.7434,3700.5784,3676.0
T000051,1987-08-31,3756.048,3627.137,3720.089,3716.169,3757.628,3657.0
T000051,1987-09-30,3804.5864,3674.1738,3726.6116,3715.5688,3588.9932,3712.0
T000051,1987-10-31,3797.7446,3557.4802,3726.3318,3717.9175,3655.8794,3667.0
T000052,1984-06-30,60.368774,57.2931,59.15257,58.561428,59.11454,71.3
T000052,1984-07-31,62.36939,54.955387,59.15708,57.900867,57.78885,70.8
T000052,1984-08-31,60.380486,51.773148,59.367588,57.854427,54.76012,62.4
T000052,1984-09-30,60.854008,58.16856,58.30089,58.730595,59.90889,61.5
T000052,1984-10-31,62.217358,62.230892,59.15684,58.51555,63.016644,48.1
T000052,1984-11-30,62.56873,56.591846,59.70315,58.943558,55.41398,56.9
T000053,1984-02-29,52862.7,61114.156,49815.55,51801.367,46050.89,46240.3
T000053,1984-03-31,56460.34,51222.96,50027.11,51343.34,51797.895,55979.8
T000053,1984-04-30,52400.887,62747.125,49808.64,51226.16,44140.875,32888.3
T000053,1984-05-31,53615.496,54277.5,49142.402,51875.176,47543.73,32888.3
T000053,1984-06-30,57109.703,49139.4,49674.617,51775.38,58399.215,56873.4
T000053,1984-07-31,55775.66,53340.18,50145.49,52017.656,44741.684,50031.9
T000054,1987-01-31,13037.753,15501.998,12086.523,12462.351,10328.13,12071.0
T000054,1987-02-28,14096.322,13826.496,12347.803,12399.205,11080.446,15621.0
T000054,1987-03-31,12982.619,14495.347,12240.808,12329.302,11818.76,12249.0
T000054,1987-04-30,12912.029,12350.994,11929.652,12518.365,11981.104,3659.0
T000054,1987-05-31,14187.975,12579.763,12076.973,12453.595,14174.248,12710.0
T000054,1987-06-30,13876.492,14046.27,12478.11,12510.028,11394.072,12524.0
T000055,1984-03-31,400.90805,457.51566,367.57648,380.10907,340.11746,334.43
T000055,1984-04-30,429.21906,383.04718,368.03848,376.09897,362.41544,399.56
