unique_id,ds,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y
T000000,1978-06-30,1358980.5,1288803.9,1469812.0,1375861.4,1122700.6,1320577.5,1156180.6,1271856.6,1216883.9,1248942.8,1290270.0
T000000,1978-07-31,1347510.2,1447342.8,1236101.9,1418624.1,1322696.2,1415987.8,1515687.5,1546590.6,1191036.1,1237517.6,1926500.0
T000000,1978-08-31,1542597.2,1072231.1,1482360.4,1443855.4,1373371.0,1360055.8,1305774.2,1148990.5,1252372.2,1814226.5,843637.0
T000000,1978-09-30,1342334.9,1505503.9,1319765.8,1165455.8,1206031.9,1263080.0,1157466.4,1342893.4,1281071.9,814970.25,1330520.0
T000000,1978-10-31,1111977.5,1267069.5,1229234.9,1416159.1,1034344.56,1199509.0,1401433.8,1266445.8,1283002.1,1324461.6,1394260.0
T000000,1978-11-30,1199812.2,1150453.2,1170242.0,1169905.9,1131146.5,1232677.0,1089495.0,1203048.8,1332121.8,1317337.2,950071.0
T000000,1978-12-31,1393105.8,1148670.2,1161641.9,1012029.5,1265204.9,1074110.4,868879.8,1207738.0,1314213.2,1141517.2,675046.0
T000000,1979-01-31,1231663.6,1375234.5,1240253.2,1313862.4,1185780.5,1336627.8,1529347.0,1357228.1,1322106.2,1281014.2,2196870.0
T000000,1979-02-28,1709249.5,1961289.0,1900330.6,1671755.6,1679697.8,1981361.8,2150112.2,2160501.5,1390134.0,2057831.4,1330660.0
T000000,1979-03-31,1503481.5,1513860.8,1520550.8,1336460.1,1355430.9,1332401.1,1085206.2,1297324.8,1360418.5,1306770.2,894202.0
T000000,1979-04-30,1297822.6,1378104.2,1121122.8,1316680.1,1295987.2,1183206.5,1291640.4,1675220.4,1306945.2,1316938.8,1972540.0
T000000,1979-05-31,1471830.0,1442740.0,1419507.0,1449761.6,1258238.2,1494418.4,1580585.5,1431972.0,1371720.6,1835281.5,1656590.0
T000000,1979-06-30,1415035.2,1533367.9,1711078.9,1410214.5,1505741.1,1710650.2,1311074.5,1602651.1,1407881.8,1595247.6,1179180.0
T000000,1979-07-31,1421125.4,1984953.2,1670159.9,1765875.5,1614461.9,1498417.6,1898358.9,1796823.2,1350220.4,1313141.0,1939450.0
T000000,1979-08-31,1488395.9,907808.2,1258414.1,1507321.5,953749.25,1020389.9,1233044.4,1222897.8,1370667.1,1815295.9,630177.0
T000000,1979-09-30,1309462.9,1192855.9,1150456.6,917833.5,1144862.8,1259269.5,969281.1,1192275.2,1341337.4,690878.25,913313.0
T000000,1979-10-31,1170651.4,1321693.8,1206587.6,1205529.1,1379723.8,1230550.9,1293941.2,1234833.0,1288146.6,1212445.8,1617990.0
T000000,1979-11-30,1111965.8,731970.06,1083809.4,1135629.0,1097647.6,926547.0,910234.25,1304616.9,1295693.6,1460300.0,622073.0
T000000,1979-12-31,1232269.4,679785.6,1206533.0,751239.9,821004.1,804681.8,626487.6,859920.7,1286694.4,848633.9,915206.0
T000001,1975-07-31,0.281102,0.14674126,0.038962923,0.64398694,-0.27621293,0.048771843,0.2803812,1.2474053,0.0,-9.622692e-05,61.61
T000001,1975-08-31,61.876945,61.938396,65.06294,33.42805,62.355988,62.9062,36.11479,62.521782,6.5427933,58.410107,66.74
T000001,1975-09-30,68.27513,65.93538,74.36132,46.793373,67.95264,64.01276,45.730053,66.801575,12.570042,62.95273,71.88
T000001,1975-10-31,72.290535,70.84649,72.33727,64.873055,73.09996,76.368835,65.41777,71.56056,18.804966,68.59656,82.15
T000001,1975-11-30,79.63656,78.9284,75.94475,72.86842,82.37581,87.06198,71.85819,80.012054,26.489796,77.56964,87.28
T000001,1975-12-31,83.49043,83.26582,80.830185,72.02036,86.403656,91.3789,69.67277,85.19824,32.70708,82.69324,107.82
T000001,1976-01-31,99.77699,98.5047,91.31635,97.349205,102.33345,105.112885,92.42665,99.40124,40.424145,101.288025,128.35
T000001,1976-02-29,115.935135,117.53558,106.18156,109.23421,120.09224,124.21099,109.20734,116.94977,51.143238,120.527084,159.16
T000001,1976-03-31,145.38496,141.40237,122.41017,133.32834,142.9183,148.8739,127.90027,145.40683,63.96392,151.4079,78.0
T000001,1976-04-30,83.227974,105.215546,84.85893,100.05125,81.90724,106.801285,92.756714,103.99164,70.50219,70.93791,93.93
T000001,1976-05-31,88.450325,90.981705,72.00117,96.950554,86.56525,96.54803,91.42737,95.87799,76.49704,88.13291,100.26
T000001,1976-06-30,89.0935,94.67211,92.75757,92.9069,89.986244,100.34227,81.7191,91.34991,85.55492,92.4361,108.02
T000001,1976-07-31,94.061005,90.921326,109.94109,118.67078,98.65148,115.47511,125.07592,96.39903,93.93207,101.42097,90.16
T000001,1976-08-31,84.5736,93.06552,97.67255,118.74368,84.06397,104.18713,116.94916,82.01866,96.407936,87.955025,70.46
T000001,1976-09-30,79.393425,90.40922,74.34129,81.14455,84.42219,91.77625,86.701996,83.65362,97.20857,74.765335,57.66
T000001,1976-10-31,88.29137,80.758545,69.81552,67.831276,82.030014,78.879135,65.87341,76.34776,94.68745,79.81625,70.08
T000001,1976-11-30,92.20025,81.6534,76.8524,70.08525,80.634514,73.25462,75.994385,88.20131,94.33509,95.05642,69.99
T000001,1976-12-31,95.00728,76.134,84.19042,81.41166,101.399864,74.16988,83.21919,93.92102,93.032524,87.31945,75.16
T000001,1977-01-31,100.36301,86.909966,96.209145,93.181114,94.558426,83.83971,103.82303,85.255646,92.02216,89.203445,85.65
T000001,1977-02-28,97.06832,89.956894,81.98554,91.256294,92.69755,87.972755,106.58835,98.25607,87.62397,85.29186,120.6
T000001,1977-03-31,118.27038,72.69203,75.536026,79.69471,68.70088,77.76105,81.54814,84.48559,86.42215,116.89035,176.48
T000001,1977-04-30,144.56953,129.40253,126.10817,131.70653,120.38776,133.14246,136.66992,136.01453,95.25722,170.27415,199.18
T000001,1977-05-31,149.772,169.10493,176.17395,171.16428,167.92854,171.97495,175.67163,155.75551,104.36179,192.57602,200.92
T000001,1977-06-30,154.1258,204.39114,169.8948,199.88805,177.34064,204.58698,200.29176,161.44244,112.20572,194.39296,204.42
T000001,1977-07-31,163.78384,190.40807,178.3193,191.16693,159.81537,222.02,210.40448,168.97649,120.66177,197.00732,186.96
T000001,1977-08-31,160.00208,169.15364,164.84619,171.87875,160.17516,197.80267,173.00024,156.79977,127.75309,178.00151,136.28
T000001,1977-09-30,133.44354,122.54424,136.34842,152.62524,139.87045,158.17499,151.1532,136.38828,131.94585,128.45961,111.82
T000001,1977-10-31,106.91564,116.1734,124.06862,136.91554,131.6648,138.81186,135.36684,130.08315,134.25171,105.25826,99.59
T000001,1977-11-30,94.87912,103.10968,112.55178,113.55153,120.623375,121.22134,93.42316,107.96025,135.92998,93.70035,101.34
T000001,1977-12-31,95.80027,107.649345,114.013214,106.49847,104.20381,117.064156,106.288445,122.87155,137.26884,101.86335,97.84
T000001,1978-01-31,92.216606,108.64356,117.807846,104.66743,116.70833,120.12781,111.97103,115.23127,138.9978,116.24397,97.85
T000001,1978-02-28,97.29301,115.4681,131.0903,113.2558,120.91341,120.20773,128.08357,115.86881,141.9473,131.11163,97.85
T000001,1978-03-31,101.53231,106.37719,130.9108,126.11797,103.39053,105.13967,115.14731,103.33768,142.23938,139.7436,101.34
T000001,1978-04-30,105.56821,108.21837,122.55055,121.37346,97.33425,104.56171,121.5916,107.59725,136.88603,141.39116,103.08
T000001,1978-05-31,106.40228,104.4518,113.2715,113.580284,94.62042,94.23848,119.80388,113.76722,129.26031,134.22208,104.83
T000001,1978-06-30,108.17207,106.91967,114.02447,108.65728,110.77065,100.305695,125.51755,114.40091,121.46317,122.12008,106.58
T000001,1978-07-31,111.56038,103.65788,99.17133,101.360664,107.55446,98.75246,108.16346,109.34991,112.475426,110.95112,100.21
T000001,1978-08-31,104.16186,90.18152,76.500404,85.62902,111.23596,93.4535,76.34248,105.33238,104.83793,102.47864,106.17
T000001,1978-09-30,107.799934,95.88942,73.6998,88.32899,99.368286,86.74448,75.92539,98.70413,102.413925,105.49778,104.83
T000001,1978-10-31,106.166534,102.54447,82.86565,95.69408,115.28301,91.68119,93.93724,98.01893,101.99344,104.10551,101.81
T000001,1978-11-30,103.13923,102.767624,89.366745,105.645584,105.42408,101.99603,109.1892,99.61043,101.81318,101.26569,99.84
T000001,1978-12-31,102.13495,99.6397,96.296425,104.463806,100.71361,101.07074,105.36915,100.37797,101.78488,99.95054,102.81
T000001,1979-01-31,107.17371,101.7829,102.65123,101.241,104.51966,100.95633,102.274055,107.20411,102.216286,102.07845,100.69
T000001,1979-02-28,107.259544,100.81315,114.45935,101.5892,119.66724,106.21309,111.68052,111.96238,102.302025,101.27097,99.47
T000001,1979-03-31,106.81942,99.57851,121.54948,102.4883,117.4059,114.50963,121.84025,109.20977,102.403206,102.00566,98.08
T000001,1979-04-30,104.06819,97.60773,120.51117,101.25037,106.622086,111.22077,110.70286,107.986595,102.290764,100.52663,100.29
T000001,1979-05-31,103.23125,99.38401,117.44029,101.42516,109.68842,105.23017,104.22606,113.326355,102.105446,101.625496,103.19
T000001,1979-06-30,103.21435,105.109566,111.27925,102.59192,108.89571,104.14939,100.71743,111.72997,101.97911,102.952354,102.57
T000001,1979-07-31,101.343414,105.07228,108.547264,101.32356,105.59849,101.5214,89.18751,101.679794,101.734436,102.75077,103.98
T000001,1979-08-31,102.31866,107.56263,106.7094,105.10839,102.66269,99.53166,81.89686,101.04031,102.17105,103.74528,99.05
T000001,1979-09-30,98.7074,102.6498,102.196655,101.41068,101.61125,100.457825,81.28624,96.96735,101.40392,100.13512,99.17
T000001,1979-10-31,98.42683,99.09279,97.1525,100.259544,111.5232,100.32716,86.57759,99.73451,100.80794,100.49116,106.21
T000001,1979-11-30,103.48225,102.52562,102.50038,102.79231,109.838326,101.97344,99.49221,108.208374,101.318375,105.40743,107.26
T000001,1979-12-31,105.62158,106.560074,106.355194,105.57918,109.283066,102.535034,106.31601,108.376205,102.040565,106.60287,104.78
T000001,1980-01-31,105.82717,105.04097,104.12002,106.74744,103.793785,103.986336,108.015884,105.68142,102.05943,104.27189,104.72
T000001,1980-02-29,104.240555,102.69852,102.604706,104.63523,103.64778,104.455,104.541855,105.42256,102.55667,104.272095,104.68
T000001,1980-03-31,103.852036,102.18899,103.36744,103.2282,106.392944,104.514656,101.474724,102.7905,102.916595,104.31298,99.69
T000001,1980-04-30,101.76631,103.476715,103.47335,103.4968,104.97114,103.83176,103.62891,102.6826,102.83453,101.85813,99.81
T000001,1980-05-31,101.87186,102.84518,102.73197,103.59856,102.5198,103.113335,103.86257,103.67797,102.7585,100.9493,99.83
T000001,1980-06-30,100.42336,101.01411,101.92372,101.41072,102.03677,101.16493,100.064125,100.13119,102.49314,99.685905,103.49
T000001,1980-07-31,103.625404,103.71478,102.71496,102.47716,102.79023,101.98584,100.19257,104.45161,102.603195,102.80559,104.82
T000001,1980-08-31,104.056915,102.97844,102.402885,102.1915,102.47899,103.22167,101.06901,101.198975,102.72172,104.23015,104.82
T000001,1980-09-30,104.17162,103.76347,104.1854,104.06528,102.92456,103.7677,102.225555,103.2648,103.3853,104.88632,104.53
T000001,1980-10-31,104.33582,108.406975,106.73256,107.448494,104.919876,106.20047,105.9087,106.93734,103.94678,105.19758,98.58
T000001,1980-11-30,101.44604,104.31819,102.24248,103.550835,102.03384,101.43467,101.46453,102.92514,103.03588,101.865814,98.58
T000001,1980-12-31,99.594376,99.51645,99.47409,101.11896,100.3333,99.07094,100.18204,99.92691,102.25073,101.45143,98.58
T000001,1981-01-31,99.1964,98.76527,101.27363,98.969765,99.91143,97.949425,98.07934,99.31488,101.6799,99.46269,98.58
T000001,1981-02-28,98.6952,98.4986,99.84884,98.886116,100.07184,98.275604,97.471794,98.44595,101.006905,98.43848,92.34
T000001,1981-03-31,98.70696,93.43809,94.7711,95.31754,94.71896,93.74798,92.67079,95.93953,99.96961,96.444336,96.09
T000001,1981-04-30,98.30388,95.95636,94.637344,95.407234,95.90453,94.31118,93.958046,96.1131,99.71554,98.434525,96.09
T000001,1981-05-31,97.07921,96.49889,96.39256,95.91573,97.00969,95.548256,95.04865,96.90126,99.61995,98.6696,99.81
T000001,1981-06-30,99.942696,100.60891,99.45231,100.649414,98.919815,100.759895,101.88023,101.32665,99.64664,101.25971,98.54
T000001,1981-07-31,99.42691,99.68313,99.78395,101.094475,99.15991,99.84151,100.74609,99.843124,99.45409,99.92406,104.82
T000001,1981-08-31,103.51279,103.84642,102.02803,102.87045,101.18458,100.890015,101.02566,104.445854,99.642456,104.1611,104.82
T000001,1981-09-30,103.52263,104.8421,102.158104,103.46009,103.17327,102.054306,101.5839,105.586754,99.596855,104.1846,104.82
T000001,1981-10-31,104.40634,102.96405,102.01747,102.60538,103.6239,102.45911,102.86143,102.11822,99.44165,104.41182,104.82
T000001,1981-11-30,104.84126,104.28621,103.17786,104.65888,104.56414,104.85554,103.4029,105.304016,99.94247,104.10908,107.32
T000001,1981-12-31,106.317894,106.70696,106.02263,105.83728,105.5736,106.88942,104.85413,104.91711,100.8218,106.60609,107.32
T000001,1982-01-31,106.524506,107.52815,104.430016,107.27497,105.91846,107.17544,104.65685,104.598816,101.31673,106.40984,104.72
T000001,1982-02-28,104.8241,103.081604,102.45688,104.27327,105.08009,103.3402,101.43285,99.980934,101.84041,103.836716,99.79
T000001,1982-03-31,100.61236,101.108086,101.28038,102.68182,101.379234,101.561844,98.48475,100.196495,102.29815,99.562744,101.08
T000001,1982-04-30,100.60546,101.7723,103.11193,102.47994,101.24152,102.12779,100.04463,99.933426,102.63738,101.043396,101.08
T000001,1982-05-31,100.64867,103.12435,102.90789,102.92659,101.35775,103.264435,100.75449,103.51572,102.957436,100.934395,100.4
T000001,1982-06-30,100.392845,100.96713,103.26016,102.0736,100.563644,103.34414,100.87082,101.23094,102.96452,101.83287,100.02
T000001,1982-07-31,100.3759,102.71268,103.75524,103.21459,101.68109,103.14591,104.08168,103.33914,103.26153,101.80609,97.59
T000001,1982-08-31,97.81249,98.309616,100.90969,99.94325,98.50521,99.0708,100.211914,97.67449,102.64272,100.72189,98.54
T000001,1982-09-30,99.49464,98.700226,99.348175,99.8702,96.559296,97.44446,98.363754,98.00478,102.20181,102.17762,101.0
T000001,1982-10-31,101.270645,100.77534,101.14781,100.46232,98.341034,98.687805,97.31384,99.82609,101.9578,102.81003,100.92
T000001,1982-11-30,100.7553,101.098015,101.68664,102.125336,100.04346,99.80124,100.645905,101.486984,101.718445,101.724815,95.7
T000001,1982-12-31,97.4229,98.53134,97.99561,100.024666,98.72214,98.13417,99.40918,97.935585,100.64161,98.95859,94.66
T000001,1983-01-31,95.57432,94.99342,94.75181,96.145004,95.956024,94.87226,95.32094,96.567726,99.559586,97.74119,97.14
T000001,1983-02-28,97.06508,95.66533,94.34144,94.89668,98.17719,93.96899,91.249405,96.43337,98.94209,98.37039,95.16
T000001,1983-03-31,96.90874,95.659485,96.605965,95.932274,97.76582,96.0007,95.6995,96.55477,98.42093,97.057755,98.64
T000001,1983-04-30,99.89097,98.497154,97.10041,99.30014,97.72848,98.1981,98.60699,99.37761,98.31888,98.80187,98.45
T000001,1983-05-31,99.74843,98.29498,97.04701,98.583206,99.23507,98.82871,98.43877,99.01635,98.27213,98.15662,92.15
T000001,1983-06-30,95.64394,95.26096,94.04638,94.9282,97.47727,94.96693,94.03962,96.26895,97.279,95.48698,101.21
T000001,1983-07-31,101.792496,99.681946,97.39977,98.73181,100.75051,99.39952,99.61531,101.32764,97.73262,101.0535,111.46
T000001,1983-08-31,114.8291,108.41666,107.18424,104.66784,109.22532,107.57729,104.56741,108.149414,99.111855,110.21856,115.23
T000001,1983-09-30,119.10699,116.884346,112.78613,112.492905,116.23528,114.0333,111.24437,115.87063,100.452324,114.146515,120.72
T000001,1983-10-31,123.651115,121.70264,115.51363,118.06382,120.16371,120.17297,117.085236,115.06117,102.167625,119.47732,127.68
T000001,1983-11-30,128.0964,127.98777,119.50552,119.21677,124.85176,126.411354,117.80796,126.78711,104.55978,126.45058,124.2
T000001,1983-12-31,125.088165,128.23474,121.869705,121.26814,125.1502,128.5601,118.30623,123.63503,106.88285,122.74184,124.18
T000001,1984-01-31,125.3092,126.43121,124.31964,124.62604,126.20019,129.31306,122.129005,123.370056,109.0762,122.30245,123.84
T000001,1984-02-29,124.96374,122.31595,123.24059,123.62611,121.911194,126.1243,117.97178,122.486015,111.234314,121.42559,131.1
T000001,1984-03-31,131.06386,131.56393,130.3029,128.21007,131.94443,134.24844,125.43442,135.58835,114.40942,128.62808,125.26
T000001,1984-04-30,126.21537,125.428566,126.788864,125.27194,127.98396,129.64702,122.26036,123.28888,116.37468,122.54055,121.02
T000001,1984-05-31,122.81261,118.173676,120.64146,121.27757,120.31391,121.422066,117.42745,118.36246,117.93473,119.09045,119.56
T000001,1984-06-30,121.29993,122.720566,124.93412,122.776184,120.107056,123.710045,120.65111,122.62399,120.29562,118.651276,119.31
T000001,1984-07-31,118.05558,123.564865,126.593994,123.33017,120.57392,122.96159,121.241035,123.13414,121.59299,119.105644,137.35
T000001,1984-08-31,132.8696,136.18134,136.00517,134.55112,131.18425,133.06015,133.469,139.38039,124.03939,135.67586,152.05
T000001,1984-09-30,154.96185,151.60492,149.97334,143.53377,147.47565,148.70349,146.15262,150.9201,127.7922,150.16798,161.14
T000001,1984-10-31,165.129,163.40646,157.95984,154.19348,161.15402,159.54669,155.57242,156.87033,131.47832,159.43129,151.96
T000001,1984-11-30,156.57756,157.949,151.98163,152.35056,153.2808,156.5172,150.88959,152.14723,133.49529,150.36987,186.11
T000001,1984-12-31,184.43658,169.59053,168.13031,168.40558,166.19676,177.87532,167.72357,170.90884,138.24689,183.83603,188.91
T000001,1985-01-31,192.87704,186.22543,183.08914,176.5887,187.14499,194.61285,172.5834,174.44312,144.10597,185.45894,256.66
T000001,1985-02-28,252.64435,236.22833,227.54799,224.28207,239.8393,249.74332,228.65005,228.70093,154.46892,251.92967,277.88
T000002,1975-04-30,0.281102,0.14674126,0.038962923,0.64398694,-0.27621293,0.048771843,0.2803812,1.2474053,0.0,-9.622692e-05,409.0
T000002,1975-05-31,410.5982,410.2431,432.44354,218.28206,409.746,417.40125,238.1683,409.91177,44.83676,387.75742,419.0
T000002,1975-06-30,424.24747,430.7573,478.7863,294.2076,421.3638,421.57037,288.00793,419.12003,81.080536,394.37088,339.0
T000002,1975-07-31,374.32553,367.18118,399.16306,349.35065,372.05597,423.644,349.73907,380.32224,107.89453,320.37173,421.0
T000002,1975-08-31,411.28287,419.99228,404.82565,384.43726,423.26135,470.37622,381.9456,423.44067,148.58578,394.09293,474.0
T000002,1975-09-30,444.49783,460.22314,450.7524,364.31982,483.40793,473.98816,350.59497,462.19333,180.40512,445.708,427.0
T000002,1975-10-31,427.09946,460.07394,451.4305,443.17368,446.94757,464.34192,406.24258,438.7581,205.00092,391.05313,452.0
T000002,1975-11-30,436.2181,437.89896,466.9169,443.42383,457.684,464.584,448.47366,442.6927,244.87521,407.08575,272.0
T000002,1975-12-31,399.88324,356.00797,382.98984,315.3231,387.56516,426.28958,270.7995,392.42365,270.29883,229.75288,444.0
T000002,1976-01-31,435.6761,443.24518,376.8136,387.41946,431.53268,436.0887,383.9193,442.22076,300.73074,404.76053,558.0
T000002,1976-02-29,481.22687,529.9704,421.0972,426.0609,529.22437,472.4248,393.66248,516.8217,348.61127,514.3873,514.0
T000002,1976-03-31,482.8114,515.789,479.44812,498.59888,484.39096,507.62924,459.68076,511.0544,393.23206,489.93707,455.0
T000002,1976-04-30,461.0503,466.1931,489.2391,637.7981,460.34366,532.3078,697.0703,456.4575,435.2944,454.4767,510.0
T000002,1976-05-31,490.43137,480.9289,443.26086,528.7773,476.75977,522.37885,559.102,490.61008,445.62274,497.90387,435.0
T000002,1976-06-30,478.67432,412.16394,387.70547,447.07117,407.89453,470.48233,414.06042,411.9063,439.7893,440.41782,506.0
T000002,1976-07-31,499.33737,530.3636,502.46072,489.29712,512.06433,533.7602,544.5272,515.9141,455.63956,499.34796,508.0
T000002,1976-08-31,507.3155,518.8748,518.00354,507.89673,509.0655,523.0327,514.1158,509.0923,462.80038,486.17047,431.0
T000002,1976-09-30,484.64923,455.27994,451.89285,474.98465,456.55325,497.40295,490.75385,440.79993,459.46545,422.09573,438.0
T000002,1976-10-31,456.85736,448.30264,405.70834,440.3017,444.64685,460.47836,444.5839,476.43518,456.34506,435.76407,402.0
T000002,1976-11-30,423.7286,279.67618,375.07956,340.15842,321.4299,307.4823,306.97012,346.54315,452.33078,429.368,324.0
T000002,1976-12-31,450.75513,460.6552,437.98868,413.80643,429.13593,430.25146,470.689,499.81467,456.49847,422.7982,466.0
T000002,1977-01-31,467.76993,519.98535,493.2194,497.77652,479.05896,489.02246,540.6561,509.92142,460.20447,474.6087,663.0
T000002,1977-02-28,542.4663,536.4841,542.45074,555.06525,509.05478,556.785,538.5918,564.88824,476.80014,638.33185,548.0
T000002,1977-03-31,521.6533,550.81213,515.5524,524.2391,521.77673,542.37305,544.17303,508.93417,478.75076,537.04816,545.0
T000002,1977-04-30,522.98895,547.79047,529.3536,554.05743,530.1288,589.4743,707.31274,565.95056,487.02042,546.2571,513.0
T000002,1977-05-31,519.01086,482.63242,506.30127,495.84796,448.6376,534.4222,546.83905,489.0574,486.42865,509.9556,504.0
T000002,1977-06-30,515.8005,537.6003,538.02606,529.218,539.14343,560.6444,527.5085,538.7534,486.24408,503.57663,572.0
T000002,1977-07-31,546.77185,542.6123,570.28156,574.04944,526.7192,563.7147,570.0216,573.47156,493.63126,549.9486,524.0
T000002,1977-08-31,545.3734,510.63364,503.44495,504.87506,500.66357,529.1432,512.2619,480.26624,495.3253,500.7419,492.0
T000002,1977-09-30,521.9128,485.93735,476.08667,504.04626,500.43176,509.57584,497.16855,513.9111,497.95245,475.97934,495.0
T000002,1977-10-31,470.71014,480.9588,468.3659,461.67526,442.3885,471.52924,444.65042,448.2524,500.9349,486.90408,546.0
T000002,1977-11-30,416.6558,357.40338,484.56064,481.33792,335.59637,337.9813,374.97455,427.45816,512.62756,538.36475,325.0
T000002,1977-12-31,546.7641,524.2094,510.5011,472.06396,551.3072,514.53766,488.89124,516.48474,512.8954,470.09384,552.0
T000002,1978-01-31,572.8369,641.812,585.4248,593.88184,654.1995,639.78375,693.2219,658.8124,523.035,553.0424,659.0
T000002,1978-02-28,601.61084,595.8417,616.72144,568.4713,588.6752,633.8979,576.2857,589.9154,530.6419,634.207,663.0
T000002,1978-03-31,622.08673,629.16315,620.6972,597.30884,635.9429,651.2536,603.9344,610.11633,535.3541,649.07294,660.0
T000002,1978-04-30,632.2472,608.50665,642.97595,639.1183,622.0053,620.71106,625.9559,579.91614,545.856,646.2681,517.0
T000002,1978-05-31,588.7139,547.8666,554.2253,541.078,556.947,539.5289,508.63773,578.1122,546.6421,523.8334,470.0
T000002,1978-06-30,551.0612,580.5802,540.4429,558.69836,586.6837,543.8511,550.4314,579.01575,536.6333,509.6695,570.0
T000002,1978-07-31,587.0632,565.3859,560.3937,542.68823,533.1105,528.2003,545.6471,555.8566,536.3748,555.3989,463.0
T000002,1978-08-31,537.39136,491.8772,490.61334,476.11572,458.20633,477.63657,444.5396,475.46588,528.8691,448.02664,475.0
T000002,1978-09-30,519.20795,498.30038,503.8895,513.7065,507.0889,497.22906,536.1473,474.6826,528.9597,479.02948,572.0
