unique_id,ds,NBEATS,NLinear,KAN,MLP,DLinear,y
T000001,1987-07-31,101.09244,114.89344,95.710106,87.26911,82.86864,98.0
T000001,1987-10-31,101.632126,116.33559,98.02437,92.25018,86.042404,102.0
T000001,1988-01-31,105.85145,121.25636,100.16808,93.28861,84.06305,105.0
T000001,1988-04-30,109.086655,126.51002,103.62606,98.25438,91.52308,109.0
T000001,1988-07-31,113.280266,130.84276,107.16808,98.27832,89.44992,110.0
T000001,1988-10-31,114.403984,132.03348,109.54202,102.24347,96.74803,100.0
T000001,1989-01-31,103.60823,110.83694,105.30974,103.13042,88.51557,101.0
T000001,1989-04-30,103.896675,109.175514,100.54202,104.052505,94.29533,99.0
T000001,1989-07-31,101.08869,100.22789,100.06195,102.008,93.16609,99.0
T000001,1989-10-31,100.86064,95.15805,99.02437,101.421745,99.04883,109.0
T000001,1990-01-31,111.43512,113.73744,104.420204,100.86107,103.88243,110.0
T000001,1990-04-30,112.4776,112.97316,109.54202,100.3106,105.3057,123.0
T000001,1990-07-31,126.40158,140.38731,117.04627,101.34381,113.66403,118.0
T000001,1990-10-31,121.77071,133.5364,120.65487,109.427704,111.993065,147.0
T000002,1975-10-31,0.1326124,0.08693472,0.02436807,0.16884193,0.42941806,94.0
T000002,1976-01-31,100.00045,174.23785,94.02093,101.48089,107.851425,132.0
T000002,1976-04-30,143.4011,252.38487,114.59679,100.62356,109.90615,131.0
T000002,1976-07-31,141.6034,267.97803,131.53098,141.9714,115.326996,127.0
T000002,1976-10-31,137.21378,283.1563,129.1239,133.81158,88.33245,77.0
T000002,1977-01-31,89.67026,171.88289,103.54868,132.53577,51.0046,103.0
T000002,1977-04-30,113.49091,204.35039,91.09254,113.78964,59.67239,103.0
T000002,1977-07-31,111.592926,169.5,103.02437,111.22661,55.28804,113.0
T000002,1977-10-31,120.62859,161.00015,108.420204,107.11939,76.322296,86.0
T000002,1978-01-31,99.96718,102.47836,100.33629,109.50986,55.974197,133.0
T000002,1978-04-30,143.96194,146.12051,111.474976,103.84987,107.02791,146.0
T000002,1978-07-31,154.87868,174.34067,140.04626,105.27392,147.15436,156.0
T000002,1978-10-31,163.62581,194.10312,151.42021,114.20969,128.37042,104.0
T000002,1979-01-31,118.76225,126.12075,131.61063,118.64471,117.14282,146.0
T000002,1979-04-30,159.39204,198.2113,126.76487,135.59097,83.56682,150.0
T000002,1979-07-31,160.65541,196.19153,148.16808,149.15712,118.295715,148.0
T000002,1979-10-31,155.46326,174.6193,149.06195,150.10399,119.35498,92.0
T000002,1980-01-31,108.675995,86.61958,121.73453,160.21353,128.203,150.0
T000002,1980-04-30,163.75995,172.25415,123.4372,148.60146,117.74542,165.0
T000002,1980-07-31,173.91023,189.00308,158.13031,151.1409,161.09747,104.0
T000002,1980-10-31,112.42433,64.98954,136.38939,166.19414,128.74963,113.0
T000002,1981-01-31,129.64276,108.67735,108.87819,124.02834,170.13414,173.0
T000002,1981-04-30,185.73105,204.21469,145.52124,129.83257,138.82875,173.0
T000002,1981-07-31,182.05327,196.77098,173.02437,151.8117,176.50104,199.0
T000002,1981-10-31,210.52661,262.51892,187.09254,166.90242,170.22923,136.0
T000002,1982-01-31,157.32079,158.82323,169.45134,141.33917,153.54138,201.0
T000002,1982-04-30,220.2439,282.22894,171.23135,175.26459,132.81834,214.0
T000002,1982-07-31,227.51694,288.0781,208.04626,177.5178,167.57529,221.0
T000002,1982-10-31,235.77168,285.8294,217.79414,199.75624,191.03946,153.0
T000002,1983-01-31,177.4094,199.62958,189.10622,207.65321,145.90643,232.0
T000002,1983-04-30,251.76746,302.82758,195.81964,203.65715,141.6151,240.0
T000002,1983-07-31,254.53795,305.18716,236.33617,216.61801,219.20638,226.0
T000002,1983-10-31,235.73224,261.07825,233.43362,224.50194,183.2691,176.0
T000002,1984-01-31,198.86559,196.3971,202.54869,230.14511,214.73553,256.0
T000002,1984-04-30,275.60828,319.9841,219.36166,228.71013,179.20973,271.0
T000002,1984-07-31,284.38004,335.00897,264.1303,234.06691,242.89853,265.0
T000002,1984-10-31,275.86093,312.6275,268.18585,240.87494,218.37804,180.0
T000002,1985-01-31,207.11443,187.2243,225.13277,243.24438,232.57777,282.0
T000002,1985-04-30,304.32486,356.23975,235.28612,259.49448,201.55759,294.0
T000002,1985-07-31,307.8733,355.3418,288.50424,268.77768,262.64072,268.0
T000002,1985-10-31,278.8365,294.64413,281.80533,276.1973,250.29488,208.0
T000002,1986-01-31,236.66496,226.93118,239.85841,277.4705,257.41348,297.0
T000002,1986-04-30,318.9415,355.04898,256.23984,273.78732,222.71187,286.0
T000002,1986-07-31,298.71042,318.6662,291.8407,288.97934,285.65543,275.0
T000002,1986-10-31,283.67886,286.04108,280.8407,280.56412,263.10272,190.0
T000002,1987-01-31,221.00856,164.88416,235.13277,291.4114,276.66962,264.0
T000002,1987-04-30,285.55008,276.53973,230.10954,279.45853,220.07805,247.0
T000002,1987-07-31,260.96243,222.27148,256.02655,277.18173,290.97488,258.0
T000002,1987-10-31,267.77112,225.631,252.96223,267.55847,284.643,191.0
T000002,1988-01-31,219.50574,150.52222,226.57524,264.1475,285.77823,288.0
T000002,1988-04-30,308.50244,306.99756,243.57602,250.23148,245.84189,289.0
T000002,1988-07-31,304.08917,311.74133,288.54202,259.92636,319.61206,214.0
T000002,1988-10-31,225.39268,169.01576,253.82303,259.24246,252.74876,153.0
T000003,1977-04-30,0.1326124,0.08693472,0.02436807,0.16884193,0.42941806,9366.37
T000003,1977-07-31,9955.828,17352.873,9366.391,10118.066,10704.197,9169.56
T000003,1977-10-31,9744.999,17612.582,9274.061,9803.119,9081.975,7776.84
T000003,1978-01-31,8421.975,16573.133,8516.337,9948.432,7287.597,11186.3
T000003,1978-04-30,12047.967,24478.326,9624.839,9644.633,6758.052,11710.7
T000003,1978-07-31,12564.417,22886.473,11470.536,9530.066,5777.838,11641.0
T000003,1978-10-31,12445.172,23036.287,11678.009,9448.031,6569.406,9061.47
T000003,1979-01-31,9948.62,16575.836,10431.132,9505.541,3930.4238,11688.5
T000003,1979-04-30,12355.131,19293.379,10485.374,11310.475,6631.546,10494.8
T000003,1979-07-31,11143.227,14794.065,11128.624,11565.097,4880.6553,8230.14
T000003,1979-10-31,8708.874,6850.25,9432.614,11021.416,8314.359,6054.32
T000003,1980-01-31,7301.096,3492.3247,7209.6226,9767.635,9145.356,10021.6
T000003,1980-04-30,11059.33,8990.273,8204.668,9778.64,9631.193,9698.05
T000003,1980-07-31,10542.713,7772.2676,9869.846,10272.8955,12260.565,9679.38
T000003,1980-10-31,10422.92,8010.3496,9689.293,9908.117,11216.059,8249.81
T000003,1981-01-31,9431.365,7287.1133,9008.874,8507.667,11718.022,10688.0
T000003,1981-04-30,11359.034,11558.259,9571.359,9764.001,9525.877,11403.5
T000003,1981-07-31,11883.795,13275.686,11075.815,9766.479,11863.501,11515.0
T000003,1981-10-31,12001.797,13709.058,11463.936,9749.946,10455.102,9685.71
T000003,1982-01-31,10706.104,12070.262,10657.016,9849.786,9884.949,12146.0
T000003,1982-04-30,13054.393,15767.606,11019.238,10781.696,7650.2334,13179.1
T000003,1982-07-31,13774.623,16600.84,12705.962,11485.632,10794.58,12785.3
T000003,1982-10-31,13356.419,15553.953,12994.396,11548.84,10356.097,10603.9
T000003,1983-01-31,11524.413,12411.137,11762.166,11828.686,10374.79,13594.3
T000003,1983-04-30,14466.875,17012.19,12224.759,12278.839,9950.144,14387.3
T000003,1983-07-31,15004.612,17532.969,14024.122,12893.097,11938.855,14654.3
T000003,1983-10-31,15181.969,17545.107,14532.02,13209.167,12195.949,11575.4
T000003,1984-01-31,12601.371,12905.358,13210.215,13230.006,11934.937,15238.7
T000003,1984-04-30,16186.538,18847.043,13560.985,13727.449,11663.478,16209.8
T000003,1984-07-31,16916.605,19867.234,15765.057,14501.145,13760.334,15425.1
T000003,1984-10-31,15941.6045,17621.258,15841.754,14741.028,13466.661,12130.6
T000003,1985-01-31,13309.336,13146.968,13879.893,15310.78,13524.975,15048.9
T000003,1985-04-30,15973.525,17187.67,13712.379,15328.268,12244.901,15877.1
T000003,1985-07-31,16426.96,17668.635,15497.802,15643.186,15234.939,15077.9
T000003,1985-10-31,15437.873,15340.066,15502.254,15453.179,14551.998,12921.9
T000003,1986-01-31,14001.184,12767.203,14066.68,15561.976,15642.643,15250.1
T000003,1986-04-30,16103.801,16364.326,14183.833,15196.887,13220.112,15688.7
T000003,1986-07-31,16124.314,16260.183,15487.831,15315.579,15936.103,15415.7
T000003,1986-10-31,15697.406,15443.804,15560.656,15459.455,15632.083,12084.7
T000003,1987-01-31,13080.858,10773.061,13853.374,15863.772,15456.586,17141.9
T000003,1987-04-30,18032.047,19796.207,14825.809,15356.371,14415.43,18041.6
T000003,1987-07-31,18665.525,20707.03,17629.557,15544.837,16366.896,19311.6
T000003,1987-10-31,19981.967,22975.979,18729.967,15771.241,16535.93,15027.4
T000003,1988-01-31,16419.7,17417.812,17302.197,15818.518,15027.629,19489.4
T000003,1988-04-30,20733.125,24574.834,17445.896,17342.69,14253.687,20317.8
T000003,1988-07-31,21398.934,25832.887,19938.412,18278.037,16485.438,19812.3
T000003,1988-10-31,20625.535,23435.64,20080.707,19432.746,16486.629,16222.1
T000003,1989-01-31,17838.438,18803.402,18128.4,19919.1,17345.354,19191.6
T000003,1989-04-30,20497.672,22274.754,17831.63,19492.22,14501.765,20628.3
T000003,1989-07-31,21354.914,23445.34,19970.32,19785.611,20042.77,20508.9
T000003,1989-10-31,20971.863,21946.123,20572.299,19974.967,18686.76,16181.2
T000003,1990-01-31,17535.297,15508.9795,18479.096,20024.818,20167.705,20499.4
T000003,1990-04-30,21651.15,22974.15,18521.754,19464.93,17530.096,21530.3
T000003,1990-07-31,22149.492,23546.625,21058.17,20646.734,20922.115,22276.0
T000003,1990-10-31,22759.643,24412.4,21934.484,20595.322,20976.322,17643.2
T000003,1991-01-31,19019.555,18222.455,20103.094,21024.492,20210.525,22506.7
T000003,1991-04-30,23727.1,26355.32,20279.316,20707.002,18971.457,22890.9
T000003,1991-07-31,23751.383,26453.727,22714.945,21723.295,21230.607,24256.2
T000003,1991-10-31,24868.64,27651.256,23630.922,22330.338,21100.4,18269.2
T000003,1992-01-31,19953.469,19069.098,21448.139,23162.582,21173.184,22598.0
T000003,1992-04-30,23940.41,25647.562,20615.5,22829.746,18498.291,23733.5
T000003,1992-07-31,24624.0,26804.1,23213.465,22945.016,22990.363,24178.2
T000003,1992-10-31,24689.227,25637.787,23974.537,23089.957,22036.238,19211.6
T000003,1993-01-31,20816.773,19201.191,21848.732,23601.738,23736.223,25221.8
T000003,1993-04-30,26625.902,28986.262,22469.252,22803.24,20512.434,27155.5
T000003,1993-07-31,28194.223,31872.625,26269.906,23913.186,25296.133,26496.1
T000003,1993-10-31,27268.133,29794.975,26846.225,24242.871,23218.373,20915.6
T000003,1994-01-31,22792.816,22292.252,23878.7,25057.59,24722.018,27048.1
T000003,1994-04-30,28673.145,32477.975,24239.541,25527.008,21470.557,27691.0
T000003,1994-07-31,28772.99,32226.877,27396.566,26808.668,25373.512,27894.0
T000003,1994-10-31,28663.705,31223.87,27801.03,27321.604,24876.244,21713.3
T000003,1995-01-31,23796.018,22248.654,24995.09,27491.291,25588.121,27750.4
T000003,1995-04-30,29415.307,31589.586,24985.535,27321.064,23140.523,29485.0
T000003,1995-07-31,30469.777,33361.527,28690.588,27957.545,28176.61,28389.8
T000003,1995-10-31,29041.217,29746.41,28971.322,28172.594,26966.873,23969.7
T000003,1996-01-31,25915.639,25104.21,26316.656,28500.684,28139.76,32013.0
T000003,1996-04-30,33812.375,38404.617,28329.336,27966.5,24805.93,35079.5
T000003,1996-07-31,36513.15,42933.473,33675.105,28752.113,30268.475,34953.1
T000003,1996-10-31,36350.117,42508.473,35020.215,29633.709,28136.652,26864.7
T000003,1997-01-31,29558.94,30809.57,31159.428,29385.328,27526.203,36303.2
T000003,1997-04-30,38841.57,46729.285,31980.562,32443.416,25568.23,36730.4
T000003,1997-07-31,38501.2,45018.07,36534.75,35210.836,29925.16,38244.0
T000003,1997-10-31,39743.914,45895.953,37550.8,35219.387,32383.586,28665.7
T000003,1998-01-31,31822.402,31679.941,33751.527,36322.816,31024.846,35077.2
T000003,1998-04-30,37473.566,39807.906,32140.865,35913.777,29019.893,37575.5
T000003,1998-07-31,39041.33,42454.684,36431.332,37110.383,36145.91,37161.7
T000003,1998-10-31,37962.863,38127.79,37381.418,37401.355,34689.047,29322.4
T000003,1999-01-31,32069.62,28397.184,33484.863,36816.973,37390.508,38075.9
T000003,1999-04-30,40373.72,42552.61,34066.977,35501.926,31596.832,41196.4
T000003,1999-07-31,42623.223,46395.83,39767.273,37407.176,40469.332,40492.3
T000003,1999-10-31,41563.09,44268.47,40866.16,37757.89,37010.168,32633.8
T000003,2000-01-31,35406.324,34175.66,36806.457,38193.42,39248.508,42812.1
T000003,2000-04-30,45352.906,51892.605,38150.652,38495.55,34238.516,44151.9
T000003,2000-07-31,45933.305,52459.21,43538.3,40820.195,39256.04,44190.6
T000003,2000-10-31,45528.645,50810.062,44172.875,41355.12,38322.168,33306.4
T000003,2001-01-31,36702.332,34833.98,39085.625,42609.594,38648.89,45653.7
T000003,2001-04-30,48545.26,54682.957,39998.89,43220.586,36321.23,48416.7
T000003,2001-07-31,50354.51,57294.914,47151.3,44562.0,43521.68,48614.3
T000003,2001-10-31,50116.766,55133.727,48523.805,44390.273,43115.098,39717.5
T000003,2002-01-31,43442.973,44690.086,44441.465,45142.402,43972.395,45665.1
T000003,2002-04-30,48469.13,52178.36,42941.223,46378.605,36410.27,38440.7
T000003,2002-07-31,40340.13,36552.668,42276.664,47161.44,42959.348,36465.9
T000003,2002-10-31,38004.633,29106.055,37514.465,41415.938,41956.215,27207.9
T000003,2003-01-31,31622.55,14525.184,32123.652,39714.688,43873.715,36602.0
T000003,2003-04-30,40652.95,28130.918,32299.697,38657.473,36929.82,40931.4
T000003,2003-07-31,44605.9,34910.71,38948.625,37863.434,48730.42,43695.3
T000004,1978-04-30,0.1326124,0.08693472,0.02436807,0.16884193,0.42941806,503674.0
T000004,1978-07-31,535372.25,933141.44,503674.03,544099.6,575592.7,549712.0
T000004,1978-10-31,587805.9,1053553.8,528627.56,539590.9,519283.12,547329.0
T000004,1979-01-31,581803.5,1132709.2,548594.3,596962.56,463976.75,555894.0
T000004,1979-04-30,590587.0,1245446.0,551971.44,572380.0,363690.25,544511.0
T000004,1979-07-31,575875.4,1095516.2,550555.06,558978.06,262751.7,579932.0
T000004,1979-10-31,606937.5,1143203.2,563709.94,548363.44,326628.5,556567.0
T000004,1980-01-31,575964.5,954357.25,568973.2,551148.1,250114.34,588166.0
T000004,1980-04-30,604154.25,934350.5,573694.3,556622.1,377629.0,594508.0
T000004,1980-07-31,619661.6,826145.7,591603.5,558688.2,250371.4,610333.0
T000004,1980-10-31,625384.7,679373.7,603085.5,581197.2,529041.0,613351.0
T000004,1981-01-31,627012.75,686894.4,611968.8,588883.25,561448.3,599693.0
T000004,1981-04-30,612009.25,646842.75,606945.06,595305.8,557634.44,575521.0
T000004,1981-07-31,587278.94,604572.06,588355.7,601249.1,570817.2,590463.0
T000004,1981-10-31,599038.56,613133.06,583619.9,599725.9,554593.0,609949.0
T000004,1982-01-31,617057.5,631417.6,601024.8,603720.44,602008.6,644709.0
T000004,1982-04-30,655427.75,693396.75,628789.6,600831.7,596355.25,629433.0
T000004,1982-07-31,640397.06,665448.3,637544.1,600358.44,605953.6,638831.0
T000004,1982-10-31,650414.75,685044.7,634526.94,611489.6,609127.6,677068.0
T000004,1983-01-31,691257.9,758634.3,659556.25,630676.7,623719.25,676087.0
T000004,1983-04-30,690354.25,749967.4,676607.9,639683.8,616917.3,652228.0
T000004,1983-07-31,668520.5,719738.06,664896.5,645447.5,622325.44,664460.0
T000004,1983-10-31,682543.25,736187.5,658858.0,654100.56,609384.94,716446.0
T000004,1984-01-31,734863.9,809554.6,692637.5,668685.8,638028.06,692346.0
T000004,1984-04-30,705738.06,750250.5,705142.44,677042.7,634429.25,690205.0
T000004,1984-07-31,703365.9,741974.25,691341.8,676921.94,661761.9,727698.0
T000004,1984-10-31,745791.56,811756.2,710527.0,691792.6,668445.75,624318.0
T000004,1985-01-31,637580.5,598768.7,679210.06,704422.06,627250.56,499190.0
T000004,1985-04-30,530417.06,362343.6,565629.7,725643.6,625938.4,538455.0
T000004,1985-07-31,580460.75,407994.7,520472.44,656033.44,660004.6,582417.0
T000004,1985-10-31,623225.06,448249.12,562283.3,604541.3,693456.4,634526.0
T000004,1986-01-31,675438.1,546701.25,610661.2,599416.75,720901.4,711326.0
T000004,1986-04-30,755489.75,721158.1,676153.2,584322.1,763376.0,654071.0
T000004,1986-07-31,696514.06,660134.0,684471.9,585591.6,706223.06,691346.0
T000004,1986-10-31,723458.25,776140.9,674274.8,638288.3,681489.94,745667.0
T000004,1987-01-31,772622.3,887843.25,720789.1,659270.75,697440.0,722636.0
T000004,1987-04-30,755901.4,867218.9,734864.9,693178.3,658194.25,701800.0
T000004,1987-07-31,742012.56,865230.44,712863.4,704144.1,594048.0,741918.0
T000005,1978-04-30,0.1326124,0.08693472,0.02436807,0.16884193,0.42941806,462.91
T000005,1978-07-31,492.08453,857.7061,462.93094,499.9996,529.437,430.74
T000005,1978-10-31,460.03326,829.85474,447.82144,459.6467,426.4569,402.72
T000005,1979-01-31,432.19122,850.7401,417.59787,469.13324,357.91595,389.92
T000005,1979-04-30,420.2493,902.75916,396.71646,416.6317,244.96591,421.82
T000005,1979-07-31,448.36243,824.5925,407.21045,439.05002,204.85065,388.31
T000005,1979-10-31,410.76743,760.9353,406.10294,412.93997,240.50009,404.49
T000005,1980-01-31,424.74487,663.7771,397.0799,406.2714,183.35806,402.48
T000005,1980-04-30,423.3634,614.7283,403.54724,405.18277,296.3371,523.83
T000005,1980-07-31,547.87573,728.8345,468.25424,407.16403,196.38684,483.8
T000005,1980-10-31,502.41605,547.0281,505.05487,407.1728,450.82266,482.59
T000005,1981-01-31,503.17734,566.40393,483.23248,407.0378,412.1523,451.86
T000005,1981-04-30,478.98605,542.39124,468.1768,459.013,388.63977,507.97
T000005,1981-07-31,529.4164,600.0652,482.27277,490.03824,390.30057,457.44
T000005,1981-10-31,476.6147,510.98285,484.2701,493.79062,451.59418,445.53
T000005,1982-01-31,464.46304,460.8904,451.85388,464.75305,405.504,503.11
T000005,1982-04-30,528.354,568.2574,476.73956,464.50992,475.66513,547.16
T000005,1982-07-31,565.1551,604.5445,526.986,466.02386,453.15887,556.89
T000005,1982-10-31,571.2407,626.9625,552.4339,504.96478,547.02234,536.82
T000005,1983-01-31,556.7927,611.79803,547.4766,505.2749,478.4479,619.49
T000005,1983-04-30,647.8031,774.1565,581.6289,539.6431,538.1043,623.09
T000005,1983-07-31,653.4565,778.6817,621.4413,549.2028,488.18118,565.1
T000005,1983-10-31,589.9368,657.3338,595.8911,559.4417,516.85016,604.28
T000005,1984-01-31,636.9197,745.0471,586.33636,570.1555,522.45636,746.15
T000005,1984-04-30,786.8773,962.1937,681.1765,611.64685,545.99506,743.76
T000005,1984-07-31,781.4416,937.467,745.02905,621.6022,568.2242,668.46
T000005,1984-10-31,705.2593,805.20264,708.4423,626.0568,569.9154,489.72
T000005,1985-01-31,538.30457,474.81223,584.6263,649.44556,519.51764,406.55
T000005,1985-04-30,452.65552,261.8183,450.7111,652.56213,495.3324,385.89
T000005,1985-07-31,446.99597,146.29816,396.85992,534.86414,589.25,408.27
T000005,1985-10-31,479.26007,129.03186,398.02045,452.0752,650.4211,426.35
T000005,1986-01-31,518.96875,186.43936,418.06973,445.9902,611.72894,522.35
