unique_id,ds,NBEATS,NLinear,KAN,MLP,DLinear,y
T000001,1991-08-31,156680.03,163534.75,118336.41,107825.46,329905.0,177779.3
T000001,1991-09-30,156816.27,170021.86,111656.51,107791.41,291051.9,146222.3
T000001,1991-10-31,133823.42,129063.43,110881.34,107876.26,242984.34,143864.2
T000001,1991-11-30,132388.42,114412.52,108689.91,107901.48,179113.25,95231.29
T000001,1991-12-31,93897.83,71294.94,107040.87,107416.695,135437.72,87472.69
T000001,1992-01-31,96661.914,62445.11,105963.97,107382.164,132711.7,98428.95
T000001,1992-02-29,107568.09,101126.88,103950.08,107286.805,130416.61,80790.9
T000001,1992-03-31,90787.87,99418.125,111130.39,107172.63,131004.61,90682.21
T000001,1992-04-30,104599.516,119857.26,118256.15,107133.586,155857.23,97428.01
T000001,1992-05-31,106779.14,136991.69,117708.49,107246.04,181619.16,115606.6
T000001,1992-06-30,121195.18,137509.95,121429.8,107433.33,248241.69,130511.8
T000001,1992-07-31,132022.45,140402.78,126109.1,107467.43,308834.1,175490.2
T000001,1992-08-31,165034.75,170332.97,126746.55,107491.68,321693.4,176215.2
T000002,2002-12-31,95275.66,100072.89,81651.53,82348.766,77686.46,80401.0
T000002,2003-01-31,82297.31,79589.27,82252.95,82276.12,74247.336,80860.0
T000002,2003-02-28,81979.19,75842.414,83717.5,82193.7,67414.13,61444.0
T000002,2003-03-31,66604.89,53072.78,84312.79,82171.06,86707.34,70274.0
T000002,2003-04-30,71928.07,70500.79,80854.7,81218.12,89942.63,13276.0
T000002,2003-05-31,15720.758,24518.957,74267.73,80847.4,76333.69,8766.0
T000002,2003-06-30,12540.293,22351.152,72316.836,80897.64,78344.1,20262.0
T000002,2003-07-31,24115.723,28750.191,66999.98,77884.19,66879.5,49302.0
T000002,2003-08-31,50543.703,54702.367,62957.297,76838.586,68684.945,67804.0
T000002,2003-09-30,70531.52,75094.02,64315.453,76866.086,79822.76,71877.0
T000002,2003-10-31,73596.03,81171.53,66819.195,76826.16,102006.055,88143.0
T000002,2003-11-30,87923.64,98407.016,64417.34,76922.28,74705.38,81385.0
T000002,2003-12-31,80375.12,81691.88,58781.44,77002.914,54213.062,70398.0
T000002,2004-01-31,71090.19,65154.895,57433.83,76277.6,43529.37,63632.0
T000002,2004-02-29,62768.57,56975.402,53000.89,76307.086,26913.953,69411.0
T000002,2004-03-31,72040.77,69911.76,53143.945,76260.39,44711.902,86238.0
T000002,2004-04-30,86216.625,91945.26,51925.51,76215.484,50989.477,89248.0
T000002,2004-05-31,88334.266,95038.24,59593.18,76181.984,69093.516,80577.0
T000002,2004-06-30,81475.516,79403.18,69100.86,76162.02,77369.5,93187.0
T000002,2004-07-31,94372.83,93355.84,74911.61,76277.45,67944.04,96569.0
T000002,2004-08-31,97717.664,94103.42,78231.12,76258.32,62613.383,83880.0
T000002,2004-09-30,84977.945,73978.26,79617.85,76224.55,67314.27,83259.0
T000002,2004-10-31,84222.19,63663.94,81502.25,76812.63,88199.16,114520.0
T000002,2004-11-30,111430.16,94639.87,82239.25,81127.45,80635.68,102524.0
T000002,2004-12-31,99641.266,84829.31,83606.695,81367.38,67167.16,88651.0
T000002,2005-01-31,88751.04,77464.34,85307.48,81522.23,74247.19,89162.0
T000003,2002-12-31,27592.42,29695.07,21839.488,20966.564,22583.436,24713.0
T000003,2003-01-31,24411.254,24080.201,21873.25,21087.342,22926.07,22613.0
T000003,2003-02-28,22416.258,19444.555,21868.799,21192.436,20775.217,18756.0
T000003,2003-03-31,19305.957,15138.904,22433.426,21153.963,23803.36,21823.0
T000003,2003-04-30,21761.232,20407.47,21458.021,21160.441,20468.18,5351.0
T000003,2003-05-31,6206.672,7704.9023,19309.72,21018.82,15410.043,3958.0
T000003,2003-06-30,4911.088,6632.1777,18651.55,21045.682,13589.63,6945.0
T000003,2003-07-31,8689.369,8317.577,18524.541,21061.676,14020.506,13251.0
T000003,2003-08-31,14211.643,14939.282,17451.672,20814.266,15184.881,15081.0
T000003,2003-09-30,16131.275,19132.828,17741.877,20829.23,14894.234,15052.0
T000003,2003-10-31,16292.092,18314.006,18715.281,20807.139,25959.707,20622.0
T000003,2003-11-30,20842.154,24381.324,18556.363,20804.717,23328.242,20671.0
T000003,2003-12-31,20143.168,22065.146,16603.273,20827.934,17860.97,22686.0
T000003,2004-01-31,21866.324,21344.139,16111.555,20790.777,15822.928,18483.0
T000003,2004-02-29,17742.957,16659.762,15096.973,20781.59,12737.925,17834.0
T000003,2004-03-31,17909.727,17128.074,15076.633,20678.25,15038.648,22495.0
T000003,2004-04-30,21860.578,23174.367,13936.905,20662.088,11734.5205,21858.0
T000003,2004-05-31,21827.36,21903.506,15220.303,20646.162,14057.164,21350.0
T000003,2004-06-30,21526.41,19381.756,17416.195,20753.08,13568.088,20408.0
T000003,2004-07-31,21334.59,20744.852,18813.402,20776.521,12094.19,22860.0
T000003,2004-08-31,23694.867,24474.95,19767.273,20786.594,12294.479,22023.0
T000003,2004-09-30,22623.44,21518.799,20110.906,20807.082,15334.556,18363.0
T000003,2004-10-31,19145.746,15122.953,20618.514,20802.771,26442.146,29069.0
T000003,2004-11-30,28714.812,25938.818,21260.87,20850.088,26317.725,30067.0
T000003,2004-12-31,29156.898,26724.57,21847.549,20863.504,24927.82,29115.0
T000003,2005-01-31,28089.412,26506.0,22189.113,20836.91,26175.172,25621.0
T000004,2002-12-31,29877.703,29620.924,28301.215,28771.969,31988.025,33610.0
T000004,2003-01-31,33777.008,32862.508,28641.932,28990.768,30189.074,33734.0
T000004,2003-02-28,32929.41,30230.36,28457.457,28996.746,27216.014,23513.0
T000004,2003-03-31,24851.857,19524.43,28846.746,28963.592,31435.773,26288.0
T000004,2003-04-30,26840.604,24288.021,28591.46,28754.936,30971.31,5577.0
T000004,2003-05-31,6696.422,9802.115,26601.53,28314.691,20941.14,4301.0
T000004,2003-06-30,6050.8594,9024.066,24216.777,28328.617,24571.172,9351.0
T000004,2003-07-31,11136.419,11117.103,23016.37,28344.879,23188.414,18267.0
T000004,2003-08-31,19098.13,18848.145,23254.145,27892.979,26087.025,18919.0
T000004,2003-09-30,20230.055,22744.268,24029.297,27896.613,29984.143,28201.0
T000004,2003-10-31,28659.445,33090.37,23484.918,27886.586,30255.635,30063.0
T000004,2003-11-30,29414.266,33339.375,23259.992,27937.879,23447.328,27044.0
T000004,2003-12-31,27109.303,25219.514,22768.09,27263.154,23382.508,28996.0
T000004,2004-01-31,28169.932,27516.377,22210.732,27264.621,16841.863,29411.0
T000004,2004-02-29,27999.156,27368.17,19964.594,27254.625,8345.59,26341.0
T000004,2004-03-31,27056.943,25779.422,20039.959,27206.137,13748.396,30827.0
T000004,2004-04-30,30348.145,30062.754,19289.79,27200.89,12748.814,33259.0
T000004,2004-05-31,32765.781,33435.855,22465.045,27222.68,14535.145,31008.0
T000004,2004-06-30,31833.824,29622.455,25106.117,27883.402,19654.826,34999.0
T000004,2004-07-31,35685.24,35162.168,27392.506,28355.14,18417.984,34627.0
T000004,2004-08-31,35454.797,34478.13,29006.164,28373.477,18177.164,28247.0
T000004,2004-09-30,29659.152,27185.145,29700.082,28435.994,26423.629,37291.0
T000004,2004-10-31,37031.39,32173.182,30421.953,29071.803,30282.61,40748.0
T000004,2004-11-30,39444.918,34721.37,31014.613,29217.045,28994.227,38102.0
T000004,2004-12-31,37894.39,30841.275,32077.885,29420.324,31301.8,44080.0
T000004,2005-01-31,42826.21,39258.03,33217.14,29628.242,34095.676,44171.0
T000005,2002-12-31,40363.227,44624.766,31009.896,27996.846,37682.527,32159.0
T000005,2003-01-31,32403.41,30770.938,31291.941,28647.596,41335.63,32237.0
T000005,2003-02-28,32482.277,25761.242,31665.75,28963.791,46311.156,29960.0
T000005,2003-03-31,30907.787,25621.07,32796.543,29317.986,48809.113,36492.0
T000005,2003-04-30,35606.113,36029.508,30656.768,29324.625,42622.46,5901.0
T000005,2003-05-31,6681.3457,12238.602,27826.43,28965.008,29932.477,3369.0
T000005,2003-06-30,5434.205,8457.934,27172.086,28969.287,26545.28,9343.0
T000005,2003-07-31,12126.441,10443.541,26753.393,28993.64,26129.203,18192.0
T000005,2003-08-31,19955.453,19666.94,24837.816,28987.17,31134.111,20828.0
T000005,2003-09-30,22664.246,25781.7,26151.875,28990.139,39822.86,25333.0
T000005,2003-10-31,26592.242,32587.371,27646.756,28967.135,49609.72,35502.0
T000005,2003-11-30,35376.84,42038.04,27307.285,29016.66,42739.582,35547.0
T000005,2003-12-31,34234.977,35975.664,24000.84,29093.035,32587.736,28614.0
T000005,2004-01-31,28273.234,26546.098,24106.193,28852.95,29543.672,25229.0
T000005,2004-02-29,24996.232,21174.77,22958.838,28844.672,29708.066,35097.0
T000005,2004-03-31,35051.09,32725.504,23227.445,28903.287,34099.46,43390.0
T000005,2004-04-30,41573.574,43035.4,20894.2,28911.047,31329.234,35497.0
T000005,2004-05-31,35019.273,35825.996,24162.252,28886.754,27068.543,28997.0
T000005,2004-06-30,30155.459,27302.324,27729.717,29045.73,23577.877,26972.0
T000005,2004-07-31,29195.828,27130.307,29502.752,28995.39,20660.986,30903.0
T000005,2004-08-31,32781.67,31319.854,29438.285,29195.33,26334.04,30505.0
T000005,2004-09-30,31870.078,29371.387,30670.98,29321.947,38384.42,29602.0
T000005,2004-10-31,30409.828,26587.256,32426.174,29851.287,47008.168,45487.0
T000005,2004-11-30,45078.24,43768.414,33509.402,29918.004,44810.754,44267.0
T000005,2004-12-31,42972.88,39750.14,32952.67,29952.344,37616.203,35341.0
T000005,2005-01-31,34570.246,30764.107,33839.582,29951.64,43716.996,39292.0
T000006,2002-12-31,17241.379,20357.04,14208.181,14290.686,17220.098,11384.0
T000006,2003-01-31,11913.814,11092.943,13986.749,14011.828,17691.018,11184.0
T000006,2003-02-28,11700.934,8622.759,14134.119,13929.092,19150.586,11038.0
T000006,2003-03-31,11801.23,8997.07,14277.155,13508.157,25320.352,16003.0
T000006,2003-04-30,16287.806,15454.548,13869.122,13496.829,25864.355,2247.0
T000006,2003-05-31,2654.9248,6164.5186,12720.5205,13138.465,17619.775,1283.0
T000006,2003-06-30,2142.4922,5116.799,12693.716,12821.964,13229.869,3124.0
T000006,2003-07-31,4385.4287,4250.8916,11731.953,12829.238,12910.674,7251.0
T000006,2003-08-31,8240.456,7702.719,10928.728,12836.79,15651.291,9431.0
T000006,2003-09-30,10096.371,10890.584,11611.554,12660.025,21625.22,11782.0
T000006,2003-10-31,12215.293,15795.108,12360.701,12193.286,26817.627,17885.0
T000006,2003-11-30,17304.988,22203.934,11306.774,12188.185,20635.697,15336.0
T000006,2003-12-31,14318.654,16291.467,9510.037,12230.737,13343.643,10402.0
T000006,2004-01-31,10574.945,8950.176,9654.965,12099.597,11318.877,8716.0
T000006,2004-02-29,8826.881,6408.7715,9361.432,12132.785,10982.391,12866.0
T000006,2004-03-31,13214.383,12161.943,9613.597,12123.692,13699.361,15278.0
T000006,2004-04-30,15262.887,16240.049,8243.453,12123.003,14284.504,16094.0
T000006,2004-05-31,15616.395,17912.9,9785.22,12114.685,11937.244,12604.0
T000006,2004-06-30,13019.077,13826.266,11802.34,12073.14,10745.36,11279.0
T000006,2004-07-31,12287.682,12519.758,12255.486,11904.533,9686.993,11900.0
T000006,2004-08-31,12806.387,12593.387,12465.053,12000.785,13067.616,13052.0
T000006,2004-09-30,13565.939,11656.709,12921.121,12017.498,22972.938,14109.0
T000006,2004-10-31,14156.113,12783.76,13738.665,12025.39,29037.816,22453.0
T000006,2004-11-30,21240.875,22212.688,13480.705,12052.587,24083.79,18568.0
T000006,2004-12-31,17506.746,16955.611,13647.178,12069.986,17404.11,12742.0
T000006,2005-01-31,12818.245,11085.735,13693.6875,12108.504,19832.023,13921.0
T000007,2002-12-31,133407.05,126218.06,113588.555,111134.8,114500.664,128367.0
T000007,2003-01-31,126680.03,120432.48,115399.62,111127.98,84697.57,123019.0
T000007,2003-02-28,125722.016,108827.49,115552.84,113143.23,94693.7,99453.0
T000007,2003-03-31,102141.16,91771.69,117816.94,113086.38,100047.055,102959.0
T000007,2003-04-30,102592.0,102621.14,114168.16,111166.77,79487.03,15546.0
T000007,2003-05-31,22170.383,27243.734,107522.63,111241.48,77265.14,10918.0
T000007,2003-06-30,19143.023,27367.29,96862.4,111342.02,92912.555,21088.0
T000007,2003-07-31,26686.93,31780.414,95301.05,111428.945,96187.4,59442.0
T000007,2003-08-31,63458.562,65080.25,92884.24,111473.234,123851.836,77871.0
T000007,2003-09-30,81172.17,100938.06,92112.24,110984.97,109612.445,94964.0
T000007,2003-10-31,94712.69,116021.91,87341.02,110841.2,97285.84,81911.0
T000007,2003-11-30,84725.88,96533.33,88962.34,110586.86,92064.555,86170.0
T000007,2003-12-31,87973.234,80823.586,81816.81,109791.914,82875.445,93819.0
T000007,2004-01-31,91115.77,88892.54,77756.18,109722.16,54140.47,68062.0
T000007,2004-02-29,68817.48,67839.18,68342.86,109695.08,43241.75,69725.0
T000007,2004-03-31,71591.055,79292.16,65373.24,108196.16,40833.08,82260.0
T000007,2004-04-30,79179.9,91251.19,58463.56,106978.016,14162.758,82091.0
T000007,2004-05-31,84629.8,93072.91,65854.234,103909.47,44177.992,86365.0
T000007,2004-06-30,88303.63,88913.445,72935.04,100216.516,60297.03,88358.0
T000007,2004-07-31,89423.67,101342.2,80687.36,96998.19,63153.473,98811.0
T000007,2004-08-31,101771.48,105003.04,84306.92,97076.78,85945.2,103276.0
T000007,2004-09-30,102880.64,107078.27,86114.8,97148.46,96986.336,115749.0
T000007,2004-10-31,111968.95,100892.72,86463.45,97135.24,86550.53,98557.0
T000007,2004-11-30,99278.0,78247.44,87938.25,99512.945,94875.055,109364.0
T000007,2004-12-31,108524.46,85597.32,89481.91,99708.33,95686.63,123632.0
T000007,2005-01-31,119436.086,109437.8,90702.266,99838.375,100226.12,115957.0
T000008,2002-12-31,44301.465,40409.78,38068.035,33973.625,28309.361,41355.0
T000008,2003-01-31,41570.42,38325.38,37775.203,33977.285,26689.496,49274.0
T000008,2003-02-28,48691.492,45633.617,37837.63,34269.78,22377.613,40655.0
T000008,2003-03-31,40796.914,37650.016,38372.84,34319.79,22490.262,30866.0
T000008,2003-04-30,32475.973,31998.523,38307.406,34319.285,19882.71,5929.0
T000008,2003-05-31,8247.549,7610.996,33743.676,34311.867,15993.413,6822.0
T000008,2003-06-30,9123.678,8958.021,32090.992,34312.36,22175.484,14849.0
T000008,2003-07-31,17190.418,14925.308,31951.697,34335.41,28826.826,30292.0
T000008,2003-08-31,31304.932,32846.438,32679.617,34346.61,33136.26,41290.0
T000008,2003-09-30,41179.14,48937.25,32632.35,34369.535,29229.91,33081.0
T000008,2003-10-31,34659.273,38222.15,32909.188,34333.207,30720.594,37100.0
T000008,2003-11-30,38403.574,36110.383,33099.016,35337.25,30851.613,41677.0
T000008,2003-12-31,41301.375,36290.434,32026.027,35483.73,26028.89,36341.0
T000008,2004-01-31,36235.82,30668.568,31868.209,36382.406,24942.51,37006.0
T000008,2004-02-29,35989.434,35623.547,29143.385,36535.285,19471.129,37513.0
T000008,2004-03-31,36763.875,35525.508,27867.39,36581.543,16483.434,37622.0
T000008,2004-04-30,37749.78,36919.59,28348.361,36619.043,17621.465,44722.0
T000008,2004-05-31,45410.68,42577.27,31266.77,37164.625,23777.828,38076.0
T000008,2004-06-30,39082.008,37134.715,35214.004,37192.355,28944.738,41469.0
T000008,2004-07-31,43795.184,40756.758,38034.504,37333.24,35851.16,49663.0
T000008,2004-08-31,50955.21,48091.574,39286.137,37745.18,41545.715,52703.0
T000008,2004-09-30,52411.727,49120.105,39520.816,37791.426,35180.2,44670.0
T000008,2004-10-31,44934.03,36078.004,40727.145,37913.574,36041.58,48786.0
T000008,2004-11-30,48904.58,38707.48,41722.56,38387.453,39858.055,55822.0
T000008,2004-12-31,54556.996,45482.953,42631.73,38764.312,40958.246,51138.0
T000008,2005-01-31,50446.074,43077.78,43270.65,39043.21,50722.977,53643.0
T000009,2002-12-31,27855.242,26963.246,27124.133,23399.889,23180.533,29766.0
T000009,2003-01-31,30829.082,31140.195,27934.861,23433.725,16600.703,22773.0
T000009,2003-02-28,24178.926,21387.475,27809.008,23418.4,22514.752,22877.0
T000009,2003-03-31,24393.63,18844.465,28981.016,23437.842,33424.688,22606.0
T000009,2003-04-30,23110.16,24209.295,27731.592,23417.307,39234.453,4553.0
T000009,2003-05-31,4953.621,12339.829,26164.77,23180.062,34609.375,4063.0
T000009,2003-06-30,3830.2266,11619.645,23089.02,23052.021,25223.8,6851.0
T000009,2003-07-31,7155.632,5997.8965,21198.01,23070.387,25937.537,16654.0
T000009,2003-08-31,17520.82,15450.187,21758.285,23082.52,26781.809,26163.0
T000009,2003-09-30,26360.578,27117.3,20567.52,23215.557,25732.203,28433.0
T000009,2003-10-31,28653.22,33177.848,21335.02,23423.06,29223.197,27116.0
T000009,2003-11-30,27302.816,30327.342,20809.092,24478.135,23713.42,24101.0
T000009,2003-12-31,24749.135,24360.34,20330.316,24527.572,21225.37,28070.0
T000009,2004-01-31,27705.164,28936.023,18949.744,25274.809,9946.6,16766.0
T000009,2004-02-29,17890.564,16416.465,18101.885,25250.682,8903.005,21313.0
T000009,2004-03-31,22921.525,22944.586,17492.793,25231.816,21421.998,26050.0
T000009,2004-04-30,26112.713,31405.014,17938.973,25242.207,27548.836,31636.0
T000009,2004-05-31,31629.904,33325.59,20089.275,25231.818,34293.875,30150.0
T000009,2004-06-30,29462.357,29429.361,23043.29,25214.557,30894.95,30721.0
T000009,2004-07-31,31175.49,28441.428,25142.361,25337.744,29232.115,27917.0
T000009,2004-08-31,29048.547,24270.957,26471.049,26011.934,26986.5,27909.0
T000009,2004-09-30,27860.014,25559.848,26271.227,26253.43,25950.389,27280.0
T000009,2004-10-31,27146.896,20882.158,25978.902,26357.627,27167.236,34167.0
T000009,2004-11-30,33755.656,26489.04,26186.414,27180.541,29690.027,29644.0
T000009,2004-12-31,29760.861,26334.305,27487.459,27353.354,23796.19,33120.0
T000009,2005-01-31,32817.883,29496.371,27488.795,27326.459,19941.19,24135.0
T000010,2002-12-31,45689.16,46481.812,37195.742,34754.77,70672.164,59324.0
T000010,2003-01-31,54523.6,61195.035,33984.91,34780.746,46752.633,25719.0
T000010,2003-02-28,27459.666,25226.492,34870.05,34773.887,45342.645,24199.0
T000010,2003-03-31,27726.703,19102.426,34926.24,34718.992,50675.016,21910.0
T000010,2003-04-30,23204.271,20836.766,33990.07,33378.2,41364.73,2555.0
T000010,2003-05-31,5837.217,3104.0,30027.904,32941.543,49614.074,3205.0
T000010,2003-06-30,6387.1035,9230.613,28448.629,32700.65,54486.23,9300.0
T000010,2003-07-31,9659.4375,17057.957,27864.074,32343.434,36878.504,21666.0
T000010,2003-08-31,24082.309,26934.773,29388.982,32146.23,40577.76,24720.0
T000010,2003-09-30,27059.535,29083.996,25008.979,30103.55,44835.527,29064.0
T000010,2003-10-31,29329.996,33550.61,26973.676,30022.398,49147.992,28564.0
T000010,2003-11-30,30558.027,27889.342,28088.562,29988.014,65533.5,33721.0
T000010,2003-12-31,34450.203,36971.156,28407.701,29923.176,58175.836,41106.0
T000010,2004-01-31,35982.92,42205.184,21265.299,29972.002,28292.074,19969.0
T000010,2004-02-29,20626.46,17105.984,20265.236,29987.55,25721.984,23875.0
T000010,2004-03-31,26482.521,20629.545,20013.746,29939.107,31384.514,31075.0
T000010,2004-04-30,30095.3,32302.393,20502.053,29938.707,24182.277,30758.0
T000010,2004-05-31,32526.857,32947.965,22403.152,29923.658,39824.215,34589.0
T000010,2004-06-30,35727.938,35990.164,25852.469,29901.031,52301.51,53278.0
T000010,2004-07-31,51928.555,52309.117,29625.492,29907.174,37475.336,35084.0
T000010,2004-08-31,37178.504,36977.875,31937.645,30001.555,32125.984,38853.0
T000010,2004-09-30,40162.07,37699.316,32260.773,30037.287,33276.41,36033.0
T000010,2004-10-31,35210.695,27335.596,33320.3,30118.758,37600.402,37599.0
T000010,2004-11-30,38877.113,24134.078,33223.312,31173.242,59035.75,52284.0
T000010,2004-12-31,51571.29,44802.84,34839.4,31216.201,60916.82,70523.0
T000010,2005-01-31,63896.1,64910.984,35720.727,31237.406,41389.273,42725.0
T000011,2002-12-31,23720.422,25378.11,22221.23,18730.844,22159.523,32160.0
T000011,2003-01-31,32344.95,32647.062,21004.137,18756.57,21448.025,19302.0
T000011,2003-02-28,19768.416,17676.912,21564.19,19271.625,17208.95,16406.0
T000011,2003-03-31,18115.752,11410.902,22253.66,19259.15,28772.854,17873.0
T000011,2003-04-30,18441.611,17470.285,22716.46,18648.883,27149.47,1775.0
T000011,2003-05-31,1747.7783,4500.675,18504.592,18466.064,18504.709,2315.0
T000011,2003-06-30,2998.0312,4709.6475,17286.361,18436.87,16379.142,4549.0
T000011,2003-07-31,5779.9033,4378.463,16977.572,18434.734,18669.51,13817.0
T000011,2003-08-31,14553.072,12998.367,17903.227,18488.645,15322.057,17564.0
T000011,2003-09-30,18711.342,19765.045,16349.952,18471.969,17540.518,18582.0
T000011,2003-10-31,19760.562,22178.115,17966.512,18502.527,23286.309,24889.0
T000011,2003-11-30,25248.023,25705.625,17176.342,18526.066,19872.379,18295.0
T000011,2003-12-31,19158.586,19365.816,17482.025,18542.781,18755.652,30031.0
T000011,2004-01-31,29086.637,29121.512,15003.738,18557.182,9385.401,19380.0
T000011,2004-02-29,18943.219,17173.182,14607.063,18719.29,10239.551,15897.0
T000011,2004-03-31,16870.12,15170.943,14170.517,18695.107,20350.371,25831.0
T000011,2004-04-30,25425.594,26051.865,14680.752,18701.04,18991.72,31544.0
T000011,2004-05-31,30937.957,30559.984,16353.667,18705.86,26219.861,25794.0
T000011,2004-06-30,26216.922,25769.76,19641.062,18683.514,23303.754,21450.0
T000011,2004-07-31,22323.021,19174.955,20988.559,18677.777,22029.176,31933.0
T000011,2004-08-31,32724.514,29871.129,23422.844,18785.775,19770.852,26861.0
T000011,2004-09-30,27783.281,22470.57,22875.992,19583.64,23891.818,18603.0
T000011,2004-10-31,19765.455,13915.303,23445.635,19503.617,31245.957,34432.0
T000011,2004-11-30,33514.223,28741.13,24374.252,19657.922,29601.232,23957.0
T000011,2004-12-31,24439.705,19832.11,25765.336,20695.588,33530.0,41228.0
T000011,2005-01-31,39642.426,37503.305,25117.396,20705.148,32231.404,29397.0
T000012,2002-12-31,199885.95,194015.11,202523.3,197040.72,168819.28,204841.0
T000012,2003-01-31,208161.75,200359.25,197223.42,197913.98,181778.3,200258.0
T000012,2003-02-28,203296.45,194056.67,200410.38,198147.75,169419.66,192557.0
T000012,2003-03-31,198723.38,181250.95,203041.23,198178.19,174281.19,161885.0
T000012,2003-04-30,168813.3,171049.47,204678.88,198164.38,179494.9,67149.0
T000012,2003-05-31,74671.42,95761.03,186386.78,197860.28,156337.72,24522.0
T000012,2003-06-30,33281.75,49630.984,176704.16,198027.48,165156.36,64576.0
T000012,2003-07-31,72999.8,70197.45,170726.77,198044.2,202391.22,208083.0
T000012,2003-08-31,209344.28,205138.33,171000.28,197922.72,198485.34,204828.0
T000012,2003-09-30,202087.97,218399.38,166231.98,198165.9,182935.1,185448.0
T000012,2003-10-31,188368.42,218935.2,168406.94,197265.86,179275.61,196983.0
T000012,2003-11-30,197760.56,199030.8,162824.25,197405.44,160955.16,172313.0
T000012,2003-12-31,172977.55,159400.33,157452.55,197408.95,143907.33,173776.0
T000012,2004-01-31,176635.69,150669.66,152361.16,197092.34,121646.25,170348.0
T000012,2004-02-29,172205.39,162308.89,146896.45,196241.12,105913.03,145026.0
T000012,2004-03-31,149046.7,163198.67,145054.2,196373.25,94841.875,166438.0
T000012,2004-04-30,170853.38,188648.72,141238.6,194173.84,127514.36,176879.0
T000012,2004-05-31,178059.97,187946.14,152788.1,193478.11,138390.88,149681.0
T000012,2004-06-30,154136.64,154153.2,169900.16,192418.84,184389.05,174396.0
T000012,2004-07-31,182818.31,167277.34,181800.72,190881.16,216192.97,196330.0
T000012,2004-08-31,196248.56,208665.19,180085.47,190673.58,189428.28,196099.0
T000012,2004-09-30,192859.36,196605.62,175476.6,190616.34,179003.72,170047.0
T000012,2004-10-31,169697.53,138843.75,175599.06,190715.23,190486.88,180311.0
T000012,2004-11-30,175041.61,144064.81,171381.33,189896.4,169427.77,165713.0
