unique_id,ds,NBEATS,NHITS,MLP,MLP1,LSTM,GRU,DilatedRNN,DilatedRNN1,TCN,TiDE,SeasonalNaive,ADE,ADE(uid),MLpol,MLpol(uid),MLewa,MLewa(uid),LossOnTrain,LossOnTrain(uid),BestOnTrain,BestOnTrain(uid),EqAverage,EqAverage(uid),Windowing,Windowing(uid),BLAST,BLAST(uid),y
q10,2022-10-01,104317.98,109106.71,103724.586,106480.26,95730.47,96136.49,103334.32,119019.625,90117.24,91301.555,96931.0,100137.10194102053,100137.10194102053,100686.31898828477,97575.68898293664,103246.1260206111,98497.44677530302,100434.07714311092,100434.07714311092,109106.7109375,96136.4921875,100318.091796875,100318.091796875,100434.07714311092,100434.07714311092,109106.7109375,96136.4921875,115734.0
q10,2023-01-01,88643.71,112855.04,95937.57,94550.86,78207.27,81709.16,95604.41,97420.42,86486.59,75282.4,64129.0,87362.38514349607,87362.38514349607,89109.44486297181,83178.26609140601,92841.27440571143,89190.59587678398,88105.9758432788,88105.9758432788,112855.0390625,81709.15625,87814.900390625,87814.900390625,88105.9758432788,88105.9758432788,112855.0390625,81709.15625,99216.0
q10,2023-04-01,87808.69,112796.414,89287.37,83264.22,83799.61,83045.67,116732.47,112310.84,84173.195,69821.875,92507.0,89440.3229332914,89440.3229332914,90474.3530047605,84924.49009140849,92815.83743478867,86451.43331573438,89688.53343555875,89688.53343555875,112796.4140625,83045.671875,89585.2705078125,89585.2705078125,89688.53343555875,89688.53343555875,112796.4140625,83045.671875,136031.0
q10,2023-07-01,104258.516,113135.32,99981.516,96154.12,87062.12,88416.7,99888.164,103860.58,87811.51,100611.67,83106.0,94673.93126242317,94673.93126242317,95943.88658588738,93735.54024605677,101895.48811136479,96000.61393509485,95206.21132445356,95206.21132445356,113135.3203125,88416.703125,94990.724609375,94990.724609375,95206.21132445356,95206.21132445356,113135.3203125,88416.703125,95582.0
q10,2023-10-01,109047.21,114312.24,111668.125,116193.89,98823.14,99236.016,106435.96,125756.94,92898.98,96847.12,96931.0,104613.04591701929,104613.04591701929,105245.89951621492,102070.73165720615,107917.29624590572,103580.52133464669,105039.41550495118,105039.41550495118,114312.2421875,99236.015625,104888.8251953125,104888.8251953125,105039.41550495118,105039.41550495118,114312.2421875,99236.015625,123212.0
q100,2022-01-01,30021.941,30903.082,31061.715,31632.662,29937.023,29202.66,44353.484,40968.332,29960.438,30232.834,30759.0,30522.660334693297,30522.660334693297,30388.770187217808,30512.72719351434,30256.57836582815,30610.861650480172,30451.501087185643,30451.501087185643,30903.08203125,30759.0,30434.815185546875,30434.815185546875,30451.501087185643,30451.501087185643,30903.08203125,30759.0,35317.0
q100,2022-04-01,36469.68,35316.145,35817.145,37663.363,31323.215,31377.205,51327.06,50469.59,33891.156,37344.707,31576.0,34003.135669340394,34003.135669340394,34175.064001458675,34194.407506456526,35157.59795127,34446.60874254543,34179.25796413318,34179.25796413318,35316.14453125,31576.0,34179.238525390625,34179.238525390625,34179.25796413318,34179.25796413318,35316.14453125,31576.0,35657.0
q100,2022-07-01,33760.73,34066.37,33337.707,32774.277,31327.756,31507.348,38403.547,44731.258,33426.21,32089.541,32400.0,32562.145987692515,32562.145987692515,32846.597807147984,32697.310661304,33370.56646992954,32801.10403479434,32831.07288353896,32831.07288353896,34066.37109375,32400.0,32825.050048828125,32825.050048828125,32831.07288353896,32831.07288353896,34066.37109375,32400.0,32673.0
q100,2022-10-01,23639.129,24333.13,23222.727,24045.477,23458.188,23959.352,24882.574,27770.803,23531.547,26145.213,22951.0,23609.275555354772,23609.275555354772,23709.03310462329,23620.961127979128,23801.49610985999,23634.205188026626,23632.32442992216,23632.32442992216,24333.130859375,22951.0,23642.568603515625,23642.568603515625,23632.32442992216,23632.32442992216,24333.130859375,22951.0,26161.0
q100,2023-01-01,30856.578,32077.375,31625.264,33768.72,30720.008,30076.768,44900.668,43690.5,30654.129,31646.271,30759.0,31470.06371824989,31470.06371824989,31306.557459870146,31426.509113208846,31178.58071200027,31547.820524399307,31321.290394458105,31321.290394458105,32077.375,30759.0,31317.22998046875,31317.22998046875,31321.290394458105,31321.290394458105,32077.375,30759.0,34036.0
q100,2023-04-01,38378.43,37249.934,38656.703,41059.383,32200.773,32535.682,53028.76,52527.906,36151.34,37228.32,31576.0,35819.616797490875,35819.616797490875,35961.21826648566,35982.38485331477,37005.15592098941,36327.09039569735,35963.575489933064,35963.575489933064,37249.93359375,31576.0,35976.030517578125,35976.030517578125,35963.575489933064,35963.575489933064,37249.93359375,31576.0,40744.0
q100,2023-07-01,35817.85,35507.977,35555.61,35394.805,31970.092,32507.9,39256.094,45846.867,34431.992,32246.057,32400.0,33921.4607614315,33921.4607614315,34224.90857961965,34108.62501776546,35018.28821179099,34283.88602601827,34200.137287471116,34200.137287471116,35507.9765625,32400.0,34198.2783203125,34198.2783203125,34200.137287471116,34200.137287471116,35507.9765625,32400.0,36207.0
q100,2023-10-01,25395.305,25221.623,25672.578,26245.174,23880.617,24093.707,25221.031,29965.89,25122.258,27102.453,22951.0,24770.29244284381,24770.29244284381,24836.291897202715,24794.79592203719,25106.097519793635,24886.258055984283,24809.651140094364,24809.651140094364,25221.623046875,22951.0,24822.78271484375,24822.78271484375,24809.651140094364,24809.651140094364,25221.623046875,22951.0,29173.0
q101,2022-01-01,689975.6,699744.4,686062.75,690031.7,669430.9,660204.1,908791.9,895384.4,686221.0,721675.8,653014.0,679462.2845901428,683470.4204308448,680160.2160490232,683094.5139994735,686731.2822397011,682052.7470225829,678800.9167268918,683054.3405139507,699744.375,653014.0,679335.5546875,683767.40625,678800.9167268918,683054.3405139507,699744.375,653014.0,711690.0
q101,2022-04-01,891579.8,885183.25,870505.7,924602.5,806348.94,803886.4,1169555.8,1201166.2,847223.9,843686.2,818339.0,857058.5067848454,856629.145668152,856350.5485288348,855092.175059799,872660.0789940791,856016.8478475946,854962.8842114493,854528.6927285342,885183.25,818339.0,855958.6796875,855516.46875,854962.8842114493,854528.6927285342,885183.25,818339.0,845748.0
q101,2022-07-01,806908.9,812791.5,793777.1,792699.94,756421.3,767661.4,930656.1,1042068.8,813633.2,803574.25,784919.0,791227.0461571127,790168.0352677774,791476.340599967,789733.0351272946,800496.3299663905,790233.6721503001,790711.4552486821,789539.697716433,812791.5,784919.0,791101.5390625,789844.171875,790711.4552486821,789539.697716433,812791.5,784919.0,747661.0
q101,2022-10-01,635429.3,652383.9,625808.2,609362.7,629126.9,642765.2,681702.7,757431.94,620956.75,659838.2,609739.0,628287.1316865596,632635.2827174905,630485.9892303443,632566.4232871359,637055.3990906647,631620.0644567152,628061.6524067093,632704.8511786297,652383.875,609739.0,628196.484375,633056.6640625,628061.6524067093,632704.8511786297,652383.875,609739.0,589977.0
q101,2023-01-01,722166.56,744673.7,709023.9,731179.8,697613.7,689258.9,924172.6,944000.56,704992.2,721496.1,653014.0,706808.1786358427,708657.9929480301,708975.0595796568,707647.577267189,719703.1012538152,706718.5955048082,705590.1257354049,707564.3965869208,744673.6875,653014.0,706490.3359375,708553.328125,705590.1257354049,707564.3965869208,744673.6875,653014.0,664370.0
q101,2023-04-01,928599.1,941860.25,928873.75,1004236.56,835339.25,839590.25,1210734.2,1249218.5,898245.75,889758.4,818339.0,900591.9726021409,899630.1424971197,900414.4378543678,897168.4678190069,916002.3454532909,896967.2559371127,897498.8348517615,896484.1534402374,941860.25,818339.0,899385.4921875,898324.5703125,897498.8348517615,896484.1534402374,941860.25,818339.0,884486.0
q101,2023-07-01,844553.44,862931.0,846995.3,846816.6,780375.94,801220.6,959953.1,1072653.2,848242.0,795383.5,784919.0,827333.6255990069,821457.5608930241,828263.0634995783,819884.2936311936,840071.3817436529,820369.949394072,825952.2423959181,819657.5687767322,862931.0,784919.0,827006.7421875,820399.4296875,825952.2423959181,819657.5687767322,862931.0,784919.0,752682.0
q101,2023-10-01,670506.9,698022.06,690300.25,671043.1,648898.75,655401.0,703474.9,819835.1,652383.0,716658.06,609739.0,662478.1337545172,669672.5782876941,664098.6454007485,668748.512549254,672534.0574694297,666467.0572058694,661163.9264617648,668843.7612204095,698022.0625,609739.0,662036.7578125,670071.140625,661163.9264617648,668843.7612204095,698022.0625,609739.0,594550.0
q102,2022-01-01,72241.21,72065.266,75403.195,78324.01,66745.836,69120.75,86027.88,102253.28,71910.16,78967.086,72853.0,72236.81139323239,71895.25710378517,72098.78898978257,74026.96925505628,71976.31102772271,73500.9778213947,72339.22971805751,72479.30370981953,72065.265625,75403.1953125,72332.927734375,72413.3125,72339.22971805751,72479.30370981953,72065.265625,75403.1953125,75349.0
q102,2022-04-01,82906.65,81787.85,83175.77,88107.9,80269.43,78821.016,87830.33,103934.12,84040.88,71809.94,82059.0,82522.59807823258,81145.98693522406,82452.93373199126,82885.35623240311,82325.95743287847,82973.85675116902,82612.94943422868,80761.95383476003,81787.8515625,83175.7734375,82646.0625,80608.8173828125,82612.94943422868,80761.95383476003,81787.8515625,83175.7734375,82003.0
q102,2022-07-01,59412.984,58854.51,61324.22,65473.156,57944.062,59915.984,65930.87,63903.61,59318.11,74231.45,59176.0,60114.44236549804,60329.51820607793,60066.3933954873,60575.55325795679,59563.98561444695,60298.7511279941,60110.81855784112,61195.404161713996,58854.51171875,61324.21875,60177.37841796875,61272.16552734375,60110.81855784112,61195.404161713996,58854.51171875,61324.21875,53356.0
q102,2022-10-01,72528.84,71882.27,71913.98,67199.92,72037.74,71127.664,86699.8,91794.57,69298.266,72819.336,71022.0,70924.07061620848,71511.58443518716,70955.04489270697,73971.95347940631,71760.84252235689,72918.60326028365,70922.14927382182,71540.6024475566,71882.2734375,71913.9765625,70876.3359375,71578.7626953125,70922.14927382182,71540.6024475566,71882.2734375,71913.9765625,70030.0
q102,2023-01-01,73744.74,72357.55,78520.91,83768.74,67447.54,69828.47,87247.91,102493.6,73486.95,76477.46,72853.0,73817.68658097557,72734.10811256435,73651.24066094782,75194.17059052587,73248.37667978428,74808.46327480365,73969.03119158864,73220.30362630577,72357.546875,78520.90625,74000.9873046875,73089.5771484375,73969.03119158864,73220.30362630577,72357.546875,78520.90625,72066.0
q102,2023-04-01,81606.79,81189.555,88402.3,95130.484,80352.2,79465.34,89397.91,104717.16,86074.555,76019.85,82059.0,84056.22509258105,82158.04228568512,83832.0096899888,83977.4763264944,82262.8147852057,84339.29782707391,84238.21566755837,82115.87173098695,81189.5546875,88402.296875,84285.0283203125,81896.19921875,84238.21566755837,82115.87173098695,81189.5546875,88402.296875,83143.0
q102,2023-07-01,58647.918,58636.86,65430.67,69531.54,57913.445,60360.344,67477.95,64532.28,59382.36,68504.73,59176.0,61024.24414499278,60425.66999914241,60862.03666548785,61337.20974822738,59540.176389076674,61051.189523865716,61064.10217943591,61035.27402750995,58636.859375,65430.671875,61134.89208984375,61006.54052734375,61064.10217943591,61035.27402750995,58636.859375,65430.671875,55325.0
q102,2023-10-01,72828.42,73484.625,78793.695,73957.14,72341.914,71140.414,89055.43,95031.695,69411.56,76474.76,71022.0,72823.77421583905,72911.14418721996,72759.83130198492,75524.0839364141,72830.80625972818,74432.2215896602,72905.18715747721,73211.66565902674,73484.625,78793.6953125,72872.4716796875,73187.173828125,72905.18715747721,73211.66565902674,73484.625,78793.6953125,78124.0
q103,2022-01-01,8677.043,8952.843,8841.138,9099.378,8713.227,7835.705,12094.766,11460.7705,8571.23,9285.09,9505.0,8726.103014963655,8911.584447640183,8735.670033605938,9758.73763294855,8691.88279223036,9845.918673676502,8842.835653570568,9533.016964368066,8952.8427734375,8952.8427734375,8774.445434570312,9622.7822265625,8842.835653570568,9533.016964368066,8952.8427734375,8952.8427734375,8524.0
q103,2022-04-01,10364.957,9931.938,9984.721,10667.728,9498.176,8825.533,13818.277,14329.128,9581.436,10936.183,9405.0,9812.073466298696,10267.104148588438,9768.21821849458,11030.20132682976,9983.171542756054,11216.44408916394,10090.459057927013,11108.965612636379,9931.9384765625,9931.9384765625,9782.43603515625,11201.7958984375,10090.459057927013,11108.965612636379,9931.9384765625,9931.9384765625,9005.0
q103,2022-07-01,8990.087,9146.15,8879.811,8778.796,9000.369,8707.982,11183.196,12760.836,9187.0,9474.773,9129.0,8960.257687038013,9063.93183943501,8976.166792891489,9801.996720389276,8998.858733677602,9921.981116028992,9001.337767893017,9746.027628832644,9146.150390625,9146.150390625,8977.3994140625,9800.081176757812,9001.337767893017,9746.027628832644,9146.150390625,9146.150390625,8279.0
q103,2022-10-01,6353.042,6897.8184,6270.3076,6518.8535,6659.473,6577.504,7792.3237,7760.185,6500.802,7703.4614,6049.0,6516.497091501453,6696.144527822846,6514.221723538536,6931.27831271598,6521.127569962534,7020.657299097512,6509.851486655817,6963.597542570307,6897.818359375,6897.818359375,6478.350036621094,6974.599182128906,6509.851486655817,6963.597542570307,6897.818359375,6897.818359375,6399.0
q103,2023-01-01,8769.307,9330.776,8875.109,9655.815,8628.502,7866.7793,12257.517,12328.711,8631.256,9693.957,9505.0,8881.666972628189,9184.206311456752,8880.581917646452,10043.972328045598,8847.237459750648,10097.164360538776,9060.970278856803,9859.37505233528,9330.7763671875,9330.7763671875,8907.818115234375,9942.806030273438,9060.970278856803,9859.37505233528,9330.7763671875,9330.7763671875,9123.0
q103,2023-04-01,10818.327,10561.889,10689.122,11597.189,9548.258,8972.61,14291.156,14871.235,10252.521,11404.185,9405.0,10276.265972576593,10911.08285424611,10214.868052793126,11457.304218671748,10454.434438281718,11696.613722911614,10732.724504358468,11710.012579556027,10561.888671875,10561.888671875,10230.614624023438,11810.703125,10732.724504358468,11710.012579556027,10561.888671875,10561.888671875,9843.0
q103,2023-07-01,9662.654,9612.269,9460.635,9470.542,8967.035,9082.65,11493.823,12949.855,9270.025,9316.398,9129.0,9353.441927397713,9492.851881739647,9342.353271886419,10033.12108751056,9505.247897925256,10154.003596510012,9505.721034578059,10106.693328128425,9612.2685546875,9612.2685546875,9331.851318359375,10154.525268554688,9505.721034578059,10106.693328128425,9612.2685546875,9612.2685546875,9015.0
q103,2023-10-01,6892.7417,7027.9976,6891.292,7193.5547,6659.2886,6539.63,8098.1304,8315.8,6873.113,7979.4546,6049.0,6808.157359076889,7129.959294378903,6782.67101619641,7231.981857333528,6862.208061912762,7348.431640926041,6949.360815235006,7390.869359153012,7027.99755859375,7027.99755859375,6765.8271484375,7409.010437011719,6949.360815235006,7390.869359153012,7027.99755859375,7027.99755859375,6083.0
q104,2022-01-01,10231.241,10089.959,10218.919,9897.163,9012.321,9261.094,11600.457,13260.182,9437.203,9951.23,8394.0,9469.172839824136,9423.505826589055,9599.707313886543,9625.555110233734,9931.218734562823,9568.321611570285,9570.578698155372,9586.456616473683,10089.958984375,9951.23046875,9567.737548828125,9574.495971679688,9570.578698155372,9586.456616473683,10089.958984375,9951.23046875,9198.0
q104,2022-04-01,10819.61,10755.841,10076.989,9524.162,9752.209,9917.834,11060.0625,13373.822,9746.947,9091.353,9963.0,9984.16227674858,10024.166315017248,10113.92860932083,9983.644377684897,10498.045607929753,10021.488932925353,10076.39617856081,10002.759723121788,10755.8408203125,9091.3525390625,10069.574096679688,10015.472900390625,10076.39617856081,10002.759723121788,10755.8408203125,9091.3525390625,10854.0
q104,2022-07-01,9371.735,9295.432,9536.503,9060.429,8614.862,8856.229,10500.533,11182.73,8787.959,8783.724,8293.0,8917.373745123747,8894.967555604828,8994.92033750418,8971.042934918607,9197.716247677361,8939.461279351333,8981.154997886188,8945.287144683902,9295.431640625,8783.7236328125,8977.0185546875,8942.430419921875,8981.154997886188,8945.287144683902,9295.431640625,8783.7236328125,9340.0
q104,2022-10-01,11119.451,11110.494,10389.599,9917.364,10106.861,10231.98,12943.022,13350.817,9654.259,9947.883,10407.0,10272.544273143296,10312.26891139075,10413.556475927351,10401.914354047927,10801.182576114994,10376.072113122456,10373.77532016233,10366.123969054253,11110.494140625,9947.8828125,10367.126098632812,10370.94091796875,10373.77532016233,10366.123969054253,11110.494140625,9947.8828125,10275.0
q104,2023-01-01,11085.087,11076.541,10722.8955,10823.973,9351.193,9626.452,11848.299,13698.621,9646.848,9988.604,8394.0,9922.014367587584,9802.773830507233,10156.312989608834,10121.64050075856,10669.323256859008,9981.637404073772,10091.507101097208,9996.008821699186,11076.541015625,9988.603515625,10090.873657226562,9986.452514648438,10091.507101097208,9996.008821699186,11076.541015625,9988.603515625,9667.0
q104,2023-04-01,11127.287,11466.119,10937.671,10665.17,10027.803,10095.588,11316.256,13538.526,10036.511,9568.267,9963.0,10416.836612909832,10363.00251545518,10583.005201742097,10472.329610642244,10929.0998007607,10405.734062509055,10540.797973375304,10393.688716356468,11466.119140625,9568.2666015625,10539.8935546875,10402.780639648438,10540.797973375304,10393.688716356468,11466.119140625,9568.2666015625,10564.0
q104,2023-07-01,9709.182,9859.279,10326.112,9938.772,8827.076,9126.306,10898.311,11528.328,9051.701,10365.561,8293.0,9303.27431854636,9243.861406516438,9409.26230597165,9550.426288807093,9600.947808827023,9435.215576650951,9392.513320352917,9465.169592147882,9859.279296875,10365.560546875,9391.428588867188,9444.777099609375,9392.513320352917,9465.169592147882,9859.279296875,10365.560546875,7997.0
q104,2023-10-01,11201.942,11277.116,11365.591,10943.01,10365.064,10396.406,13458.696,14017.306,9938.741,10687.768,10407.0,10649.432579437691,10611.024812516453,10753.891816680285,10825.36423159826,11001.028662345472,10703.927982559706,10739.010753898472,10709.318385849958,11277.1162109375,10687.767578125,10736.85888671875,10704.95361328125,10739.010753898472,10709.318385849958,11277.1162109375,10687.767578125,9417.0
q105,2022-01-01,7698.008,7828.885,8218.204,8261.235,7298.705,7687.04,9518.273,12175.187,7873.1997,9238.62,6982.0,7726.566914424438,7647.682937918747,7733.6754698610475,8218.362028053298,7742.209488101453,8334.904761113039,7719.249830830897,7857.3402962532855,7828.884765625,7873.19970703125,7730.909606933594,7888.039367675781,7719.249830830897,7857.3402962532855,7828.884765625,7873.19970703125,7567.0
q105,2022-04-01,11092.772,11022.467,10756.996,11700.946,10281.803,10070.332,10738.049,14575.19,10887.9,9422.63,10674.0,10775.596338385203,10639.07194551194,10800.974075173302,10589.943090475646,10915.01845462753,10533.574580963295,10767.070392576785,10687.804342894451,11022.466796875,10887.900390625,10810.902099609375,10690.539916992188,10767.070392576785,10687.804342894451,11022.466796875,10887.900390625,10192.0
q105,2022-07-01,7937.608,8166.8604,8328.451,8885.092,7729.6523,8118.9834,9881.384,10051.346,8010.26,9607.875,8192.0,8169.0615539380715,8063.419797406602,8158.852379700199,8631.602008990434,8064.593354541829,8754.41438984551,8130.26253803008,8246.101342152202,8166.8603515625,8010.259765625,8171.113342285156,8295.649841308594,8130.26253803008,8246.101342152202,8166.8603515625,8010.259765625,7385.0
q105,2022-10-01,9541.631,9994.492,9266.782,9129.0625,9460.646,9405.133,13315.532,13746.822,9075.225,8932.361,9303.0,9366.62200865168,9401.671092153765,9436.56956207714,10122.647238257334,9570.643590105345,10187.979783675635,9392.991284418249,9812.230730405896,9994.4921875,9075.224609375,9396.996459960938,9920.30517578125,9392.991284418249,9812.230730405896,9994.4921875,9075.224609375,9053.0
q105,2023-01-01,7912.8833,8094.997,8582.882,8733.31,7414.1533,7750.3613,9667.175,11978.494,7853.641,8811.227,6982.0,7903.746151099041,7781.353923082937,7918.394025984403,8287.252534474173,7945.154083827879,8371.745615607912,7890.300724938753,8001.543619925798,8094.9970703125,7853.64111328125,7915.5284423828125,8032.2615966796875,7890.300724938753,8001.543619925798,8094.9970703125,7853.64111328125,7196.0
q105,2023-04-01,11227.863,11289.199,11365.109,12409.775,10255.656,10076.952,10939.958,14843.497,11057.193,10211.149,10674.0,11005.88113464037,10798.753214207376,11021.47802350712,10857.895535916627,11099.101397002907,10827.412655094307,10986.492967787684,10865.453174456045,11289.19921875,11057.193359375,11044.468627929688,10860.741455078125,10986.492967787684,10865.453174456045,11289.19921875,11057.193359375,10919.0
q105,2023-07-01,8165.7954,8497.772,8876.441,9375.477,7770.253,8335.038,10237.913,10249.826,8204.406,9318.238,8192.0,8420.459866231746,8279.558497461561,8414.114321455238,8808.419519165702,8322.196495514469,8912.98093779971,8377.81844652014,8484.859102509157,8497.7724609375,8204.40625,8427.147888183594,8534.952453613281,8377.81844652014,8484.859102509157,8497.7724609375,8204.40625,8251.0
q105,2023-10-01,9786.604,10369.405,9988.411,9954.672,9554.722,9407.002,13876.313,14410.934,9189.001,10187.71,9303.0,9656.676635501342,9612.710977836477,9722.112995399955,10561.295890260548,9840.430202409152,10670.263412143227,9673.657513571898,10076.758028434431,10369.4052734375,9189.0009765625,9694.10205078125,10184.307250976562,9673.657513571898,10076.758028434431,10369.4052734375,9189.0009765625,8549.0
q106,2022-01-01,7261.1714,7409.615,7638.1914,7877.1436,7101.84,7197.499,9349.65,10720.372,7416.6895,8999.539,6930.0,7363.552044934715,7576.6467103736595,7349.509415721273,7517.803847291391,7319.938966810218,7491.016248045169,7374.3118580417095,7567.954337114563,7409.615234375,7877.1435546875,7354.018737792969,7552.759216308594,7374.3118580417095,7567.954337114563,7409.615234375,7877.1435546875,7017.0
q106,2022-04-01,10719.783,10611.137,10561.771,11874.895,10112.047,9910.371,12121.219,13805.085,10784.768,9504.021,10473.0,10647.874297639168,10499.392634362206,10606.725721646148,10513.883127420899,10612.340991018442,10513.705979575865,10678.962013553433,10543.374516730873,10611.13671875,11874.89453125,10630.971435546875,10492.58203125,10678.962013553433,10543.374516730873,10611.13671875,11874.89453125,9268.0
q106,2022-07-01,6979.387,7024.382,7126.7627,8056.105,6824.2725,7073.9014,8148.1406,8404.44,6892.7754,8948.9795,7123.0,7134.424465467095,7388.926188562457,7125.55736520517,7390.871182714677,7038.639713542247,7319.172706553837,7159.21443521997,7390.546527449598,7024.3818359375,8056.10498046875,7137.5732421875,7378.14794921875,7159.21443521997,7390.546527449598,7024.3818359375,8056.10498046875,5806.0
q106,2022-10-01,8410.966,8580.8,8015.3843,8156.045,8229.059,8103.5835,9615.025,10695.831,7946.914,7971.262,8048.0,8181.019845336811,8108.0073443578885,8214.76984448777,8177.303422687011,8347.860689059466,8174.789334691964,8174.112678776561,8107.143789257414,8580.7998046875,8156.044921875,8186.3438720703125,8110.151672363281,8174.112678776561,8107.143789257414,8580.7998046875,8156.044921875,7116.0
q106,2023-01-01,7512.823,7480.1133,7892.801,8273.655,7131.2437,7214.906,9460.449,10721.428,7484.008,8560.029,6930.0,7503.522605595302,7647.1241410923985,7479.299462375102,7598.453626134495,7482.102625083254,7591.0203946619695,7521.197654765409,7651.599023011987,7480.11328125,8273.6552734375,7489.9437255859375,7624.9332275390625,7521.197654765409,7651.599023011987,7480.11328125,8273.6552734375,6229.0
q106,2023-04-01,10982.096,10821.453,11009.287,12422.571,10046.542,9976.695,12337.856,14011.256,10948.789,10135.517,10473.0,10856.73742444271,10764.482014353121,10804.247397540445,10769.05028451474,10832.314803698917,10774.658097780286,10898.86619627249,10814.247937883474,10821.453125,12422.5712890625,10835.05419921875,10749.312133789062,10898.86619627249,10814.247937883474,10821.453125,12422.5712890625,10088.0
