unique_id,ds,NBEATS,NHITS,MLP,MLP1,LSTM,GRU,DilatedRNN,DilatedRNN1,TCN,TiDE,SeasonalNaive,ADE,ADE(uid),MLpol,MLpol(uid),MLewa,MLewa(uid),LossOnTrain,LossOnTrain(uid),BestOnTrain,BestOnTrain(uid),EqAverage,EqAverage(uid),Windowing,Windowing(uid),BLAST,BLAST(uid),y
Q206,1992-06-30,9635.563,9634.627,9402.186,9492.393,9575.368,9757.451,9340.497,9759.584,9623.783,10009.35,9224.25,9640.336887142625,9616.133982344749,9656.394400862117,9508.432104050116,9647.192246482144,9530.590196334982,9626.064758359344,9545.059590097393,9634.626953125,9634.626953125,9674.739013671875,9574.689941406248,9622.830424699428,9556.877100291602,9634.626953125,9634.626953125,9102.15
Q206,1992-09-30,11222.837,11011.496,10816.042,10922.029,10828.098,11010.627,11106.8955,10861.744,10801.218,10574.909,10559.3,10921.486181856053,10911.677495014948,11003.664229657941,10942.328949104074,11004.859484043425,10957.145446024522,10963.322417207935,10891.26562409388,11011.49609375,11011.49609375,10890.871337890625,10841.991113281249,10940.520359465761,10877.968218790993,11011.49609375,11011.49609375,10440.35
Q206,1992-12-31,9822.414,9543.973,9508.633,9426.298,9357.734,9506.098,8721.729,9965.348,9293.567,10377.595,8896.9,9640.212389842174,9601.159917459616,9628.602884032345,9437.029429320748,9613.180942744693,9474.462615866409,9663.261678472472,9520.993355399658,9543.97265625,9543.97265625,9671.920166015625,9528.389233398435,9645.661397978376,9525.300556785673,9543.97265625,9543.97265625,9272.3
Q206,1993-03-31,9857.295,9695.442,9330.886,9439.63,9205.798,9407.656,9153.525,9867.479,9497.131,10174.949,8838.4,9658.20129967935,9616.787205265862,9733.218214819608,9485.02870782338,9720.834583036454,9525.715704715636,9657.720238729946,9510.505407204912,9695.4423828125,9695.4423828125,9629.579467773438,9504.941357421872,9648.254926854097,9518.8814789707,9695.4423828125,9695.4423828125,9203.3
Q206,1993-06-30,10291.719,10075.721,9693.926,9832.32,9778.034,9819.901,9742.4375,9893.696,9553.487,10308.152,9224.25,9971.690554512796,9939.368906398133,10046.11029156033,9885.01762870299,10056.101987462245,9922.173459392072,10023.002750832944,9880.081882347105,10075.720703125,10075.720703125,9926.82958984375,9844.701171874998,9995.90817028333,9872.156738260754,10075.720703125,10075.720703125,9260.6
Q206,1993-09-30,11881.077,11503.848,11176.609,11404.614,11094.525,11060.982,11372.588,10831.813,10784.206,11144.834,10559.3,11323.511748795816,11310.079761295456,11444.096381527419,11338.030572532567,11463.352442903133,11372.220449547862,11421.727142650303,11285.645589355054,11503.84765625,11503.84765625,11184.736938476562,11193.626733398436,11388.307112000915,11256.604480502927,11503.84765625,11503.84765625,10976.5
Q207,1991-12-31,7082.3354,7108.273,6988.0474,7130.9697,6761.86,6833.0366,6818.957,6979.695,6944.5146,7087.2397,6927.78,6987.315538482159,6987.752283496726,7064.627492644591,7070.36208592413,7074.020675505375,7070.030705700216,6988.060022555326,6982.121326859386,7108.27294921875,7108.27294921875,6973.125183105469,6966.635830078125,6988.367277892895,6981.551857096498,7108.27294921875,7108.27294921875,6961.02
Q207,1992-03-31,6892.3677,6944.095,6836.245,6978.0034,6656.875,6510.4844,6478.3203,6715.6973,6801.316,7148.105,6577.65,6821.46018313026,6827.521482025563,6911.31394053359,6970.439452353109,6915.600464701468,6972.583492309063,6842.643637460139,6822.092334873277,6944.09521484375,6944.09521484375,6813.148193359375,6795.89228515625,6847.858758431348,6817.463162926349,6944.09521484375,6944.09521484375,6793.92
Q207,1992-06-30,7212.5605,7256.6567,7131.8926,7190.0005,7006.622,6863.5864,6838.9277,6953.803,6872.3833,7178.4893,6947.73,7077.401755092891,7084.485217480191,7157.496528004273,7174.2172068394075,7181.814436447936,7171.4440401510365,7081.883278509788,7075.410653881106,7256.65673828125,7256.65673828125,7059.499267578125,7058.740114746093,7089.782440723721,7073.803060359435,7256.65673828125,7256.65673828125,7003.53
Q207,1992-09-30,7488.5977,7499.959,7405.407,7500.777,7342.4575,7288.0195,7273.895,7263.984,7089.521,7444.057,7322.46,7358.61988709717,7364.043499626782,7406.633771169534,7451.230778148817,7433.288158611159,7443.7306772543025,7367.720141621407,7369.2653356267665,7499.958984375,7499.958984375,7352.7503662109375,7360.059880371094,7375.771145883763,7369.774212121888,7499.958984375,7499.958984375,7467.18
Q207,1992-12-31,7213.235,7281.831,7254.3154,7336.9185,6858.616,6758.927,6685.5137,6852.5283,6823.2383,7450.798,6927.78,7072.53045086677,7085.138827246205,7175.28142016577,7291.219144858052,7202.88785528775,7282.559931219475,7098.414634801115,7095.293974663853,7281.8310546875,7281.8310546875,7061.686096191406,7071.092556152344,7112.536434851603,7091.75331185701,7281.8310546875,7281.8310546875,7010.01
Q207,1993-03-31,7122.553,7139.3916,7007.557,7117.0117,6636.653,6399.0654,6351.406,6529.1294,6596.7695,7370.8584,6577.65,6875.2735251078875,6895.111130629468,7034.825413437467,7160.255295819951,7060.976755939863,7153.707201271093,6907.981473058134,6895.9542919316145,7139.3916015625,7139.3916015625,6850.2471923828125,6856.312268066406,6929.884266770306,6890.261678820513,7139.3916015625,7139.3916015625,6754.77
Q207,1993-06-30,7426.5996,7434.55,7333.299,7431.5015,7081.773,6712.3223,6846.224,6786.53,6681.6953,7479.2246,6947.73,7142.352319631236,7162.744596868018,7276.610848668686,7389.00998246293,7320.683024657158,7377.260700184324,7167.17078492567,7167.126676485442,7434.5498046875,7434.5498046875,7116.9991455078125,7137.149172363281,7190.218239614001,7162.940906011583,7434.5498046875,7434.5498046875,7061.01
Q207,1993-09-30,7711.456,7669.6562,7617.9434,7771.8105,7388.8623,7140.97,7206.778,7086.739,6863.4507,7759.0244,7322.46,7416.189406325399,7435.070303599802,7518.415711693022,7672.1840156935905,7565.494399799521,7653.99205752155,7447.923164590642,7456.74235740667,7669.65625,7669.65625,7404.762756347656,7434.22791015625,7471.705522504767,7454.916997368414,7669.65625,7669.65625,7476.42
Q208,1991-12-31,6805.5,6773.401,6406.821,6433.9824,6680.2954,6726.682,6610.3994,6752.3994,6611.386,6703.0737,6755.0,6707.076346956177,6684.428056064307,6744.595202838672,6699.959039443501,6752.649980813468,6730.643335770373,6686.317827539449,6691.066070563239,6773.40087890625,6805.5,6682.44482421875,6668.234558105469,6680.306029754839,6703.113654947793,6773.40087890625,6755.0,6565.0
Q208,1992-03-31,7045.961,7026.071,6658.9946,6736.0903,7050.0186,7273.757,7232.2837,6840.6167,6741.5776,6545.1694,7070.0,6900.005669860637,6909.300056820354,6941.761676252093,6892.262818354948,6964.855376371066,6931.45698453681,6861.118817521951,6897.663995201052,7026.07080078125,7045.9609375,6897.770690917969,6921.259460449219,6878.552115181789,6919.903357215204,7026.07080078125,7070.0,6855.0
Q208,1992-06-30,6496.109,6465.454,6242.421,6321.6704,6557.333,6543.7275,6268.9478,6344.3975,6251.0273,6656.0093,6445.0,6452.351778511643,6434.2408117167,6441.730477159743,6462.01160797303,6451.385052661874,6475.052716139772,6469.595362904644,6453.082260193871,6465.4541015625,6496.10888671875,6444.559814453125,6422.787658691406,6468.070993118376,6468.811320042324,6465.4541015625,6445.0,6250.0
Q208,1992-09-30,6475.2876,6505.6436,6304.569,6377.7876,6558.6807,6447.4946,6360.6543,6183.3506,6228.548,6553.3496,6360.0,6397.119280561844,6424.990587209395,6441.177306359403,6437.63422324613,6458.501601918687,6453.952657084726,6455.9316254607975,6437.197278563691,6505.6435546875,6475.28759765625,6407.115417480469,6418.341552734375,6459.269920840203,6443.264370837793,6505.6435546875,6360.0,6210.0
Q208,1992-12-31,6835.496,6915.764,6517.6006,6535.1733,6929.625,6918.6465,6586.9766,6350.379,6363.5996,6711.913,6755.0,6672.5923241837545,6691.92413261812,6762.348879731855,6753.171356956141,6802.244314822715,6778.086147103226,6747.605862205299,6734.712106323886,6915.76416015625,6835.49609375,6692.877990722656,6701.996887207031,6759.436945527836,6766.441419678159,6915.76416015625,6755.0,6500.0
Q208,1993-03-31,7127.14,7171.948,6742.6973,6787.5127,7188.687,7341.881,7152.7334,6530.5503,6481.7207,6862.137,7070.0,6902.815107093618,6953.144486222167,6993.524829718738,7007.6099313649365,7043.860924640894,7040.318702039677,6979.26750723128,6989.819994705199,7171.9482421875,7127.14013671875,6930.84521484375,6974.632995605469,7002.082096301179,7022.49145680735,7171.9482421875,7070.0,6950.0
Q208,1993-06-30,6704.8975,6631.723,6375.1587,6418.819,6469.601,6462.926,6076.802,5857.163,5891.174,6770.2856,6445.0,6355.138758060673,6404.9984549334595,6506.927179766787,6586.158888599814,6547.300198728726,6614.455407348822,6551.778964950404,6514.188809389341,6631.72314453125,6704.8974609375,6395.3660888671875,6420.5802001953125,6565.098063371937,6547.403454268966,6631.72314453125,6445.0,6310.0
Q208,1993-09-30,6690.127,6698.9287,6470.9766,6532.702,6548.3853,6273.247,6094.4023,5922.8066,5858.045,6815.063,6360.0,6359.489235864373,6423.850144111909,6526.7466152034485,6599.553886010788,6577.325529259052,6624.983048349737,6582.726124430261,6534.667419932676,6698.9287109375,6690.126953125,6409.6973876953125,6441.990966796875,6598.241827834788,6555.280140252487,6698.9287109375,6360.0,6160.0
Q209,1991-12-31,6604.357,6506.409,6852.011,6700.699,6664.2524,6681.359,6691.091,7091.9023,6825.9746,7554.307,6345.96,6827.005136342056,6678.007843425232,6669.787295008256,6532.768804696194,6633.33515858345,6523.136797882335,6691.938533471946,6617.333217494962,6506.4091796875,6345.96,6847.571594238281,6647.6278125,6696.04753569067,6626.102611115215,6506.4091796875,6345.96,6627.45
Q209,1992-03-31,7436.315,7458.4404,7477.2026,7557.0376,7084.7974,7113.6074,7423.7314,7526.668,7301.493,7356.098,7241.25,7351.1819091630505,7358.631197957622,7412.227109236621,7310.594219106114,7423.259058587818,7332.226268792165,7319.653903791762,7327.4138498657785,7458.4404296875,7241.25,7344.3277587890625,7333.7679443359375,7350.475660275676,7332.930095316903,7458.4404296875,7241.25,7305.93
Q209,1992-06-30,6517.037,6474.2104,6675.666,6652.133,6649.602,6466.991,6212.3853,6521.6807,6339.7896,7618.4897,6359.58,6666.979937950308,6546.932772766992,6531.490833848138,6444.519124518099,6526.660253762218,6451.823786310307,6541.361601276278,6502.3788694573,6474.21044921875,6359.58,6657.933349609375,6516.876149902344,6554.589127532507,6506.070145294867,6474.21044921875,6359.58,6042.15
Q209,1992-09-30,8465.157,8377.382,8317.333,8412.725,7780.6045,8072.427,8241.354,7879.3438,7752.641,8020.349,8164.86,8137.750003885478,8219.972051351664,8249.943635320611,8223.316394894866,8288.563965652633,8258.011447198633,8154.63844258102,8184.150164915877,8377.3818359375,8164.86,8083.1546630859375,8167.891130371094,8176.771858610996,8177.420389267418,8377.3818359375,8164.86,7659.54
Q209,1992-12-31,6837.4897,6770.9893,6961.407,6949.768,6603.679,6749.24,6728.3457,6997.653,6822.3525,7771.138,6345.96,6941.1147477756585,6818.920948756157,6865.387299599832,6651.238525949215,6844.982775652679,6661.112591430585,6810.885760044162,6727.3137445808825,6770.9892578125,6345.96,6939.24365234375,6755.110783691406,6827.4850715293605,6735.14376548583,6770.9892578125,6345.96,6788.73
Q209,1993-03-31,7661.5303,7678.8833,7498.1807,7745.1577,7039.7637,7229.32,7636.2505,7495.9795,7198.84,7599.7617,7241.25,7455.909998466526,7470.01911575367,7567.627224246746,7419.117761892416,7597.368072323261,7457.439747236127,7415.440708880425,7413.460319876685,7678.88330078125,7241.25,7425.2823486328125,7411.615661621094,7449.949853874716,7414.156284826681,7678.88330078125,7241.25,7638.09
Q209,1993-06-30,6870.7866,6727.793,6694.3594,6830.053,6624.418,6544.5215,6325.587,6340.9336,6256.422,7621.823,6359.58,6748.700056947122,6681.809728097876,6728.701015277458,6583.869617909174,6739.218812672827,6608.436272500644,6661.4647207438475,6610.423710103049,6727.79296875,6359.58,6710.132141113281,6613.491689453125,6674.3534603966755,6608.596144882668,6727.79296875,6359.58,6204.18
Q209,1993-09-30,8853.316,8716.458,8530.927,8742.02,7690.997,8052.163,8396.909,7642.4814,7594.97,8492.354,8164.86,8293.664975715317,8398.258762885433,8507.844300540975,8366.808772011416,8571.557958229107,8433.313354531194,8297.61310715896,8316.004476349226,8716.4580078125,8164.86,8196.708312988281,8293.213884277344,8337.505786154143,8307.391357911747,8716.4580078125,8164.86,8421.15
Q210,1991-12-31,7707.659,7776.46,7380.3135,7373.321,7814.386,7670.645,7684.805,7868.621,7649.175,7670.1567,8060.0,7656.881479698883,7737.035546927611,7722.080877216136,7784.937387999604,7737.567093038562,7809.979070940336,7704.6931633936165,7775.419068337939,7776.4599609375,8060.0,7692.177062988281,7740.907470703125,7698.091716315116,7806.26667539914,7776.4599609375,8060.0,8292.0
Q210,1992-03-31,7634.8125,7819.2515,7605.5396,7620.21,8242.137,8151.9253,7760.9526,7858.132,7884.2188,7318.1543,8244.0,7676.903760877065,7861.586440622148,7745.208564811716,8026.164557912727,7759.494679033691,7926.400438942745,7869.469638925705,7972.356408335874,7819.25146484375,8244.0,7814.271301269531,7930.002014160156,7924.3784374044035,8012.723771702618,7819.25146484375,8244.0,8156.0
Q210,1992-06-30,6720.802,6918.1777,6772.0234,6892.6514,7028.66,6907.0205,6406.745,6564.95,6897.591,7467.9883,7186.0,6949.750318281144,6899.449391266108,6888.862814010216,6970.036881735727,6896.086492630909,6990.075518583482,6886.252931742685,6912.304526235435,6918.177734375,7186.0,6909.651611328125,6874.403076171875,6924.925189313403,6904.947527407622,6918.177734375,7186.0,7396.0
Q210,1992-09-30,6773.2188,6998.129,6984.992,7070.5757,6988.0435,6841.593,7115.316,7084.7607,6850.7847,7328.768,7086.0,6991.014892284784,6946.133266716823,6919.9017640619895,6948.442676688194,6941.75021263006,6968.9362485937,6942.348172051899,6948.910766263492,6998.12890625,7086.0,6981.286193847656,6950.940185546875,6917.090132169232,6965.337919214725,6998.12890625,7086.0,7612.0
Q210,1992-12-31,7379.413,7781.618,7514.1235,7474.7397,7851.552,7706.434,7828.664,7780.982,7613.039,7593.17,8060.0,7593.3463107426205,7689.09553202391,7612.241143629734,7768.582757029559,7651.14047686763,7736.928927858081,7659.672114515735,7740.877916172562,7781.6181640625,8060.0,7652.541442871094,7710.895202636719,7666.492767407955,7783.090144967965,7781.6181640625,8060.0,8278.0
Q210,1993-03-31,7484.607,7919.9937,7712.7275,7695.971,8239.302,8175.087,7997.299,7801.008,7904.971,7687.3154,8244.0,7759.101648557147,7872.239400444394,7770.049857103904,8038.4965928390375,7800.877866963844,7937.317334053987,7896.49321327319,7975.318297795231,7919.99365234375,8244.0,7865.626403808594,7935.211975097656,7953.334386156081,8025.579861404095,7919.99365234375,8244.0,8114.0
Q210,1993-06-30,6632.196,7082.352,7011.701,6951.4033,7014.6523,6934.498,6517.6567,6593.921,6897.002,7552.2905,7186.0,7021.454303909031,6954.0453381870175,6936.6604716172415,6996.672469064402,6968.643397281723,7004.767704913882,6929.009413365926,6944.492609070291,7082.35205078125,7186.0,6964.826599121094,6919.040283203125,6959.624162892181,6926.770377586197,7082.35205078125,7186.0,7442.0
Q210,1993-09-30,6678.771,7189.7314,7259.8247,7214.842,7037.4067,6892.692,7322.3335,7183.177,6906.0435,7605.568,7086.0,7124.834533625163,7025.258009111727,7001.485209721105,7003.263667492779,7046.516564113157,7011.527373556684,7031.157327704072,7010.172275993362,7189.7314453125,7086.0,7094.1517333984375,7029.205749511719,6994.520570972241,7021.123009501241,7189.7314453125,7086.0,7636.0
Q211,1991-12-31,10266.604,10304.515,9868.367,10033.993,9760.723,9849.051,9933.192,10185.3,10036.482,9840.227,8895.0,10069.643952446462,9980.277921744593,10207.193844250201,9809.992154270802,10213.291566790089,9885.333634338322,10015.618338019654,9866.30260895089,10304.5146484375,9840.2265625,10013.908447265625,9879.326293945312,9987.130203602339,10009.820377435131,10304.5146484375,9760.72265625,9475.5
Q211,1992-03-31,10452.677,10465.301,10093.34,10294.841,10069.474,9937.989,10059.284,10189.016,10175.695,10002.267,9133.5,10248.258947544786,10164.505221973459,10371.189736090384,9989.251760308078,10378.023020366083,10061.759539121977,10176.021017634579,10029.668082138682,10465.30078125,10002.2666015625,10173.2197265625,10038.688354492188,10174.452730078667,10165.799003887452,10465.30078125,10069.4736328125,9655.0
Q211,1992-06-30,10622.666,10670.196,10294.382,10411.731,10079.054,10007.331,10211.205,10253.323,10227.739,10008.848,9646.0,10369.904800988377,10329.85917713169,10520.77134956981,10150.70862039689,10545.282869378449,10204.325020983999,10268.190583782864,10179.183387776233,10670.1962890625,10008.84765625,10270.4423828125,10187.327880859375,10258.001241622102,10251.060694681752,10670.1962890625,10079.0537109375,9351.0
Q211,1992-09-30,10880.514,10875.034,10519.26,10605.001,10453.378,10261.904,10533.573,10507.294,10216.083,10272.244,10068.0,10575.844297850997,10602.179973192808,10699.858675743324,10426.87486401839,10739.415832639785,10465.603424544073,10512.827094184353,10475.251140508375,10875.0341796875,10272.244140625,10498.2138671875,10481.49267578125,10499.661851767594,10503.85355130945,10875.0341796875,10453.3779296875,10089.5
Q211,1992-12-31,11059.85,11052.884,10439.35,10634.574,10085.359,9981.858,10163.721,10353.509,10121.436,10295.788,8895.0,10606.908917821378,10539.81820199227,10811.05396474025,10184.028617612015,10852.114491929502,10299.218723777421,10442.578403985262,10225.65933281494,11052.8837890625,10295.7880859375,10423.754150390625,10235.99609375,10436.100891016958,10394.912758816554,11052.8837890625,10085.359375,9991.0
Q211,1993-03-31,11303.199,11241.03,10497.308,10778.191,10024.49,9975.982,10183.4375,10370.838,10139.805,10306.453,9133.5,10710.562954113468,10683.400211242772,10968.97243659127,10275.470337055423,11019.667285332462,10384.71712513452,10502.325823760317,10307.658012377164,11241.0302734375,10306.453125,10482.38818359375,10317.366333007812,10495.992393567058,10444.939762833343,11241.0302734375,10024.490234375,9867.0
Q211,1993-06-30,11455.22,11409.957,10685.849,10953.53,9902.346,9950.792,10099.346,10292.225,9967.783,10369.895,9646.0,10783.286481988272,10832.165761757195,11054.365026168802,10396.593788734106,11133.756515419762,10484.164454026613,10528.025931827447,10386.660743849583,11409.95703125,10369.89453125,10504.258178710938,10390.722412109375,10517.536475750343,10436.884635594084,11409.95703125,9902.345703125,9485.0
Q211,1993-09-30,11649.444,11529.019,10909.463,11146.897,10367.331,10088.017,10187.58,10436.152,9808.217,10681.585,10068.0,10945.428227430995,11076.815424996725,11149.826662293073,10655.727799306262,11246.86714794582,10724.317439664066,10733.181234310889,10630.619927877407,11529.0185546875,10681.5849609375,10683.653442382812,10625.890991210938,10733.801452190968,10629.35472134165,11529.0185546875,10367.3310546875,9635.5
Q212,1991-12-31,1434.4915,1405.0388,1325.6619,1359.4126,1274.9651,1254.705,1213.8517,1444.4551,1148.7126,1339.9841,1718.0,1343.129374626627,1366.8316221180967,1355.9267607316344,1412.3427094853196,1375.73593125543,1411.2157714004031,1362.3913720629944,1347.9827115597768,1405.038818359375,1339.984130859375,1328.5017547607422,1336.6441345214844,1356.0331429128528,1412.3746596185524,1405.038818359375,1339.984130859375,1506.0
Q212,1992-03-31,1458.2413,1383.3346,1321.5829,1379.5547,1424.0511,1342.6384,1276.3423,1376.931,1291.9314,1334.8015,1466.0,1370.7739605320858,1380.3860241841064,1383.7451215128974,1376.2756974946028,1386.727140593075,1380.7945006518553,1377.1976334387139,1367.4144536174465,1383.3345947265625,1334.801513671875,1366.6890411376953,1364.7404022216797,1365.9086789401215,1379.2975676048522,1383.3345947265625,1334.801513671875,1116.0
Q212,1992-06-30,1491.8741,1366.0433,1331.5706,1367.8949,1582.9275,1481.1074,1451.1111,1421.3354,1467.563,1332.1569,1284.0,1427.670916314049,1422.8074882965677,1423.4059777289629,1387.242725021851,1408.7254209845105,1392.3274379349027,1418.0391549921223,1421.247201306744,1366.0433349609375,1332.1568603515625,1434.322280883789,1432.2657928466797,1379.1836732277425,1362.5291260592749,1366.0433349609375,1332.1568603515625,1184.0
Q212,1992-09-30,1536.5724,1397.9797,1417.7623,1408.1086,1693.8987,1731.6763,1654.7224,1778.5935,1589.8333,1356.1095,1342.0,1550.014930785089,1545.1604940705226,1477.707525681723,1512.0659951265486,1457.8551607956747,1514.3536272229035,1531.7062379988795,1543.6390642965666,1397.979736328125,1356.1094970703125,1562.803207397461,1570.9143524169922,1433.2723361859062,1425.817195159692,1397.979736328125,1356.1094970703125,1486.0
Q212,1992-12-31,1586.007,1411.3643,1433.6455,1444.7842,1843.0215,1819.8193,1799.5056,1718.2747,1836.2412,1382.5328,1718.0,1605.712278124469,1577.6074238164547,1551.8668376920837,1602.4696209198135,1517.6915480902835,1581.471018864117,1566.5407198940047,1589.1388022165656,1411.3642578125,1382.5328369140625,1628.86328125,1624.2713317871094,1467.8080268518515,1503.5363289428299,1411.3642578125,1382.5328369140625,1150.0
Q212,1993-03-31,1608.0804,1404.5046,1434.7958,1467.897,2055.2117,1965.5718,2029.9612,1885.8329,1985.2529,1368.0164,1466.0,1682.8676567185903,1646.0024618036723,1586.0825780897148,1622.2440819048672,1537.79138020586,1606.4176459880193,1626.1336434661066,1665.3057596703607,1404.504638671875,1368.016357421875,1713.4083099365234,1718.996841430664,1481.621501443891,1480.078936851809,1404.504638671875,1368.016357421875,970.0
Q212,1993-06-30,1680.7548,1430.3818,1484.1727,1475.3158,2215.0254,2139.7673,2186.1904,2039.6288,2112.5994,1396.2169,1284.0,1774.7829077494553,1733.5981323522453,1647.6418280504342,1668.082414146208,1587.9666256246564,1658.9965265000321,1710.0200954129493,1756.2096142148102,1430.3818359375,1396.2169189453125,1812.3183898925781,1821.5172729492188,1527.515937129595,1494.46229468224,1430.3818359375,1396.2169189453125,1178.0
Q212,1993-09-30,1652.8823,1427.765,1502.4113,1488.6561,2411.074,2328.8816,2407.2798,2397.7166,2135.7585,1400.8124,1342.0,1866.9434526225036,1834.1709545560818,1643.245753758818,1765.558079263844,1585.5770405232647,1750.765387922908,1796.9717208190134,1856.1728801175645,1427.7650146484375,1400.8123779296875,1907.1627044677734,1941.1028594970703,1544.2100823706594,1524.2767918157351,1427.7650146484375,1400.8123779296875,1504.0
Q213,1991-12-31,4427.758,4380.763,4415.537,4347.3726,4407.844,4605.2476,4138.154,4749.821,4474.533,4880.4863,4207.6,4526.119152137808,4431.490713005554,4446.43004967996,4341.566153275172,4430.4908798298875,4349.575750732427,4449.7964536335,4379.970442576845,4380.76318359375,4380.76318359375,4542.748779296875,4425.364794921875,4451.029330636718,4405.62063744497,4380.76318359375,4380.76318359375,4381.8
Q213,1992-03-31,4539.412,4540.9556,4475.0674,4567.928,4451.352,4536.923,4482.1836,4765.7427,4711.924,4867.1646,4320.8,4572.526019533381,4536.530349997561,4597.138075099423,4466.678041433858,4579.517905361011,4474.956735985925,4552.672834498073,4502.926853173566,4540.95556640625,4540.95556640625,4611.067626953125,4541.304284667969,4568.086059248742,4526.136672621316,4540.95556640625,4540.95556640625,4434.5
Q213,1992-06-30,4590.042,4562.436,4571.227,4581.4756,4574.463,4769.6333,4570.2095,4696.651,4734.868,4970.874,4396.9,4665.223465029744,4623.412591983955,4632.980657481165,4518.355329968705,4613.818729504809,4527.236118752591,4615.881753999018,4564.335333235612,4562.43603515625,4562.43603515625,4683.7742919921875,4626.599682617188,4626.166952560166,4583.439667993638,4562.43603515625,4562.43603515625,4372.1
